# time, std
848,4.54689
849,4.55099
850,4.56871
851,4.55166
852,4.53543
853,4.56796
854,4.5684
855,4.54179
856,4.53239
857,4.50158
858,4.52405
859,4.54735
860,4.57865
861,4.56982
862,4.63121
863,4.63647
864,4.67768
865,4.72101
866,4.71083
867,4.74995
868,4.70215
869,4.74713
870,4.76693
871,4.81332
872,4.86899
873,4.87728
874,4.8625
875,4.90527
876,4.93123
877,4.92239
878,4.92571
879,4.9172
880,4.94065
881,4.9377
882,4.91309
883,4.94065
884,4.92751
885,4.89254
886,4.95771
887,4.94874
888,4.91376
889,4.90141
890,4.88092
891,4.86873
892,4.86895
893,4.88552
894,4.90615
895,4.90618
896,4.90618
897,4.88348
898,4.95918
899,4.99271
900,5.02192
901,5.02248
902,5.054
903,5.01725
904,5.04425
905,5.04941
906,5.04341
907,5.03146
908,5.0038
909,5.02377
910,5.0732
911,5.08458
912,5.09208
913,5.12647
914,5.12403
915,5.12802
916,5.15273
917,5.17898
918,5.1775
919,5.19129
920,5.26735
921,5.2682
922,5.29471
923,5.36972
924,5.37118
925,5.42557
926,5.42775
927,5.43705
928,5.35522
929,5.3364
930,5.27677
931,5.29733
932,5.28535
933,5.33394
934,5.34932
935,5.39078
936,5.39637
937,5.39632
938,5.43554
939,5.40949
940,5.39078
941,5.45768
942,5.4493
943,5.42142
944,5.43816
945,5.45071
946,5.45071
947,5.41769
948,5.44091
949,5.46559
950,5.46822
951,5.50609
952,5.51885
953,5.53026
954,5.52954
955,5.60393
956,5.6463
957,5.63302
958,5.61365
959,5.64516
960,5.65588
961,5.67109
962,5.69135
963,5.65702
964,5.67407
965,5.68425
966,5.66166
967,5.65931
968,5.74523
969,5.82017
970,5.83497
971,5.83352
972,5.82832
973,5.81273
974,5.83181
975,5.8507
976,5.90699
977,5.96417
978,5.97648
979,5.97554
980,5.96856
981,5.99896
982,6.03032
983,5.9578
984,5.95654
985,5.95485
986,5.95183
987,5.9244
988,5.88176
989,5.89628
990,5.94874
991,5.94843
992,5.91163
993,5.96565
994,6.00047
995,6.02808
996,6.0953
997,6.14896
998,6.17191
999,6.22613
1000,6.21964
1001,6.22536
1002,6.21672
1003,6.22186
1004,6.22211
1005,6.21139
1006,6.20507
1007,6.22133
1008,6.23013
1009,6.21724
1010,6.19954
1011,6.21243
1012,6.24111
1013,6.24039
1014,6.27751
1015,6.28028
1016,6.36959
1017,6.38789
1018,6.43949
1019,6.39068
1020,6.37764
1021,6.32634
1022,6.34028
1023,6.30808
1024,6.30116
1025,6.36698
1026,6.35368
1027,6.39078
1028,6.43526
1029,6.49939
1030,6.48612
1031,6.48996
1032,6.38568
1033,6.398
1034,6.46416
1035,6.47652
1036,6.50659
1037,6.50882
1038,6.54491
1039,6.58903
1040,6.56907
1041,6.59522
1042,6.55108
1043,6.58817
1044,6.5789
1045,6.51106
1046,6.47684
1047,6.48591
1048,6.48124
1049,6.49192
1050,6.51029
1051,6.54359
1052,6.57097
1053,6.61015
1054,6.60425
1055,6.58847
1056,6.61247
1057,6.66367
1058,6.68676
1059,6.64277
1060,6.6697
1061,6.72324
1062,6.75221
1063,6.74092
1064,6.59633
1065,6.5731
1066,6.61498
1067,6.60887
1068,6.64694
1069,6.64408
1070,6.63307
1071,6.60177
1072,6.58185
1073,6.61461
1074,6.65957
1075,6.67953
1076,6.684
1077,6.76816
1078,6.76506
1079,6.76043
1080,6.77339
1081,6.77455
1082,6.76411
1083,6.79479
1084,6.80596
1085,6.85819
1086,6.86702
1087,6.90995
1088,6.88974
1089,6.84976
1090,6.8624
1091,6.81694
1092,6.74275
1093,6.73878
1094,6.73657
1095,6.79275
1096,6.8746
1097,6.87095
1098,6.85506
1099,6.86069
1100,6.89016
1101,6.87037
1102,6.82724
1103,6.77291
1104,6.78515
1105,6.81112
1106,6.79669
1107,6.82286
1108,6.84438
1109,6.89825
1110,6.90585
1111,6.87828
1112,6.88094
1113,6.84851
1114,6.8667
1115,6.88201
1116,6.89092
1117,6.89379
1118,6.94459
1119,6.94826
1120,7.00945
1121,7.00199
1122,6.98784
1123,7.01493
1124,7.00848
1125,7.03391
1126,7.05587
1127,7.05318
1128,7.0869
1129,7.14315
1130,7.14513
1131,7.15556
1132,7.19677
1133,7.20675
1134,7.21883
1135,7.16442
1136,7.17726
1137,7.1723
1138,7.17949
1139,7.2202
1140,7.2132
1141,7.13999
1142,7.16681
1143,7.19351
1144,7.15239
1145,7.176
1146,7.2167
1147,7.16001
1148,7.18958
1149,7.17006
1150,7.1594
1151,7.13038
1152,7.18986
1153,7.24054
1154,7.19949
1155,7.20081
1156,7.15347
1157,7.15864
1158,7.16317
1159,7.17025
1160,7.20479
1161,7.19497
1162,7.17653
1163,7.14567
1164,7.18919
1165,7.10961
1166,7.15163
1167,7.12568
1168,7.09776
1169,7.08494
1170,6.9878
1171,7.0008
1172,7.03764
1173,7.06821
1174,7.0578
1175,7.09015
1176,7.09858
1177,7.14872
1178,7.16204
1179,7.14117
1180,7.15121
1181,7.15555
1182,7.12418
1183,7.10126
1184,7.15313
1185,7.15657
1186,7.18374
1187,7.13265
1188,7.11041
1189,7.11467
1190,7.18564
1191,7.22736
1192,7.26708
1193,7.30752
1194,7.22551
1195,7.3242
1196,7.32266
1197,7.34915
1198,7.33523
1199,7.37018
1200,7.43507
1201,7.46804
1202,7.46929
1203,7.36886
1204,7.30614
1205,7.31018
1206,7.27577
1207,7.22657
1208,7.22353
1209,7.1994
1210,7.22495
1211,7.27689
1212,7.28912
1213,7.25592
1214,7.22243
1215,7.22143
1216,7.2508
1217,7.26049
1218,7.20322
1219,7.19772
1220,7.24656
1221,7.26421
1222,7.27178
1223,7.26119
1224,7.28843
1225,7.30415
1226,7.32762
1227,7.33832
1228,7.35756
1229,7.34588
1230,7.38018
1231,7.35437
1232,7.35492
1233,7.35435
1234,7.35811
1235,7.33974
1236,7.33231
1237,7.32834
1238,7.32575
1239,7.30432
1240,7.34761
1241,7.37741
1242,7.37766
1243,7.386
1244,7.37454
1245,7.35688
1246,7.40614
1247,7.42164
1248,7.41695
1249,7.41913
1250,7.43481
1251,7.40769
1252,7.39295
1253,7.33264
1254,7.24244
1255,7.20875
1256,7.22405
1257,7.31126
1258,7.34954
1259,7.32868
1260,7.30712
1261,7.32007
1262,7.28864
1263,7.2948
1264,7.29673
1265,7.26744
1266,7.2428
1267,7.23439
1268,7.31078
1269,7.30673
1270,7.32326
1271,7.26883
1272,7.29743
1273,7.24565
1274,7.23208
1275,7.19901
1276,7.13276
1277,7.12919
1278,7.12869
1279,7.12829
1280,7.09442
1281,7.14086
1282,7.21124
1283,7.1564
1284,7.17377
1285,7.11024
1286,7.05462
1287,7.03142
1288,7.02143
1289,7.05035
1290,6.96177
1291,6.94931
1292,6.91194
1293,6.86834
1294,6.80887
1295,6.78319
1296,6.71602
1297,6.74448
1298,6.73585
1299,6.74541
1300,6.72141
1301,6.77231
1302,6.77138
1303,6.78515
1304,6.80222
1305,6.83275
1306,6.8266
1307,6.77544
1308,6.75248
1309,6.72943
1310,6.71325
1311,6.78539
1312,6.79372
1313,6.76491
1314,6.76051
1315,6.77096
1316,6.74862
1317,6.72427
1318,6.74538
1319,6.79628
1320,6.78753
1321,6.70341
1322,6.68751
1323,6.71615
1324,6.70199
1325,6.65875
1326,6.67783
1327,6.6579
1328,6.61018
1329,6.53397
1330,6.52597
1331,6.52173
1332,6.51347
1333,6.48541
1334,6.4551
1335,6.49845
1336,6.46678
1337,6.44018
1338,6.45947
1339,6.43303
1340,6.45459
1341,6.44429
1342,6.47915
1343,6.51254
1344,6.54028
1345,6.57497
1346,6.57436
1347,6.51708
1348,6.50764
1349,6.48249
1350,6.44341
1351,6.47272
1352,6.49488
1353,6.44488
1354,6.43833
1355,6.4069
1356,6.36178
1357,6.35523
1358,6.39775
1359,6.33573
1360,6.32187
1361,6.28839
1362,6.29975
1363,6.27726
1364,6.26112
1365,6.22218
1366,6.25418
1367,6.23315
1368,6.21516
1369,6.19654
1370,6.20956
1371,6.20397
1372,6.16586
1373,6.16913
1374,6.19302
1375,6.11608
1376,6.11671
1377,6.15407
1378,6.09855
1379,6.12274
1380,6.13982
1381,6.18583
1382,6.23916
1383,6.27404
1384,6.33043
1385,6.34356
1386,6.34607
1387,6.32528
1388,6.30187
1389,6.30533
1390,6.2872
1391,6.34325
1392,6.3505
1393,6.39586
1394,6.35327
1395,6.38871
1396,6.38504
1397,6.37523
1398,6.38733
1399,6.37555
1400,6.40659
1401,6.39368
1402,6.39473
1403,6.45403
1404,6.42152
1405,6.42017
1406,6.4236
1407,6.42347
1408,6.44686
1409,6.44331
1410,6.40715
1411,6.40028
1412,6.4175
1413,6.43165
1414,6.38812
1415,6.34378
1416,6.31772
1417,6.30224
1418,6.28495
1419,6.29417
1420,6.30961
1421,6.31963
1422,6.28832
1423,6.28202
1424,6.28684
1425,6.29474
1426,6.25785
1427,6.26354
1428,6.21335
1429,6.26753
1430,6.24577
1431,6.24529
1432,6.24078
1433,6.27594
1434,6.27272
1435,6.29138
1436,6.26301
1437,6.28566
1438,6.2367
1439,6.24104
1440,6.2459
1441,6.21546
1442,6.13659
1443,6.03534
1444,6.03307
1445,6.0874
1446,6.02496
1447,6.00817
1448,6.00518
1449,6.01261
1450,6.02918
1451,5.91532
1452,5.91826
1453,5.90699
1454,5.91757
1455,5.87832
1456,5.90921
1457,5.91566
1458,5.90155
1459,5.85822
1460,5.85456
1461,5.86932
1462,5.88231
1463,5.82106
1464,5.82814
1465,5.84327
1466,5.87529
1467,5.90668
1468,5.90732
1469,5.94632
1470,5.93565
1471,5.89555
1472,5.86972
1473,5.86377
1474,5.83268
1475,5.80751
1476,5.82051
1477,5.82661
1478,5.83354
1479,5.74178
1480,5.71367
1481,5.70486
1482,5.68709
1483,5.65231
1484,5.66202
1485,5.58023
1486,5.58135
1487,5.57928
1488,5.58971
1489,5.60817
1490,5.64115
