time,detectable crops lower
2543.0,85.53567238771737
2544.0,85.53567238771737
2545.0,85.53567238771737
2546.0,85.53567238771737
2547.0,85.53567238771737
2548.0,85.55577289299929
2549.0,85.55577289299929
2550.0,85.55577289299929
2551.0,85.5737129720442
2552.0,85.5737129720442
2553.0,85.5737129720442
2554.0,85.5737129720442
2555.0,85.5737129720442
2556.0,85.5737129720442
2557.0,85.57625704952405
2558.0,85.57625704952405
2559.0,85.57625704952405
2560.0,85.57663860428363
2561.0,85.59462872803552
2562.0,85.59462872803552
2563.0,85.59462872803552
2564.0,85.59462872803552
2565.0,85.62189466847671
2566.0,85.62189466847671
2567.0,85.62189466847671
2568.0,85.6382382272955
2569.0,85.6382382272955
2570.0,85.65415388268076
2571.0,85.6634815111145
2572.0,85.6618245416431
2573.0,85.67339687238923
2574.0,85.68719249802504
2575.0,85.68719249802504
2576.0,85.68719249802504
2577.0,85.68719249802504
2578.0,85.68719249802504
2579.0,85.68719249802504
2580.0,85.68719249802504
2581.0,85.68719249802504
2582.0,85.68719249802504
2583.0,85.68719249802504
2584.0,85.69660919576579
2585.0,85.69660919576579
2586.0,85.69660919576579
2587.0,85.69660919576579
