time,detectable crops lower
730.0,3.4927804379071876
731.0,3.4842269249026545
732.0,3.4813195956017813
733.0,3.488673095948146
734.0,3.524727941218165
735.0,3.536553914292379
736.0,3.5521820680323337
737.0,3.56718604747694
738.0,3.584464759570303
739.0,3.6992230239604513
740.0,3.70144312773638
741.0,3.719515879329953
742.0,3.7735760656871493
743.0,3.8255284276721664
744.0,3.845469159308629
745.0,3.8489452751199806
746.0,3.8626164607505675
747.0,3.884894191800446
748.0,3.9335250767965535
749.0,3.9469016198313778
750.0,3.959654046102477
751.0,3.986818266729162
752.0,4.00708129266879
753.0,3.9934237172227336
754.0,4.039073240559598
755.0,4.064199159881988
756.0,4.052516586270615
757.0,4.0430039156157385
758.0,4.06413214311058
759.0,4.051566172726313
760.0,4.061822767232993
761.0,4.0719385884592745
762.0,4.114161435621748
763.0,4.140473203779323
764.0,4.194685778556135
765.0,4.20720973157216
766.0,4.22670131679492
767.0,4.22321010114336
768.0,4.255087142338792
769.0,4.266021316068459
770.0,4.269822806733239
771.0,4.250712136840647
772.0,4.254362178736935
773.0,4.2584164786983205
774.0,4.262608554736053
775.0,4.259910714878855
776.0,4.231364444078734
777.0,4.230359246998419
778.0,4.2358870363448045
779.0,4.253040032200859
780.0,4.279941691209906
781.0,4.2961348066656635
782.0,4.312641604781176
783.0,4.297403639963087
784.0,4.319715105496074
785.0,4.316534943651668
786.0,4.303531115947951
787.0,4.34444427020717
788.0,4.401408590431479
789.0,4.434699584697778
790.0,4.460758467364661
791.0,4.511495943669066
792.0,4.547598443100527
793.0,4.543306314702565
794.0,4.539033213720699
795.0,4.537180739218114
796.0,4.522824555123577
797.0,4.559019139106817
798.0,4.584709781685452
799.0,4.617324807881948
800.0,4.634625597056921
801.0,4.6889343924610865
802.0,4.68232439593735
803.0,4.68300722141594
804.0,4.682526735815385
805.0,4.7433693099240015
806.0,4.761357170086338
807.0,4.760577449701325
808.0,4.795532107605665
809.0,4.8308138452046885
810.0,4.8648192203701175
811.0,4.901476825195119
812.0,4.948301220016371
813.0,4.998497555527163
814.0,5.051401935750894
815.0,5.091813115315301
816.0,5.054944303189185
817.0,5.074740615358396
818.0,5.083190517683738
819.0,5.107475087037057
820.0,5.10475675198805
821.0,5.121685570608506
