time,undetectable crops lower
1371.0,30.434829590190226
1372.0,30.369977578512916
1373.0,30.32195843314352
1374.0,30.288515089922235
1375.0,30.293609600388017
1376.0,30.18658060300118
1377.0,30.129140563425352
1378.0,30.10249295907244
1379.0,30.169766218299685
1380.0,30.13683810222873
1381.0,30.126569514949292
1382.0,30.0743933409493
1383.0,30.007121152363368
1384.0,30.001250116279067
1385.0,30.018348553098864
1386.0,29.954665803710764
1387.0,29.84503903357053
1388.0,29.67870979945876
1389.0,29.68192391346865
1390.0,29.653443366577395
1391.0,29.607420541686427
1392.0,29.575406149094373
1393.0,29.478773557298823
1394.0,29.448071078088127
1395.0,29.35665786526402
1396.0,29.336203942757294
1397.0,29.31894971964668
1398.0,29.206267189487356
1399.0,29.210582758245117
1400.0,29.204291134421425
1401.0,29.12906434824602
1402.0,29.004670085310075
1403.0,28.985952194736186
1404.0,28.87905561749016
1405.0,28.8757995548837
1406.0,28.85377737472291
1407.0,28.812840678082186
1408.0,28.787629763497975
1409.0,28.68784744975264
1410.0,28.653761495017136
1411.0,28.639762241715314
1412.0,28.553672271718852
1413.0,28.470341233735407
1414.0,28.402778313821365
1415.0,28.384939109513404
1416.0,28.337141434546474
1417.0,28.33914451135069
1418.0,28.348967771453356
1419.0,28.320492281458584
1420.0,28.220698358079893
1421.0,28.024524237117667
1422.0,27.99828749535029
1423.0,27.94635133744726
1424.0,27.849482777070314
1425.0,27.824849273923654
1426.0,27.79625966551475
1427.0,27.685774224037775
1428.0,27.60931633062181
1429.0,27.54268275083577
1430.0,27.539030536001416
1431.0,27.518338141397095
1432.0,27.443047734673584
1433.0,27.405043312673314
1434.0,27.40459230855047
1435.0,27.344294906247903
1436.0,27.353015953758852
1437.0,27.366962934620542
1438.0,27.32530923100096
1439.0,27.329699726966755
1440.0,27.257476036986702
1441.0,27.227810196847734
1442.0,27.226646274539156
1443.0,27.2090439740783
1444.0,27.19796063449091
1445.0,27.100196631928657
1446.0,27.049838257817193
1447.0,27.022124965685492
1448.0,26.99909354261084
1449.0,26.947863509491654
1450.0,26.92955383846035
1451.0,26.92311683531603
1452.0,26.817616761623775
1453.0,26.803541081753174
1454.0,26.850120397627165
1455.0,26.78903852738103
1456.0,26.7663276381057
1457.0,26.694582457309302
1458.0,26.679816126860633
1459.0,26.60844697956542
1460.0,26.60482384562494
1461.0,26.584152442423544
1462.0,26.45222652613219
1463.0,26.43230861716713
1464.0,26.367219610993104
1465.0,26.25900856819667
1466.0,26.185744607879528
1467.0,26.168998669654233
1468.0,26.12156005806275
1469.0,26.071648311330335
1470.0,26.05775035145268
1471.0,26.004729593378908
1472.0,26.009050696285335
1473.0,26.010457117366823
1474.0,25.934243899767555
1475.0,25.904756144523894
1476.0,25.879606752432842
1477.0,25.847006238612007
1478.0,25.847006238612007
1479.0,25.748861822307852
1480.0,25.64332486528595
1481.0,25.633373531343096
1482.0,25.553646756863586
1483.0,25.48865344013974
1484.0,25.385875827052512
1485.0,25.377811965892885
1486.0,25.336639673041475
1487.0,25.31100561797972
1488.0,25.233078110287895
1489.0,25.206683728886453
1490.0,25.127146398822198
1491.0,25.04662821114682
1492.0,24.96383870258855
1493.0,24.914581335305314
1494.0,24.880152567494928
1495.0,24.743029680426243
1496.0,24.67072718343461
1497.0,24.627899057833428
1498.0,24.551505011446565
1499.0,24.481274350690423
1500.0,24.382562435680207
1501.0,24.267878888070655
1502.0,24.244353270870892
1503.0,24.16129615825554
1504.0,24.079280903466746
1505.0,23.964068224862654
1506.0,23.89027480398909
1507.0,23.888025695975664
1508.0,23.78420678885664
1509.0,23.737207965123588
1510.0,23.692670248350616
1511.0,23.61800558362345
1512.0,23.581356505326244
1513.0,23.56979470477789
1514.0,23.499342133736054
1515.0,23.474546218212403
1516.0,23.365566337540265
1517.0,23.23238911700786
1518.0,23.161827894334053
1519.0,23.17003285158208
1520.0,23.163993145270695
1521.0,23.08511401275604
1522.0,23.066184128400806
1523.0,23.030779001787202
1524.0,23.000680938830286
1525.0,22.956257620682017
1526.0,22.835929010210805
1527.0,22.793336293665476
1528.0,22.741840225762054
1529.0,22.676160982537006
1530.0,22.597659938556355
1531.0,22.54384713530836
1532.0,22.45563618008758
1533.0,22.36668715250056
1534.0,22.34172433510156
1535.0,22.351958812630137
1536.0,22.208945697052698
1537.0,22.191273193998878
1538.0,22.180079365495956
1539.0,22.15550398241892
1540.0,22.04269177081993
1541.0,21.988978988304666
1542.0,21.908850283958408
1543.0,21.872033166695186
1544.0,21.84084437420632
