time,healthy sentinels upper
993.0,70.9503854223136
994.0,70.81693772278646
995.0,70.76729754081163
996.0,70.65427188939694
997.0,70.5450287596564
998.0,70.35327101926397
999.0,70.29390227366764
1000.0,70.21153503850579
1001.0,70.1014786510775
1002.0,69.90288387784112
1003.0,69.90254691579298
1004.0,69.74305675578401
1005.0,69.57988679218414
1006.0,69.47698220647365
1007.0,69.37859652346572
1008.0,69.28715730825196
1009.0,69.18344155518768
1010.0,69.00093943877775
1011.0,68.86647905564043
1012.0,68.70427936716109
1013.0,68.65854283673346
1014.0,68.45476371675716
1015.0,68.2239243640035
1016.0,68.04189113856893
1017.0,67.91526709029193
1018.0,67.80703321916934
1019.0,67.60326346322206
1020.0,67.43546779805907
1021.0,67.28428652500425
1022.0,67.16626015914696
1023.0,67.02325500847112
1024.0,66.92129231137456
1025.0,66.8507999030943
1026.0,66.73584412058248
1027.0,66.6621585666094
1028.0,66.52631649482032
1029.0,66.41095822717747
1030.0,66.19741746621858
1031.0,66.10978967004918
1032.0,66.00687271291824
1033.0,65.84180444327453
1034.0,65.74838481803567
1035.0,65.59866690812507
1036.0,65.50221421300253
1037.0,65.34157801401992
1038.0,65.24472802100703
1039.0,65.0992692999181
1040.0,64.9992692999181
1041.0,64.7304667179191
1042.0,64.66512711830595
1043.0,64.56615820243813
1044.0,64.41595103952051
1045.0,64.30868804111596
1046.0,64.06573163191068
1047.0,63.968045775788966
1048.0,63.897926022221164
1049.0,63.71581720269454
1050.0,63.56737810927139
1051.0,63.394113701125065
1052.0,63.279886219701936
1053.0,63.12799611453638
1054.0,62.96362340107748
1055.0,62.88289378170738
1056.0,62.712606441672904
1057.0,62.63844720651545
1058.0,62.57076548743207
1059.0,62.41412063702256
1060.0,62.356823515143965
1061.0,62.24336393364068
1062.0,62.164776643895564
1063.0,62.03881039480537
1064.0,61.908611887298264
1065.0,61.78839347793126
1066.0,61.64639863737809
1067.0,61.60220115628744
1068.0,61.526924006245025
1069.0,61.38864945929731
1070.0,61.2294449034744
1071.0,61.03562643337348
1072.0,60.85665525592387
1073.0,60.64631384382365
1074.0,60.5922246859406
1075.0,60.439915895561946
1076.0,60.26161175954074
1077.0,60.12672908152645
1078.0,60.00299011090756
1079.0,59.896399389452014
1080.0,59.84033669795107
1081.0,59.75488796523139
1082.0,59.673180839626525
1083.0,59.54212801246446
1084.0,59.44294594531579
1085.0,59.23686319899831
1086.0,59.05867028771348
1087.0,58.89975073802004
1088.0,58.597558259828126
1089.0,58.52059472485773
1090.0,58.41902291939918
1091.0,58.246116700425205
1092.0,58.211775018055086
1093.0,58.141485521927514
1094.0,58.03930784545483
1095.0,57.93659576963153
1096.0,57.78097073034511
1097.0,57.6989359658294
1098.0,57.56440298542928
1099.0,57.41791143423846
1100.0,57.35450508710081
1101.0,57.24208996669582
1102.0,57.155158873002335
1103.0,57.08821361106233
1104.0,56.99313408791953
1105.0,56.90238406961777
1106.0,56.76534862419547
1107.0,56.6147418550854
1108.0,56.544869763619786
1109.0,56.372245529110245
1110.0,56.24248817118256
1111.0,56.139000404100564
1112.0,55.979565583715555
1113.0,55.90973426720634
1114.0,55.75707215803705
1115.0,55.633695916919436
1116.0,55.52164313487213
1117.0,55.40900723771185
1118.0,55.26983518777476
1119.0,55.09586081549168
1120.0,55.02236616177318
1121.0,54.869767092858
1122.0,54.73285605141143
1123.0,54.64753303196553
1124.0,54.53267864721304
1125.0,54.4095604589795
1126.0,54.24515406863351
1127.0,54.125098154695685
1128.0,54.02416629385729
1129.0,53.88157934561518
1130.0,53.80742260422814
1131.0,53.68698607714005
1132.0,53.59898970418027
1133.0,53.44980059949055
1134.0,53.23570407098355
1135.0,53.10225795487398
1136.0,52.98157254474586
1137.0,52.864779869785636
1138.0,52.72428531799848
1139.0,52.601835780343634
1140.0,52.570239532641864
1141.0,52.452165270112374
1142.0,52.324493945645045
1143.0,52.14339654832236
1144.0,52.011116141183976
1145.0,51.90054229297004
1146.0,51.835402837512945
1147.0,51.725855032984114
1148.0,51.6229941554766
1149.0,51.56929438780094
1150.0,51.480630152170974
1151.0,51.40988493240902
1152.0,51.32824505249803
1153.0,51.21361890802225
1154.0,51.06537529565834
1155.0,50.93470373803498
1156.0,50.85767278347245
1157.0,50.76432015105171
1158.0,50.66420074779534
1159.0,50.56698631239528
1160.0,50.35389098341878
1161.0,50.18390776213119
1162.0,50.15101266348453
1163.0,50.0556338787617
1164.0,49.862308926006605
1165.0,49.728364016766776
1166.0,49.61162055644291
1167.0,49.45107124620395
1168.0,49.28705255632035
1169.0,49.235085108560426
1170.0,49.10885491623699
1171.0,48.89360421097142
1172.0,48.84643647644998
1173.0,48.77775517079097
1174.0,48.63265079271261
1175.0,48.5535809174102
1176.0,48.46290047653942
1177.0,48.28879474894671
1178.0,48.23205964066108
1179.0,48.10452325077985
1180.0,47.94832218938279
1181.0,47.7971401381259
1182.0,47.68233632713786
1183.0,47.603757477323335
1184.0,47.47438932592023
1185.0,47.37693965777962
1186.0,47.241214252803346
1187.0,47.10261825613796
1188.0,46.997232730045084
1189.0,46.853598008381894
1190.0,46.68694136280312
1191.0,46.54785639687282
1192.0,46.44254146515868
1193.0,46.31373449017522
1194.0,46.13021425246043
1195.0,46.02259010133969
1196.0,45.95051194717885
1197.0,45.82342959814156
1198.0,45.692402319166575
1199.0,45.586505392011674
1200.0,45.540190561789615
1201.0,45.468718202291164
1202.0,45.40799219529765
1203.0,45.33202214958945
1204.0,45.148051300649634
1205.0,45.06684918271952
1206.0,44.90966955083872
1207.0,44.792006757372704
1208.0,44.62875396541833
