time,infected STD
2.1,4.390113893738978
2.105,4.331096858764534
2.11,4.307389000310976
2.115,4.311797768912637
2.12,4.293471788657753
2.125,4.325864075534503
2.13,4.267317658670374
2.135,4.2452208423119755
2.14,4.226298616993362
2.145,4.153781409751843
2.15,4.152782199923325
2.155,4.103608168429339
2.16,4.09510683621319
2.165,4.058324777540604
2.17,4.084837818077971
2.175,4.074849690479392
2.18,4.067173465688426
2.185,4.028597770937179
2.19,4.024922359499621
2.195,4.036087214122113
2.2,4.044749683231338
2.205,4.045441879449019
2.21,3.9947966155988466
2.215,3.9722034187589146
2.22,3.9064561945579275
2.225,3.8894215508221794
2.23,3.9085930972665857
2.235,3.926563382908774
2.24,3.887158345115362
2.245,3.886116313236133
2.25,3.858030585674509
2.255,3.8336796944971807
2.26,3.8296083350650885
2.265,3.846348918130023
2.27,3.86652298583624
2.275,3.8534529969885445
2.28,3.8574084564640025
2.285,3.919425978379997
2.29,3.902255757891838
2.295,3.840572873934304
2.3,3.8268002299571378
2.305,3.7609972081882748
2.31,3.7747980078409498
2.315,3.7586566749305534
2.32,3.7403743128195077
2.325,3.7403208418530087
2.33,3.7212363536867685
2.335,3.718279171875077
2.34,3.741443571671234
2.345,3.744275630879757
2.35,3.7220424500534652
2.355,3.721975282024319
2.36,3.6986484017813868
2.365,3.6542988383546295
2.37,3.6386810797320503
2.375,3.63971152703068
2.38,3.6427462167985296
2.385,3.647410040014695
2.39,3.6729279873147536
2.395,3.6622943628277618
2.4,3.658674623412145
2.405,3.6397252643571885
2.41,3.6438852890836166
2.415,3.5982634700644143
2.42,3.550929455790414
2.425,3.5384177254812643
2.43,3.54032484385261
2.435,3.554869899166495
2.44,3.5458567370947174
2.445,3.509985754956849
2.45,3.459537541348554
2.455,3.4041739086010274
2.46,3.373114288013378
2.465,3.3211443810831236
2.47,3.3686050525402944
2.475,3.3695548667442723
2.48,3.366006535941367
2.485,3.3479994026283815
2.49,3.311963164046364
2.495,3.2585119303142034
2.5,3.251830253872425
2.505,3.260613439216615
2.51,3.2399228385873644
2.515,3.2523222472565667
2.52,3.23386765344533
2.525,3.2354906892154705
2.53,3.2264531609803355
2.535,3.267705617095886
2.54,3.2651339941876802
2.545,3.2299225996918257
2.55,3.202171138462155
2.555,3.2114015631807873
2.56,3.1976710274823454
2.565,3.204543649258034
2.57,3.1777979797337665
2.575,3.156247772276443
2.58,3.136941185295001
2.585,3.1571506140822625
