time,susceptible upper
2.945,0.7256549233741495
2.95,0.7256549233741495
2.955,0.7256549233741495
2.96,0.7256549233741495
2.965,0.7256549233741495
2.97,0.7256549233741495
2.975,0.7256549233741495
2.98,0.7256549233741495
2.985,0.7256549233741495
2.99,0.7256549233741495
2.995,0.7256549233741495
3.0,0.7256549233741495
3.005,0.7256549233741495
3.01,0.6898979485566351
3.015,0.6898979485566351
3.02,0.6898979485566351
3.025,0.6898979485566351
3.03,0.6898979485566351
3.035,0.6898979485566351
3.04,0.6898979485566351
3.045,0.6898979485566351
3.05,0.6898979485566351
3.055,0.6898979485566351
3.06,0.6898979485566351
3.065,0.6898979485566351
3.07,0.6898979485566351
3.075,0.6898979485566351
3.08,0.6898979485566351
3.085,0.6898979485566351
3.09,0.6898979485566351
3.095,0.6898979485566351
3.1,0.6898979485566351
3.105,0.6898979485566351
3.11,0.6898979485566351
3.115,0.6898979485566351
3.12,0.6898979485566351
3.125,0.6898979485566351
3.13,0.6898979485566351
3.135,0.6898979485566351
3.14,0.6898979485566351
3.145,0.6898979485566351
3.15,0.6898979485566351
3.155,0.6736320915737503
3.16,0.6736320915737503
3.165,0.6736320915737503
3.17,0.6736320915737503
3.175,0.6736320915737503
3.18,0.6736320915737503
3.185,0.6736320915737503
3.19,0.6736320915737503
3.195,0.6736320915737503
3.2,0.6736320915737503
3.205,0.6736320915737503
3.21,0.6736320915737503
3.215,0.6736320915737503
3.22,0.6736320915737503
3.225,0.6736320915737503
3.23,0.6736320915737503
3.235,0.6736320915737503
3.24,0.6736320915737503
3.245,0.6736320915737503
3.25,0.6736320915737503
3.255,0.6356314299957806
3.26,0.6356314299957806
3.265,0.6356314299957806
3.27,0.6356314299957806
3.275,0.6356314299957806
3.28,0.6356314299957806
3.285,0.6356314299957806
3.29,0.6356314299957806
3.295,0.6356314299957806
3.3,0.6356314299957806
3.305,0.6356314299957806
3.31,0.6356314299957806
3.315,0.6356314299957806
3.32,0.6356314299957806
3.325,0.6356314299957806
3.33,0.6356314299957806
3.335,0.6356314299957806
3.34,0.6356314299957806
3.345,0.6356314299957806
3.35,0.6356314299957806
3.355,0.6356314299957806
3.36,0.6356314299957806
3.365,0.6184417464955735
3.37,0.6009081537009725
3.375,0.6009081537009725
3.38,0.6009081537009725
3.385,0.6009081537009725
3.39,0.6009081537009725
3.395,0.6009081537009725
3.4,0.6009081537009725
3.405,0.6009081537009725
3.41,0.6009081537009725
3.415,0.6009081537009725
3.42,0.6009081537009725
3.425,0.6009081537009725
3.43,0.6009081537009725
3.435,0.6009081537009725
3.44,0.6009081537009725
3.445,0.6009081537009725
3.45,0.6009081537009725
3.455,0.6009081537009725
3.46,0.6009081537009725
3.465,0.6009081537009725
3.47,0.6009081537009725
3.475,0.6009081537009725
3.48,0.6009081537009725
3.485,0.6009081537009725
3.49,0.6009081537009725
3.495,0.6009081537009725
3.5,0.6009081537009725
3.505,0.6009081537009725
3.51,0.6009081537009725
3.515,0.6009081537009725
3.52,0.6009081537009725
3.525,0.6009081537009725
3.53,0.6009081537009725
3.535,0.6009081537009725
3.54,0.6009081537009725
3.545,0.6009081537009725
3.55,0.6009081537009725
3.555,0.6009081537009725
3.56,0.6009081537009725
3.565,0.6009081537009725
3.57,0.6009081537009725
3.575,0.6009081537009725
3.58,0.6009081537009725
3.585,0.6009081537009725
3.59,0.6009081537009725
3.595,0.6009081537009725
3.6,0.6009081537009725
3.605,0.6009081537009725
3.61,0.6009081537009725
3.615,0.6009081537009725
3.62,0.6009081537009725
3.625,0.6009081537009725
3.63,0.6009081537009725
3.635,0.6009081537009725
3.64,0.6009081537009725
3.645,0.6009081537009725
3.65,0.6009081537009725
3.655,0.6009081537009725
3.66,0.6009081537009725
3.665,0.5830127018922199
3.67,0.5830127018922199
3.675,0.5830127018922199
3.68,0.5830127018922199
3.685,0.5830127018922199
3.69,0.5830127018922199
3.695,0.5830127018922199
3.7,0.5830127018922199
3.705,0.5830127018922199
3.71,0.5830127018922199
3.715,0.5830127018922199
