time,susceptible STD
1.24,1.4136477637657834
1.245,1.4239030865898141
1.25,1.4119490075778234
1.255,1.4119490075778234
1.26,1.4035668847618203
1.265,1.390359665698053
1.27,1.390359665698053
1.275,1.390359665698053
1.28,1.3763720427268205
1.285,1.3642213896578508
1.29,1.3666016244685206
1.295,1.35863902490691
1.3,1.3627545633752247
1.305,1.3573503600765715
1.31,1.3228756555322951
1.315,1.3167763667381038
1.32,1.3088544609695911
1.325,1.2504399225872467
1.33,1.2504399225872467
1.335,1.2510395677195825
1.34,1.2515590277729614
1.345,1.2359207094308275
1.35,1.2443472184241828
1.355,1.236769986699224
1.36,1.236769986699224
1.365,1.220614599290046
1.37,1.2034949106664314
1.375,1.194319890146689
1.38,1.194319890146689
1.385,1.1840185809352828
1.39,1.1392541419718436
1.395,1.1382442620105753
1.4,1.134680571791022
1.405,1.1333137253205752
1.41,1.1286717857729944
1.415,1.0870142593360956
1.42,1.0756858277396795
1.425,1.0756858277396795
1.43,1.0447966309287184
1.435,1.051617801294748
1.44,1.0648474069086142
1.445,1.055651457631732
1.45,1.055651457631732
1.455,1.055651457631732
1.46,1.055651457631732
1.465,1.055651457631732
1.47,1.0489995233554679
1.475,1.0359054010864122
1.48,1.0322790320451152
1.485,0.9967948635501689
1.49,0.9967948635501689
1.495,0.9937303457175899
1.5,0.9891410415102588
1.505,0.9742176348229383
1.51,0.9746281342132497
1.515,0.9746281342132493
1.52,0.9795917517006761
1.525,0.9638983348880731
1.53,0.9526279441628828
1.535,0.9526279441628828
1.54,0.9513674369033241
1.545,0.9175510884958942
1.55,0.9110433579144301
1.555,0.897552226892675
1.56,0.8905616205518856
1.565,0.8874119674649418
1.57,0.8874119674649418
1.575,0.8685620300243382
1.58,0.8646386528486917
1.585,0.8566796367370942
1.59,0.8485281374238574
1.595,0.8485281374238574
1.6,0.8401785524517986
1.605,0.8401785524517986
1.61,0.831624915451672
1.615,0.831624915451672
1.62,0.831624915451672
1.625,0.8106170489201423
1.63,0.8106170489201423
1.635,0.8138795979750316
1.64,0.8200000000000002
1.645,0.7981854421122946
1.65,0.7884161337770811
1.655,0.7911384202527394
1.66,0.7911384202527394
1.665,0.793725393319378
1.67,0.7858753081755407
1.675,0.7858753081755407
1.68,0.7880989785553592
1.685,0.7812809993849846
1.69,0.7812809993849846
1.695,0.7812809993849846
1.7,0.7830070242341379
1.705,0.7830070242341379
1.71,0.7830070242341379
1.715,0.7846018098373208
1.72,0.7860661549767936
1.725,0.7860661549767936
1.73,0.7874007874011806
1.735,0.7874007874011806
1.74,0.7874007874011806
1.745,0.7874007874011806
1.75,0.7874007874011806
1.755,0.7628237017817426
1.76,0.7372923436466702
1.765,0.7372923436466702
1.77,0.7372923436466702
1.775,0.7372923436466702
1.78,0.7372923436466702
1.785,0.7246378405796923
1.79,0.7116178749862877
1.795,0.7116178749862877
1.8,0.6982120021884474
1.805,0.6982120021884474
1.81,0.6988562083862461
1.815,0.6993568473962349
1.82,0.6708203932499369
1.825,0.6707458535093598
1.83,0.6707458535093598
1.835,0.6707458535093598
