time,recovered lower
4.345,96.13870637454906
4.35,96.13900613677313
4.355,96.16282587811385
4.36,96.16282587811385
4.365,96.16282587811385
4.37,96.163724963766
4.375,96.20589256539027
4.38,96.22420641832993
4.385,96.25515672374996
4.39,96.2804192142936
4.395,96.29314667711883
4.4,96.29314667711883
4.405,96.3362619549022
4.41,96.34917198944831
4.415,96.34917198944831
4.42,96.34917198944831
4.425,96.36830335759119
4.43,96.40068337484509
4.435,96.40068337484509
4.44,96.40767248984581
4.445,96.445986111172
4.45,96.46649123778869
4.455,96.48
4.46,96.48
4.465,96.48
4.47,96.507231739893
4.475,96.5145952900921
4.48,96.541154273188
4.485,96.541154273188
4.49,96.56256621328546
4.495,96.62559457769467
4.5,96.64648432892865
4.505,96.64648432892865
4.51,96.64648432892865
4.515,96.64648432892865
4.52,96.64648432892865
4.525,96.65435259643652
4.53,96.66377085042629
4.535,96.72099370445316
4.54,96.72099370445316
4.545,96.72099370445316
4.55,96.72099370445316
4.555,96.78609362576859
4.56,96.78609362576859
4.565,96.78609362576859
4.57,96.80811765179273
4.575,96.81657934960586
4.58,96.8543167705199
4.585,96.8768566017317
4.59,96.8768566017317
4.595,96.8768566017317
4.6,96.8768566017317
4.605,96.8768566017317
4.61,96.92423165736764
4.615,96.94021278201282
4.62,96.97246645836317
4.625,96.97246645836317
4.63,96.97246645836317
4.635,96.99594797785632
4.64,96.99594797785632
4.645,97.03618183030142
4.65,97.03618183030142
4.655,97.03817639617915
4.66,97.03817639617915
4.665,97.03817639617915
4.67,97.09077227809318
4.675,97.13242757205451
4.68,97.15212855625063
4.685,97.15212855625063
4.69,97.15463759529263
4.695,97.18716214145498
4.7,97.18716214145498
4.705,97.18716214145498
4.71,97.18716214145498
4.715,97.2124832697055
4.72,97.2124832697055
4.725,97.2124832697055
4.73,97.2124832697055
4.735,97.2124832697055
4.74,97.21504752937606
4.745,97.21504752937606
4.75,97.23294223540044
4.755,97.23294223540044
4.76,97.2432865654628
4.765,97.2432865654628
4.77,97.26138535354016
4.775,97.26138535354016
4.78,97.27188598343596
4.785,97.28543110569046
4.79,97.30385186031842
4.795,97.314662206218
4.8,97.314662206218
4.805,97.314662206218
4.81,97.314662206218
4.815,97.314662206218
4.82,97.314662206218
4.825,97.314662206218
4.83,97.32555030997726
4.835,97.32555030997726
4.84,97.32555030997726
4.845,97.34427063500905
4.85,97.34756044628772
4.855,97.34756044628772
4.86,97.34756044628772
4.865,97.3854804826916
4.87,97.48422224269976
4.875,97.48422224269976
4.88,97.48422224269976
4.885,97.48422224269976
4.89,97.48422224269976
4.895,97.48422224269976
4.9,97.48756443470178
4.905,97.48756443470178
4.91,97.5193335184157
4.915,97.5193335184157
4.92,97.5193335184157
4.925,97.53120894230896
4.93,97.5685052283514
4.935,97.5685052283514
4.94,97.57207810106102
4.945,97.57207810106102
4.95,97.57207810106102
4.955,97.57207810106102
4.96,97.60138013136319
4.965,97.61366959739009
4.97,97.61366959739009
4.975,97.61366959739009
4.98,97.61366959739009
4.985,97.61366959739009
4.99,97.61741666965331
4.995,97.62987069686177
5.0,97.62987069686177
5.005,97.63380962103093
