time,recovered upper
2.545,90.74639117281212
2.55,90.79029686123022
2.555,90.86364279284429
2.56,90.91092174224862
2.565,90.94804627858947
2.57,90.99609823525658
2.575,91.01532987141253
2.58,91.04627573959816
2.585,91.10934913910795
2.59,91.13588339455058
2.595,91.18738816112305
2.6,91.20627573959815
2.605,91.24335283681873
2.61,91.30705275696792
2.615,91.36509141361583
2.62,91.43936702521249
2.625,91.47873392358393
2.63,91.61767718336267
2.635,91.65429399400243
2.64,91.74443442747703
2.645,91.85621317845886
2.65,91.90763070997907
2.655,91.99758320475547
2.66,92.11058907144937
2.665,92.16775526523581
2.67,92.22389498928375
2.675,92.34065861769801
2.68,92.42038803722792
2.685,92.40414372401696
2.69,92.4509661145127
2.695,92.497691487811
2.7,92.63138690190596
2.705,92.69053349319893
2.71,92.69053349319893
2.715,92.74962119037929
2.72,92.76779561408553
2.725,92.90087601700819
2.73,92.96986153551194
2.735,93.03128061111654
2.74,93.05227474079787
2.745,93.14191301548948
2.75,93.21244523397397
2.755,93.24653661614958
2.76,93.26421265439123
2.765,93.26339328481761
2.77,93.25318023293393
2.775,93.27647603485372
2.78,93.27366453510832
2.785,93.27679322381194
2.79,93.33877395109742
2.795,93.39999999999999
2.8,93.40740213727568
2.805,93.48090309426141
2.81,93.5162760731989
2.815,93.55368286307136
2.82,93.58998387092578
2.825,93.63666486681012
2.83,93.67899660083982
2.835,93.69834907353427
2.84,93.81632371964261
2.845,93.84781771299735
2.85,93.91632697925928
2.855,93.91315373041819
2.86,93.98251510874645
2.865,94.05491599887102
2.87,94.09762730293409
2.875,94.10607124437166
2.88,94.12607124437167
2.885,94.21723688336293
2.89,94.3387694772577
2.895,94.38865477695806
2.9,94.48466743183074
2.905,94.50192370652259
2.91,94.53524959393073
2.915,94.56381933323148
2.92,94.55604249809947
2.925,94.62286042089909
2.93,94.66568612026308
2.935,94.70481824991387
2.94,94.75586821424943
2.945,94.80322412983658
2.95,94.8646889989141
2.955,94.8830476576693
2.96,94.8588292022128
2.965,94.95077804547108
2.97,95.01637942293121
2.975,95.02148478472184
2.98,95.03488016291556
2.985,95.0675156379909
2.99,95.10832179129827
2.995,95.21320554678779
3.0,95.21320554678779
3.005,95.2287332887241
3.01,95.2287332887241
3.015,95.23752374061706
3.02,95.30177579712904
3.025,95.32741666552351
3.03,95.32447474354716
3.035,95.34205316237782
3.04,95.38353325187394
3.045,95.40717328933336
3.05,95.46071663591006
3.055,95.48578732876307
3.06,95.52441043931466
3.065,95.54611809151493
3.07,95.54866751288547
3.075,95.55809625878364
3.08,95.5792360097776
3.085,95.60788383248865
3.09,95.67054001888147
3.095,95.71268041788234
3.1,95.70769004585274
3.105,95.73235916684123
3.11,95.7391928681646
3.115,95.77194670356934
3.12,95.82328482690772
3.125,95.86006992921502
3.13,95.89629130167076
3.135,95.94690391858039
3.14,95.97483742945005
3.145,96.0001398567203
3.15,96.0001398567203
3.155,96.02258624324229
3.16,96.03375627454572
3.165,96.05083321024127
