time,recovered STD
2.96,2.988829202212798
2.965,3.0207780454710687
2.97,3.036379422931199
2.975,3.031484784721836
2.98,3.0248801629155486
2.985,2.997515637990903
2.99,3.0083217912982656
2.995,3.043205546787795
3.0,3.043205546787795
3.005,3.038733288724104
3.01,3.038733288724104
3.015,3.0275237406170743
3.02,3.04177579712904
3.025,3.0374166655235157
3.03,2.9744747435471686
3.035,2.9720531623778186
3.04,2.9735332518739392
3.045,2.9171732893333573
3.05,2.930716635910063
3.055,2.9057873287630684
3.06,2.904410439314666
3.065,2.896118091514915
3.07,2.888667512885483
3.075,2.888096258783629
3.08,2.8792360097775935
3.085,2.8578838324886475
3.09,2.870540018881465
3.095,2.8926804178823513
3.1,2.87769004585275
3.105,2.862359166841225
3.11,2.849192868164596
3.115,2.8519467035693356
3.12,2.863284826907726
3.125,2.8600699292150185
3.13,2.856291301670753
3.135,2.856903918580392
3.14,2.844837429450054
3.145,2.860139856720298
3.15,2.860139856720298
3.155,2.86258624324229
3.16,2.863756274545724
3.165,2.820833210241258
3.17,2.8226760352544886
3.175,2.7586228448267436
3.18,2.7527440854536396
3.185,2.7472713735632297
3.19,2.716229003600396
3.195,2.673275144836383
3.2,2.6734808770589704
3.205,2.681249708624693
3.21,2.6776108753887304
3.215,2.677685567799177
3.22,2.67348087705897
3.225,2.6469605210505094
3.23,2.685721504549567
3.235,2.701407040784486
3.24,2.675275686728379
3.245,2.658477007611689
3.25,2.6758176320519307
3.255,2.682144664256574
3.26,2.682144664256574
3.265,2.677237382078775
3.27,2.6377831601555113
3.275,2.612489234427581
3.28,2.6129485260907845
3.285,2.5999230757851284
3.29,2.605743655849515
3.295,2.618854711510359
3.3,2.6080452450063056
3.305,2.6202289976259725
3.31,2.6306653150866617
3.315,2.633324894501248
3.32,2.644598268168534
3.325,2.644598268168534
3.33,2.6532998322843198
3.335,2.639299149395536
3.34,2.641420072612458
3.345,2.6536013264995177
3.35,2.6506414318047615
3.355,2.641514716975848
3.36,2.6282123201902836
3.365,2.6330780466974373
3.37,2.5995961224774895
3.375,2.5926627239191764
3.38,2.5926627239191764
3.385,2.6124892344275774
3.39,2.578584883225681
3.395,2.590347467039895
3.4,2.6019223662515376
3.405,2.582556872558668
3.41,2.5819372571772514
3.415,2.5813949717158753
3.42,2.5922962793631443
3.425,2.5943014474035198
3.43,2.6123552591483428
3.435,2.607220742476554
3.44,2.5887448696231155
3.445,2.5509802037648197
3.45,2.543147655957083
3.455,2.552077585027539
3.46,2.5670995305986875
3.465,2.5670995305986875
3.47,2.5810656713845934
3.475,2.5431279952059054
3.48,2.5435998112910756
3.485,2.513881461008057
3.49,2.50349755342401
3.495,2.512687803926305
3.5,2.519920633670831
3.505,2.5015795010352946
3.51,2.498079262153226
3.515,2.442867167899229
3.52,2.442867167899229
3.525,2.417829605245166
3.53,2.417829605245166
3.535,2.429485542249635
3.54,2.420144623777678
3.545,2.4252010225958576
3.55,2.4456287535110475
3.555,2.46128015471624
3.56,2.469817807045695
3.565,2.4498775479603054
3.57,2.450795789126462
3.575,2.446936860648431
3.58,2.4269322199023193
3.585,2.4269322199023193
3.59,2.4103734150541904
3.595,2.406158764504122
3.6,2.389225816033303
3.605,2.389225816033303
3.61,2.376215478444663
3.615,2.371054617675434
3.62,2.371054617675434
3.625,2.335722586267472
3.63,2.335187358650266
3.635,2.333988003396762
3.64,2.3368996555265267
3.645,2.3404273114113145
3.65,2.316441236034274
3.655,2.2928366710256527
3.66,2.2907422377910613
