time,healthy sentinels upper
975.0,22.402524608722302
976.0,22.39846750518747
977.0,22.3701111098641
978.0,22.257999591670053
979.0,22.23113252218301
980.0,22.218553758491396
981.0,22.135437544376142
982.0,22.08329106675716
983.0,22.01740671552218
984.0,21.98109266042198
985.0,21.912014043763193
986.0,21.860020703889376
987.0,21.838032725655452
988.0,21.838032725655452
989.0,21.74860566622991
990.0,21.703374068727488
991.0,21.668901547426984
992.0,21.649234739452442
993.0,21.644211976860685
994.0,21.594206993797805
995.0,21.58406142156367
996.0,21.58406142156367
997.0,21.58406142156367
998.0,21.568431319920297
999.0,21.568431319920297
1000.0,21.556048780237646
1001.0,21.527813307361434
1002.0,21.48994747870184
1003.0,21.44447046571058
1004.0,21.381804325308934
1005.0,21.370963884632033
1006.0,21.35873400815028
1007.0,21.35873400815028
1008.0,21.315356375184447
1009.0,21.304091061520637
1010.0,21.264428311187764
1011.0,21.246577714522328
1012.0,21.212267390183726
1013.0,21.208938957372744
1014.0,21.213510238807498
1015.0,21.180630210381814
1016.0,21.16414555940392
1017.0,21.11924363738609
1018.0,21.090199995789654
1019.0,21.06948418251919
1020.0,21.05078940808788
1021.0,20.964604967545
1022.0,20.937062912076012
1023.0,20.937062912076012
1024.0,20.91165216101961
1025.0,20.89041487530622
1026.0,20.881804325308938
1027.0,20.881804325308938
1028.0,20.879429141027487
1029.0,20.80445417487486
1030.0,20.754783417442994
1031.0,20.73294339790244
1032.0,20.730544840080054
1033.0,20.730544840080054
1034.0,20.730544840080054
1035.0,20.717435194633914
1036.0,20.695072037866655
1037.0,20.692116544706224
1038.0,20.692116544706224
1039.0,20.676764844017637
1040.0,20.64002141322714
1041.0,20.60223122549708
1042.0,20.596922064777218
1043.0,20.596922064777218
1044.0,20.53033332138676
1045.0,20.472499323958846
1046.0,20.457628704413494
1047.0,20.451881339845205
1048.0,20.407267011962894
1049.0,20.380542267456182
1050.0,20.379783544712893
1051.0,20.331858320287576
1052.0,20.337531808228288
1053.0,20.337531808228288
1054.0,20.312234881782224
1055.0,20.30908396130098
1056.0,20.276823964665176
1057.0,20.234715592536553
1058.0,20.21952378498044
1059.0,20.19440266412863
1060.0,20.19440266412863
1061.0,20.19623503495034
1062.0,20.15699686621895
1063.0,20.13275891649132
1064.0,20.13275891649132
1065.0,20.12925479964108
1066.0,20.10131730720321
1067.0,20.104179152444487
1068.0,20.09623503495034
1069.0,20.078128655706507
1070.0,20.06366234775958
