time,detectable sentinels upper
1038.0,87.79592573564712
1039.0,87.79592573564712
1040.0,87.79592573564712
1041.0,87.85186133355718
1042.0,87.8476859963099
1043.0,87.92867566166609
1044.0,87.93908306601621
1045.0,87.97288209505618
1046.0,88.00231365679323
1047.0,88.0462670258884
1048.0,88.10052628663392
1049.0,88.11503943201316
1050.0,88.18330429724057
1051.0,88.21560467375598
1052.0,88.24965407550695
1053.0,88.28016736108685
1054.0,88.27968552422485
1055.0,88.3026308503817
1056.0,88.2956520142426
1057.0,88.31816806779203
1058.0,88.34835055455144
1059.0,88.34835055455144
1060.0,88.39792407657671
1061.0,88.39924363738609
1062.0,88.42071423212946
1063.0,88.41564010434841
1064.0,88.44210037693453
1065.0,88.44210037693453
1066.0,88.47926619093545
1067.0,88.49300743766443
1068.0,88.50463087578507
1069.0,88.52470355845986
1070.0,88.54672481937153
1071.0,88.56764586381202
1072.0,88.59893516347842
1073.0,88.62079160139241
1074.0,88.67875502593772
1075.0,88.67875502593772
1076.0,88.72
1077.0,88.72
1078.0,88.69895822028074
1079.0,88.71436260080357
1080.0,88.72558008985388
1081.0,88.72558008985388
1082.0,88.72844766565188
1083.0,88.72844766565188
1084.0,88.73337042173875
1085.0,88.72781330736144
1086.0,88.73895386041757
1087.0,88.76326248495731
1088.0,88.77129184150688
1089.0,88.7764829084281
1090.0,88.83537590522558
1091.0,88.84835055455144
1092.0,88.8549973711875
1093.0,88.88294026836365
1094.0,88.87308162114525
1095.0,88.907203816599
1096.0,88.907203816599
1097.0,88.91380949975708
1098.0,88.90956380954658
1099.0,88.93291841643794
1100.0,88.93291841643794
1101.0,88.95618489883506
1102.0,88.95618489883506
1103.0,88.964604967545
1104.0,88.97058631729553
1105.0,88.97058631729553
1106.0,88.96154480832266
1107.0,88.96981759299653
1108.0,88.94964284333757
1109.0,88.93395254655509
1110.0,88.97142369272815
1111.0,88.97142369272815
1112.0,89.00217339960155
1113.0,89.04791078302733
1114.0,89.04938173728321
1115.0,89.04938173728321
1116.0,89.07176755702193
1117.0,89.0810433599348
1118.0,89.0810433599348
1119.0,89.10108682813093
1120.0,89.1197613821108
1121.0,89.1297288423507
1122.0,89.17924071838301
1123.0,89.17924071838301
1124.0,89.21845961249527
1125.0,89.26390763826815
1126.0,89.28224083821596
1127.0,89.31339315587212
1128.0,89.30886349657575
1129.0,89.32276973253049
1130.0,89.35003253784612
1131.0,89.40649652215981
1132.0,89.44034630736701
1133.0,89.44531147377943
1134.0,89.41855240180476
1135.0,89.42336139571637
1136.0,89.4570449964939
1137.0,89.45360783482647
1138.0,89.45360783482647
1139.0,89.46267029464973
1140.0,89.47189119727577
1141.0,89.47189119727577
1142.0,89.52981277146976
1143.0,89.52981277146976
1144.0,89.58950655224884
1145.0,89.60709973615643
1146.0,89.6553135116369
1147.0,89.69888875437181
1148.0,89.71190592238125
1149.0,89.71190592238125
1150.0,89.72261933832607
1151.0,89.74850738258095
1152.0,89.79368330796113
1153.0,89.78010940788073
1154.0,89.78416476477351
1155.0,89.803521619059
1156.0,89.80315680203957
1157.0,89.80178772671448
1158.0,89.81228419232511
1159.0,89.85521678957214
1160.0,89.9105130716984
1161.0,89.9105130716984
1162.0,89.95298815988048
1163.0,89.99845961249527
1164.0,90.01519230368574
1165.0,90.05288247206855
1166.0,90.05288247206855
1167.0,90.04864110363052
1168.0,90.08538814867977
1169.0,90.07274534606947
1170.0,90.07274534606947
1171.0,90.08273441170599
1172.0,90.09389088388406
1173.0,90.10162966345783
1174.0,90.10162966345783
1175.0,90.13113421955353
1176.0,90.13431361950185
1177.0,90.14849093862706
1178.0,90.14849093862706
1179.0,90.1895484356927
1180.0,90.19259307681597
1181.0,90.22805024211941
1182.0,90.22805024211941
1183.0,90.25302097513288
1184.0,90.26770271675711
1185.0,90.27568076478052
1186.0,90.29395202439463
1187.0,90.29898667105336
1188.0,90.28188430702738
1189.0,90.26949773970253
1190.0,90.26949773970253
1191.0,90.29074937790075
1192.0,90.32713717196165
1193.0,90.33190807580878
1194.0,90.34111593244361
1195.0,90.35699231111444
1196.0,90.36169610750215
1197.0,90.36878059430087
1198.0,90.36878059430087
1199.0,90.36878059430087
1200.0,90.38918337059468
1201.0,90.42513099028334
1202.0,90.43859666265527
1203.0,90.44758286831564
1204.0,90.4855422364827
1205.0,90.49440631522168
1206.0,90.54046977397229
1207.0,90.59332838773219
1208.0,90.59332838773219
1209.0,90.59752715869219
1210.0,90.61178215514833
1211.0,90.62327192939932
1212.0,90.64687953408699
1213.0,90.68407052385018
1214.0,90.74487373558443
1215.0,90.77169630590407
1216.0,90.79778468594895
1217.0,90.79245999420546
1218.0,90.83948311604843
1219.0,90.87354588138798
1220.0,90.87354588138798
1221.0,90.89716125467623
1222.0,90.91399594959312
1223.0,90.91399594959312
1224.0,90.9172964742059
1225.0,90.91248229458205
1226.0,90.93604789852075
1227.0,90.93604789852075
1228.0,90.95504227713784
1229.0,91.01402284940389
1230.0,91.02389964044892
1231.0,91.05477373729667
1232.0,91.05477373729667
1233.0,91.06542271235321
1234.0,91.06542271235321
1235.0,91.09834790966491
1236.0,91.09016815826487
1237.0,91.09016815826487
1238.0,91.09016815826487
1239.0,91.09016815826487
1240.0,91.14156222761662
1241.0,91.1534250300412
1242.0,91.1534250300412
1243.0,91.18218696620299
1244.0,91.18112093537039
1245.0,91.18931300991494
1246.0,91.20324205957768
1247.0,91.20324205957768
1248.0,91.23138491914403
1249.0,91.23424004773702
1250.0,91.23424004773702
1251.0,91.2505316422349
1252.0,91.2505316422349
1253.0,91.27783731112352
1254.0,91.27783731112352
1255.0,91.29174909037053
1256.0,91.33708424869891
1257.0,91.35757781760454
1258.0,91.37115455907997
1259.0,91.37115455907997
1260.0,91.38253860174171
1261.0,91.4117861583863
1262.0,91.43408595776454
1263.0,91.42944691807003
1264.0,91.4383066741137
1265.0,91.4383066741137
1266.0,91.42903617585522
1267.0,91.42903617585522
1268.0,91.45569926512212
1269.0,91.47094094270146
1270.0,91.47094094270146
1271.0,91.49929699612082
1272.0,91.49929699612082
1273.0,91.49929699612082
1274.0,91.53695154705808
1275.0,91.56092541124312
1276.0,91.56092541124312
1277.0,91.58255005611895
1278.0,91.58255005611895
1279.0,91.63281933161453
1280.0,91.65473963406602
1281.0,91.6497190922574
1282.0,91.65588573852274
1283.0,91.66652673442992
1284.0,91.6629401985557
1285.0,91.67125547780266
1286.0,91.67125547780266
1287.0,91.67125547780266
1288.0,91.67125547780266
1289.0,91.68328675705533
1290.0,91.69294219812161
1291.0,91.67149859887887
1292.0,91.69108434066271
1293.0,91.70378831605724
1294.0,91.72557732271882
1295.0,91.73595268400378
1296.0,91.72807035119354
1297.0,91.72807035119354
1298.0,91.72807035119354
1299.0,91.72807035119354
1300.0,91.75783545726136
1301.0,91.75783545726136
1302.0,91.75783545726136
1303.0,91.77267572215386
1304.0,91.77267572215386
1305.0,91.77610305396487
1306.0,91.83739151880113
1307.0,91.87003401347427
1308.0,91.88563275818582
1309.0,91.88563275818582
1310.0,91.91378796960251
1311.0,91.92831796509691
1312.0,91.92020407691074
1313.0,91.94238030999142
1314.0,91.93868162066772
1315.0,91.94175363607751
1316.0,91.94175363607751
1317.0,91.94175363607751
1318.0,91.97512201874136
1319.0,91.98268100138995
1320.0,91.98566832233735
1321.0,91.99089968002002
1322.0,92.03311681241274
1323.0,92.02239114833822
1324.0,92.02239114833822
1325.0,92.02239114833822
1326.0,92.01383127246582
1327.0,92.01021838532274
1328.0,92.01021838532274
1329.0,92.01021838532274
1330.0,92.01021838532274
1331.0,92.04550111671044
1332.0,92.05736762821725
1333.0,92.05736762821725
1334.0,92.09282517372922
1335.0,92.1091665873771
1336.0,92.13231146436588
1337.0,92.13231146436588
1338.0,92.13231146436588
1339.0,92.14403004086226
1340.0,92.14403004086226
1341.0,92.12605084716155
1342.0,92.12605084716155
1343.0,92.15853856897482
1344.0,92.17949768809163
1345.0,92.20248221396513
1346.0,92.20248221396513
1347.0,92.22086355162256
1348.0,92.22102493730108
1349.0,92.23481512694221
1350.0,92.24182610335006
1351.0,92.24182610335006
1352.0,92.25785335524158
1353.0,92.25785335524158
1354.0,92.2806392227619
1355.0,92.29199726152356
1356.0,92.29199726152356
1357.0,92.29199726152356
1358.0,92.34630526692585
1359.0,92.34616005179929
1360.0,92.3640164233269
1361.0,92.3640164233269
1362.0,92.37747079762362
1363.0,92.39545219516718
1364.0,92.39545219516718
1365.0,92.39545219516718
1366.0,92.43299442294206
1367.0,92.43299442294206
1368.0,92.43299442294206
1369.0,92.44857931609741
1370.0,92.46640442991789
1371.0,92.47965985082749
1372.0,92.48566832233735
1373.0,92.49431450854397
1374.0,92.50521330540396
1375.0,92.50521330540396
1376.0,92.50521330540396
1377.0,92.50521330540396
1378.0,92.50521330540396
1379.0,92.50521330540396
1380.0,92.50521330540396
1381.0,92.5246672228964
1382.0,92.54458851653591
1383.0,92.53719728300428
1384.0,92.53719728300428
1385.0,92.55049309138313
1386.0,92.55809153537503
1387.0,92.55632638620806
1388.0,92.5973263654007
1389.0,92.61247625209396
1390.0,92.61247625209396
1391.0,92.61247625209396
1392.0,92.61247625209396
1393.0,92.65186886552084
1394.0,92.66004587131832
1395.0,92.66004587131832
1396.0,92.68194464740806
1397.0,92.68194464740806
1398.0,92.70733937455162
1399.0,92.7062798810887
1400.0,92.7062798810887
1401.0,92.7062798810887
1402.0,92.7304013576734
1403.0,92.74756224912707
1404.0,92.77949768809164
1405.0,92.7851457118592
1406.0,92.80447260226359
1407.0,92.80447260226359
