time,healthy crops STD
1140.0,5.53609971008471
1141.0,5.53609971008471
1142.0,5.5415791973046815
1143.0,5.514490003617742
1144.0,5.510889220443466
1145.0,5.479881385577611
1146.0,5.466946131068057
1147.0,5.452073000244952
1148.0,5.4552726787943415
1149.0,5.440395206232724
1150.0,5.43466650310762
1151.0,5.400962877117376
1152.0,5.389285666950676
1153.0,5.387123536730897
1154.0,5.387123536730897
1155.0,5.389025886002032
1156.0,5.395136698916906
1157.0,5.4076242473012135
1158.0,5.404775666019822
1159.0,5.407947854778188
1160.0,5.395776125822864
1161.0,5.383344685230548
1162.0,5.383344685230548
1163.0,5.40051849362633
1164.0,5.415717865620401
1165.0,5.414969990683236
1166.0,5.437379883730764
1167.0,5.4310588286263295
1168.0,5.4310588286263295
1169.0,5.416493330559912
1170.0,5.416493330559912
1171.0,5.410092420652351
1172.0,5.411062742197692
1173.0,5.424020648928247
1174.0,5.424020648928247
1175.0,5.424020648928247
1176.0,5.4286186088175326
1177.0,5.435034498510567
1178.0,5.436763743257565
1179.0,5.43023940540378
1180.0,5.43023940540378
1181.0,5.41157093642872
1182.0,5.41157093642872
1183.0,5.41157093642872
1184.0,5.412356233656465
1185.0,5.409426956711773
1186.0,5.404396358521458
1187.0,5.421660262318175
1188.0,5.400101850891333
1189.0,5.400101850891333
1190.0,5.393876157273171
1191.0,5.390732788777422
1192.0,5.387569025079865
1193.0,5.387569025079865
1194.0,5.387569025079865
1195.0,5.367643803383381
1196.0,5.378429138698398
1197.0,5.37330438371027
1198.0,5.362984243870198
1199.0,5.373081052803874
1200.0,5.372252786308553
1201.0,5.372252786308553
1202.0,5.372848406571695
1203.0,5.365920237946142
1204.0,5.375872022286246
1205.0,5.375872022286246
1206.0,5.374188310805642
1207.0,5.378066567085238
1208.0,5.378066567085238
1209.0,5.38965676087077
1210.0,5.382341497898475
1211.0,5.373071747147993
1212.0,5.391511847339297
1213.0,5.391511847339297
1214.0,5.417231765394573
1215.0,5.411432342735147
1216.0,5.4020273971908
1217.0,5.381254500578838
1218.0,5.401212826764003
1219.0,5.38427339573317
1220.0,5.38427339573317
1221.0,5.402545696243577
1222.0,5.402545696243577
1223.0,5.427808029029767
1224.0,5.43451009751569
1225.0,5.42125446737192
1226.0,5.42125446737192
1227.0,5.417185616166388
1228.0,5.417185616166388
1229.0,5.418634514340305
1230.0,5.421475813835196
1231.0,5.421475813835196
1232.0,5.41733329231274
1233.0,5.411321465224554
1234.0,5.426407651476251
1235.0,5.428987014167561
1236.0,5.428987014167561
1237.0,5.417342521938224
1238.0,5.429033063078543
1239.0,5.424711973920828
1240.0,5.424711973920828
1241.0,5.424711973920828
1242.0,5.424711973920828
1243.0,5.424711973920828
1244.0,5.446613626832731
1245.0,5.424942396007537
1246.0,5.43264208281753
1247.0,5.4355404515098575
1248.0,5.4355404515098575
1249.0,5.423688781631926
1250.0,5.413640180137576
1251.0,5.409103437724222
1252.0,5.386984314066638
1253.0,5.386984314066638
1254.0,5.392587505085105
1255.0,5.399064733821961
1256.0,5.410092420652349
1257.0,5.407873889062133
1258.0,5.407873889062133
1259.0,5.414203542535135
1260.0,5.420507356327449
1261.0,5.423827062139795
1262.0,5.430755011966568
1263.0,5.430755011966568
1264.0,5.425900846864049
1265.0,5.425900846864049
1266.0,5.437012047071442
1267.0,5.444960973230204
1268.0,5.434510097515691
1269.0,5.415339324548371
1270.0,5.405284451349438
1271.0,5.405284451349438
1272.0,5.378884642748903
1273.0,5.388608354668206
1274.0,5.3674947601278555
1275.0,5.3674947601278555
1276.0,5.379367992617721
1277.0,5.388979495229131
1278.0,5.388979495229131
1279.0,5.385573321383713
1280.0,5.385573321383713
1281.0,5.372848406571695
1282.0,5.372848406571695
1283.0,5.373118275266235
1284.0,5.373118275266235
1285.0,5.3437440058445915
1286.0,5.3437440058445915
1287.0,5.342461979275098
1288.0,5.342461979275098
1289.0,5.337002904252534
1290.0,5.335391269625875
1291.0,5.33549435385326
1292.0,5.33549435385326
1293.0,5.33549435385326
1294.0,5.33549435385326
1295.0,5.33549435385326
1296.0,5.320676648697983
1297.0,5.322593352868505
1298.0,5.324462414178542
1299.0,5.316916399568457
1300.0,5.320629661985507
1301.0,5.320629661985507
1302.0,5.305506573363188
1303.0,5.305506573363188
1304.0,5.305506573363188
1305.0,5.305506573363188
1306.0,5.310969779616524
1307.0,5.310969779616524
1308.0,5.312729995021392
1309.0,5.312729995021392
1310.0,5.304893966895098
1311.0,5.324997652581642
1312.0,5.332269685602933
1313.0,5.316991630612183
1314.0,5.316991630612183
1315.0,5.301047066382263
1316.0,5.291275838585623
1317.0,5.296225070746145
1318.0,5.296225070746145
1319.0,5.27039846690931
1320.0,5.262356886415059
1321.0,5.261891294962297
1322.0,5.2652065486550494
1323.0,5.266602320282023
1324.0,5.266602320282023
1325.0,5.266602320282023
1326.0,5.248418809508251
1327.0,5.248418809508251
1328.0,5.254293482476972
1329.0,5.248571234155063
1330.0,5.248571234155063
1331.0,5.248571234155063
1332.0,5.248571234155063
1333.0,5.236945674723006
1334.0,5.236210461774812
1335.0,5.236210461774812
1336.0,5.229722745997154
1337.0,5.229722745997154
1338.0,5.229722745997154
1339.0,5.229722745997154
1340.0,5.229722745997154
1341.0,5.229722745997154
1342.0,5.242318189503572
1343.0,5.251057036445138
1344.0,5.254055576409523
1345.0,5.258935253451977
1346.0,5.2561868307738076
1347.0,5.2561868307738076
1348.0,5.2561868307738076
1349.0,5.2561868307738076
1350.0,5.2561868307738076
1351.0,5.241984357092265
1352.0,5.227724170229337
1353.0,5.230640496153412
1354.0,5.230640496153412
1355.0,5.230640496153412
1356.0,5.225887484437453
1357.0,5.225887484437453
1358.0,5.232590180780452
1359.0,5.229713185252132
1360.0,5.1999615383192985
1361.0,5.19702799684589
1362.0,5.207533005176251
1363.0,5.207533005176251
1364.0,5.207533005176251
1365.0,5.207533005176251
1366.0,5.206486339173474
1367.0,5.2158508414255875
1368.0,5.23197859322838
1369.0,5.23197859322838
1370.0,5.23197859322838
1371.0,5.230860349885094
1372.0,5.230860349885094
1373.0,5.248390229394152
1374.0,5.244759289042729
1375.0,5.244149120686786
1376.0,5.226270180539846
1377.0,5.215927530171408
1378.0,5.20303757434059
1379.0,5.203566084907542
1380.0,5.175171494742952
1381.0,5.155298245494629
1382.0,5.155298245494629
1383.0,5.155298245494629
1384.0,5.155298245494629
1385.0,5.155298245494629
1386.0,5.155298245494629
1387.0,5.151854035199365
1388.0,5.1449003877626245
1389.0,5.128118563371951
1390.0,5.128118563371951
1391.0,5.128118563371951
1392.0,5.126509533786122
1393.0,5.126509533786122
1394.0,5.154367080447415
1395.0,5.137158747790456
1396.0,5.145201648137806
1397.0,5.145201648137806
1398.0,5.145201648137806
1399.0,5.141779847484721
1400.0,5.130302135352264
1401.0,5.130302135352264
1402.0,5.13438409159268
1403.0,5.11713787189675
1404.0,5.11713787189675
1405.0,5.109442239618723
1406.0,5.107592387808566
1407.0,5.107680491181884
1408.0,5.113697292566309
1409.0,5.113697292566309
1410.0,5.101950607365774
1411.0,5.096037676469828
1412.0,5.096037676469828
1413.0,5.088064465000419
1414.0,5.056322774507182
1415.0,5.056322774507182
1416.0,5.056322774507182
1417.0,5.067898972947271
1418.0,5.0774009099144415
1419.0,5.085066371248265
1420.0,5.088771954017982
1421.0,5.088771954017982
1422.0,5.060938648116572
1423.0,5.060938648116572
1424.0,5.0567183034058765
1425.0,5.069950690095515
1426.0,5.069950690095515
1427.0,5.060632371551998
1428.0,5.074041781459827
1429.0,5.074041781459827
1430.0,5.063753548505297
1431.0,5.063753548505297
1432.0,5.063753548505297
1433.0,5.066793858052644
1434.0,5.0682837331783235
1435.0,5.048009508707369
1436.0,5.039553551655146
1437.0,5.039553551655146
1438.0,5.014568775079268
1439.0,5.014568775079268
1440.0,5.00999001995014
1441.0,5.00999001995014
1442.0,5.00999001995014
1443.0,5.01935254788902
1444.0,5.01935254788902
1445.0,5.018077321046379
1446.0,5.018077321046379
1447.0,5.021394228697844
1448.0,5.021394228697844
1449.0,4.992033653732715
1450.0,4.990551071775542
1451.0,4.990551071775542
1452.0,4.990551071775542
1453.0,4.990551071775542
1454.0,4.9857697499984885
1455.0,4.990991885387111
1456.0,4.990991885387111
1457.0,4.990991885387111
1458.0,5.0033588717980235
1459.0,5.0033588717980235
1460.0,5.0085027702897404
1461.0,5.001639731128182
1462.0,4.9827201406460695
1463.0,4.983813800695207
1464.0,4.982880692932554
1465.0,4.982880692932554
1466.0,4.982880692932554
1467.0,4.982880692932554
1468.0,4.982880692932554
1469.0,4.982880692932554
1470.0,4.989949899548091
1471.0,4.988977851223635
1472.0,4.988977851223635
1473.0,5.0
1474.0,5.0
1475.0,4.996989093444172
1476.0,4.9839341889716
1477.0,4.9839341889716
1478.0,4.990741427884237
1479.0,4.990741427884237
1480.0,4.990741427884237
1481.0,4.990741427884237
1482.0,4.990741427884237
1483.0,4.990741427884237
1484.0,4.993635949886615
1485.0,4.996508781139087
1486.0,4.996508781139087
1487.0,4.996508781139087
1488.0,5.00935125540224
1489.0,5.00935125540224
1490.0,5.00935125540224
1491.0,5.00935125540224
1492.0,5.00935125540224
1493.0,4.998189672271352
1494.0,4.998189672271352
1495.0,4.990991885387111
1496.0,5.001309828434948
1497.0,5.006036356240333
1498.0,5.006036356240333
1499.0,5.01940235486258
1500.0,5.026042180483567
1501.0,5.026042180483567
1502.0,5.028677758616077
1503.0,5.031292080569363
1504.0,5.029910535983717
1505.0,5.034471173817564
1506.0,5.034471173817564
1507.0,5.034471173817564
1508.0,5.025097013988884
1509.0,5.025097013988884
1510.0,5.029622252217358
1511.0,5.029622252217358
1512.0,5.018206851057458
1513.0,5.020707121511869
1514.0,5.02119507687164
1515.0,5.029622252217357
1516.0,5.022111109881979
1517.0,5.022111109881979
1518.0,5.01656256813368
1519.0,5.01656256813368
1520.0,5.022947341949744
1521.0,5.013372118644297
1522.0,5.017728569781351
1523.0,5.014090146776382
1524.0,5.014090146776382
1525.0,4.994436905197621
1526.0,4.994436905197621
1527.0,4.994436905197621
1528.0,4.990741427884239
1529.0,4.990741427884239
1530.0,4.990741427884239
1531.0,4.990741427884239
1532.0,4.990741427884239
1533.0,4.990741427884239
1534.0,4.99503753739649
1535.0,4.99503753739649
1536.0,4.991302435236717
1537.0,4.991302435236717
1538.0,4.991302435236717
1539.0,4.991302435236717
1540.0,4.989549077822563
1541.0,4.989779554248865
1542.0,4.991993589739475
1543.0,4.991993589739475
1544.0,4.988176019348154
1545.0,4.988176019348154
1546.0,4.988176019348154
1547.0,4.988176019348154
1548.0,4.988346419405934
1549.0,4.988346419405934
1550.0,4.990500976855932
1551.0,4.990500976855932
1552.0,4.998639814989673
1553.0,4.998639814989673
1554.0,4.998639814989673
1555.0,4.998639814989673
1556.0,4.998639814989673
1557.0,4.998639814989673
1558.0,5.004747745890895
1559.0,5.012823555642068
1560.0,4.986892820183726
1561.0,4.986892820183726
1562.0,4.986892820183726
1563.0,4.986892820183726
1564.0,4.98493731154164
1565.0,4.978945671525247
1566.0,4.972926703662543
1567.0,4.972926703662543
1568.0,4.972926703662543
1569.0,4.970905350134923
1570.0,4.964836351784417
1571.0,4.964836351784417
1572.0,4.964836351784417
1573.0,4.964836351784417
1574.0,4.974846731307409
1575.0,4.974846731307409
1576.0,4.974846731307409
1577.0,4.974846731307409
1578.0,4.980803148087665
1579.0,4.980803148087665
1580.0,4.988737315193093
1581.0,4.988737315193093
1582.0,4.988737315193093
1583.0,4.994506982676068
1584.0,4.994506982676068
1585.0,4.984335462225632
1586.0,4.9899899799498595
1587.0,4.9899899799498595
1588.0,4.9899899799498595
1589.0,4.9899899799498595
1590.0,4.981756718267163
1591.0,4.981756718267163
1592.0,4.995558026887486
1593.0,4.995558026887486
1594.0,5.010738468529364
1595.0,5.010738468529364
1596.0,5.010738468529364
1597.0,5.008432888638919
1598.0,5.008432888638919
1599.0,5.008432888638919
1600.0,4.996108485611576
1601.0,4.996108485611576
1602.0,4.995387872828297
1603.0,5.01098792654702
1604.0,5.01855556908559
1605.0,5.01855556908559
1606.0,5.01855556908559
1607.0,5.000159997440081
1608.0,5.000159997440081
1609.0,5.009700589855646
1610.0,5.007234765816357
1611.0,5.005706743308081
1612.0,4.99058112848594
1613.0,4.99058112848594
1614.0,4.99058112848594
1615.0,4.99058112848594
1616.0,4.99058112848594
1617.0,4.99058112848594
1618.0,4.99058112848594
1619.0,4.99058112848594
1620.0,4.995998398718719
1621.0,4.987374058560275
1622.0,4.978714693573031
1623.0,4.978714693573031
1624.0,4.978714693573031
1625.0,4.978714693573031
1626.0,4.978714693573031
1627.0,4.973369079406837
1628.0,4.973369079406837
1629.0,4.962610200287747
1630.0,4.962610200287747
1631.0,4.962610200287747
1632.0,4.962610200287747
1633.0,4.962610200287747
1634.0,4.957862442625855
1635.0,4.947029411677276
1636.0,4.938177801578231
1637.0,4.9325449820554095
1638.0,4.9325449820554095
1639.0,4.9325449820554095
1640.0,4.9325449820554095
1641.0,4.9325449820554095
1642.0,4.9325449820554095
1643.0,4.9325449820554095
1644.0,4.9325449820554095
1645.0,4.937803155250319
1646.0,4.919867884405027
1647.0,4.919867884405027
1648.0,4.903825037661927
1649.0,4.9028971027342605
1650.0,4.9028971027342605
1651.0,4.914173379114742
1652.0,4.9172756684977506
1653.0,4.9172756684977506
1654.0,4.92035567820051
1655.0,4.92035567820051
1656.0,4.92035567820051
1657.0,4.92035567820051
1658.0,4.917316341257699
1659.0,4.879538912643285
1660.0,4.879538912643285
1661.0,4.892811052963316
1662.0,4.8885989813033355
1663.0,4.8885989813033355
1664.0,4.905863838306156
1665.0,4.905863838306156
1666.0,4.905863838306156
1667.0,4.912881028480132
1668.0,4.912881028480132
1669.0,4.912881028480132
1670.0,4.912881028480132
1671.0,4.9158010537449535
1672.0,4.90240757179572
1673.0,4.9052930595429265
1674.0,4.9052930595429265
1675.0,4.904079934095691
1676.0,4.904079934095691
1677.0,4.904079934095691
1678.0,4.904079934095691
1679.0,4.904079934095691
1680.0,4.904079934095691
1681.0,4.904079934095691
1682.0,4.902846112208702
1683.0,4.902846112208702
1684.0,4.902846112208702
1685.0,4.902846112208702
1686.0,4.902846112208702
1687.0,4.902846112208702
1688.0,4.902846112208702
1689.0,4.902846112208702
1690.0,4.902846112208702
1691.0,4.895467291280783
1692.0,4.875766606391247
1693.0,4.880614715381662
1694.0,4.880614715381662
1695.0,4.880614715381662
1696.0,4.889529629729223
1697.0,4.889529629729223
1698.0,4.905211514297828
1699.0,4.905211514297828
1700.0,4.909949083239051
1701.0,4.909949083239051
1702.0,4.909949083239051
1703.0,4.909949083239051
1704.0,4.909949083239051
1705.0,4.909949083239051
1706.0,4.906516075587645
1707.0,4.906516075587645
1708.0,4.906516075587645
1709.0,4.906516075587645
1710.0,4.906516075587645
1711.0,4.913247398615299
1712.0,4.913247398615299
1713.0,4.913247398615299
1714.0,4.913247398615299
1715.0,4.913247398615299
1716.0,4.919949186729473
1717.0,4.9292088614705705
1718.0,4.9297464437839
1719.0,4.9297464437839
1720.0,4.9297464437839
1721.0,4.908400961616725
1722.0,4.908400961616725
1723.0,4.914987283808575
1724.0,4.909338040917533
1725.0,4.910193478876367
1726.0,4.910193478876367
1727.0,4.898356867358687
1728.0,4.9109673181563736
1729.0,4.9109673181563736
1730.0,4.9109673181563736
1731.0,4.9109673181563736
1732.0,4.9109673181563736
1733.0,4.9109673181563736
1734.0,4.88512026464037
1735.0,4.88512026464037
1736.0,4.86727850035315
1737.0,4.86960984063405
1738.0,4.86960984063405
1739.0,4.86960984063405
1740.0,4.86960984063405
1741.0,4.86960984063405
1742.0,4.86960984063405
1743.0,4.86960984063405
1744.0,4.851350327486152
1745.0,4.851350327486152
1746.0,4.851350327486152
1747.0,4.851350327486152
1748.0,4.843335627436942
1749.0,4.843335627436942
1750.0,4.843335627436942
1751.0,4.8476798574163285
1752.0,4.8476798574163285
1753.0,4.8476798574163285
1754.0,4.845812625349849
1755.0,4.845812625349849
1756.0,4.845812625349849
1757.0,4.852174770141734
1758.0,4.831676727596746
1759.0,4.848453361640184
1760.0,4.848546173854592
1761.0,4.844491717404418
1762.0,4.844491717404418
1763.0,4.844491717404418
1764.0,4.844491717404418
1765.0,4.844491717404418
1766.0,4.844491717404418
1767.0,4.844491717404418
1768.0,4.844491717404418
1769.0,4.844491717404418
1770.0,4.817634274205545
1771.0,4.817634274205545
1772.0,4.817634274205545
1773.0,4.817634274205545
1774.0,4.817634274205545
1775.0,4.817634274205545
1776.0,4.817634274205545
1777.0,4.817634274205545
1778.0,4.817634274205545
1779.0,4.821815010968379
1780.0,4.836320915737499
1781.0,4.836320915737499
1782.0,4.836320915737499
1783.0,4.836320915737499
1784.0,4.836279561811952
1785.0,4.836279561811952
1786.0,4.83415969947208
1787.0,4.83415969947208
1788.0,4.83415969947208
1789.0,4.83415969947208
1790.0,4.83415969947208
1791.0,4.83415969947208
1792.0,4.83415969947208
1793.0,4.82787738038157
1794.0,4.82787738038157
1795.0,4.82787738038157
1796.0,4.82787738038157
1797.0,4.82787738038157
1798.0,4.82787738038157
1799.0,4.82787738038157
1800.0,4.82787738038157
1801.0,4.831925082200675
1802.0,4.831925082200675
1803.0,4.831925082200675
1804.0,4.831925082200675
1805.0,4.831925082200675
1806.0,4.831925082200675
1807.0,4.8152258514009505
1808.0,4.829606609238479
1809.0,4.829606609238479
1810.0,4.829606609238479
1811.0,4.829606609238479
1812.0,4.83359079774033
1813.0,4.84168359147931
1814.0,4.829078587059853
1815.0,4.829078587059853
1816.0,4.828861149380877
1817.0,4.828861149380877
1818.0,4.828861149380877
1819.0,4.828622992116903
1820.0,4.811766827268337
1821.0,4.811766827268337
1822.0,4.819792526655063
1823.0,4.831925082200675
1824.0,4.831925082200675
1825.0,4.831925082200675
1826.0,4.831925082200675
1827.0,4.831925082200675
1828.0,4.831925082200675
1829.0,4.831925082200675
1830.0,4.841600974884239
1831.0,4.841600974884239
1832.0,4.841600974884239
1833.0,4.841600974884239
1834.0,4.849113321010347
1835.0,4.838388161361178
1836.0,4.838388161361178
1837.0,4.840030991636314
1838.0,4.840030991636314
1839.0,4.840030991636314
1840.0,4.840030991636314
1841.0,4.840030991636314
1842.0,4.840030991636314
1843.0,4.816336782244365
1844.0,4.790866309969419
1845.0,4.790866309969419
1846.0,4.790866309969419
1847.0,4.790866309969419
1848.0,4.790866309969419
1849.0,4.7819974905890525
1850.0,4.7819974905890525
1851.0,4.7819974905890525
1852.0,4.7819974905890525
1853.0,4.7819974905890525
1854.0,4.7819974905890525
1855.0,4.7819974905890525
1856.0,4.7819974905890525
1857.0,4.78355516326508
1858.0,4.78355516326508
1859.0,4.78355516326508
1860.0,4.78355516326508
1861.0,4.78355516326508
1862.0,4.793443438698322
1863.0,4.793443438698322
1864.0,4.793443438698322
1865.0,4.793443438698322
1866.0,4.793443438698322
1867.0,4.793443438698322
1868.0,4.793443438698322
1869.0,4.786606313454241
1870.0,4.786606313454241
1871.0,4.783920985969563
1872.0,4.783920985969563
1873.0,4.783920985969563
1874.0,4.783920985969563
1875.0,4.7728398255126905
1876.0,4.7728398255126905
1877.0,4.765910196384317
1878.0,4.765910196384317
1879.0,4.765910196384317
1880.0,4.765910196384317
1881.0,4.765910196384317
1882.0,4.752641370858946
1883.0,4.752641370858946
1884.0,4.752641370858946
1885.0,4.752641370858946
1886.0,4.745640104348411
1887.0,4.745640104348411
1888.0,4.740717245312147
1889.0,4.740717245312147
1890.0,4.716725559114076
1891.0,4.716725559114076
1892.0,4.716725559114076
1893.0,4.7279065134581515
1894.0,4.7279065134581515
1895.0,4.7279065134581515
1896.0,4.727113284024407
1897.0,4.715707794170456
1898.0,4.695742752749557
1899.0,4.695742752749557
1900.0,4.695742752749557
1901.0,4.695742752749557
1902.0,4.697009687024289
1903.0,4.7143504324562056
1904.0,4.7143504324562056
1905.0,4.7143504324562056
1906.0,4.694294409173757
1907.0,4.693346354148605
1908.0,4.696637094773238
1909.0,4.696637094773238
1910.0,4.696637094773238
1911.0,4.701021165661776
1912.0,4.701021165661776
1913.0,4.701021165661776
1914.0,4.706368026408474
1915.0,4.706368026408474
1916.0,4.706368026408474
1917.0,4.706368026408474
1918.0,4.706368026408474
1919.0,4.706368026408474
1920.0,4.706368026408474
1921.0,4.706368026408474
1922.0,4.705316142407437
1923.0,4.705316142407437
1924.0,4.6808012134676265
1925.0,4.673285781973963
1926.0,4.673285781973963
1927.0,4.673285781973963
1928.0,4.673285781973963
1929.0,4.663593035418078
1930.0,4.663593035418078
1931.0,4.663593035418078
1932.0,4.663593035418078
1933.0,4.663593035418078
1934.0,4.6581541408588025
1935.0,4.66008583611933
1936.0,4.66008583611933
1937.0,4.66008583611933
1938.0,4.663164161811162
1939.0,4.639170184418762
1940.0,4.640043103248071
1941.0,4.640043103248071
1942.0,4.640043103248071
1943.0,4.640043103248071
1944.0,4.640043103248071
1945.0,4.634425530742726
1946.0,4.635256195724246
1947.0,4.635256195724246
1948.0,4.635256195724246
1949.0,4.644685134645837
1950.0,4.644685134645837
1951.0,4.644685134645837
1952.0,4.649774188065481
1953.0,4.637617923029019
1954.0,4.637617923029019
1955.0,4.621082124351395
1956.0,4.621082124351395
1957.0,4.621082124351395
1958.0,4.621082124351395
1959.0,4.621082124351395
1960.0,4.621082124351395
1961.0,4.621082124351395
1962.0,4.621082124351395
1963.0,4.621082124351395
1964.0,4.621082124351395
1965.0,4.621082124351395
1966.0,4.634770760242624
1967.0,4.634770760242624
1968.0,4.634770760242624
1969.0,4.634770760242624
1970.0,4.634770760242624
1971.0,4.634770760242624
1972.0,4.635471928509546
1973.0,4.635471928509546
1974.0,4.645427859734775
1975.0,4.645427859734775
1976.0,4.645427859734775
1977.0,4.645427859734775
1978.0,4.6460628493381355
1979.0,4.6460628493381355
1980.0,4.6460628493381355
1981.0,4.6460628493381355
1982.0,4.6460628493381355
1983.0,4.635903363962626
1984.0,4.635903363962626
1985.0,4.635903363962626
1986.0,4.635903363962626
1987.0,4.627861277091179
1988.0,4.627861277091179
1989.0,4.627861277091179
1990.0,4.627861277091179
1991.0,4.621947641416982
1992.0,4.621947641416982
1993.0,4.621947641416982
1994.0,4.621947641416982
1995.0,4.621947641416982
1996.0,4.621947641416982
1997.0,4.621947641416982
1998.0,4.621947641416982
1999.0,4.621947641416982
2000.0,4.621947641416982
2001.0,4.621947641416982
2002.0,4.621947641416982
2003.0,4.621947641416982
2004.0,4.621947641416982
2005.0,4.621947641416982
2006.0,4.620335485654694
2007.0,4.612201209834627
2008.0,4.612201209834627
2009.0,4.612201209834627
2010.0,4.612201209834627
2011.0,4.612201209834627
2012.0,4.613198456602534
2013.0,4.613198456602534
2014.0,4.613198456602534
2015.0,4.613198456602534
2016.0,4.613198456602534
2017.0,4.613198456602534
2018.0,4.613198456602534
2019.0,4.613198456602534
2020.0,4.613198456602534
2021.0,4.604986427775874
2022.0,4.604986427775874
2023.0,4.604986427775874
2024.0,4.604986427775874
2025.0,4.60760241340331
2026.0,4.601510621524197
2027.0,4.601510621524197
2028.0,4.601510621524197
2029.0,4.601510621524197
2030.0,4.601510621524197
2031.0,4.601510621524197
2032.0,4.601510621524197
2033.0,4.601510621524197
2034.0,4.595388993327985
2035.0,4.595388993327985
2036.0,4.595388993327985
2037.0,4.5957697940606215
2038.0,4.5957697940606215
2039.0,4.5957697940606215
2040.0,4.5957697940606215
2041.0,4.5957697940606215
2042.0,4.574319621539361
2043.0,4.574319621539361
2044.0,4.574319621539361
2045.0,4.574319621539361
2046.0,4.574319621539361
2047.0,4.574319621539361
2048.0,4.5329350315220704
2049.0,4.518085877891209
2050.0,4.518085877891209
2051.0,4.529414973260894
2052.0,4.529414973260894
2053.0,4.529414973260894
2054.0,4.529414973260894
2055.0,4.529414973260894
2056.0,4.498888751680796
2057.0,4.498888751680796
2058.0,4.498888751680796
2059.0,4.499099909981995
2060.0,4.499099909981995
2061.0,4.517034425372469
2062.0,4.517034425372469
2063.0,4.517034425372469
2064.0,4.517034425372469
2065.0,4.512770767499719
2066.0,4.52852072977479
2067.0,4.52852072977479
2068.0,4.52852072977479
2069.0,4.52852072977479
2070.0,4.52852072977479
2071.0,4.52852072977479
2072.0,4.52852072977479
2073.0,4.52852072977479
2074.0,4.52852072977479
2075.0,4.52852072977479
2076.0,4.52852072977479
2077.0,4.52852072977479
2078.0,4.52852072977479
2079.0,4.519778755647227
2080.0,4.519778755647227
2081.0,4.519778755647227
2082.0,4.519778755647227
2083.0,4.519778755647227
2084.0,4.519778755647227
2085.0,4.519778755647227
2086.0,4.519778755647227
2087.0,4.519778755647227
2088.0,4.519856192402586
2089.0,4.519856192402586
2090.0,4.515484470131638
2091.0,4.519944689927078
2092.0,4.519944689927078
2093.0,4.519944689927078
2094.0,4.519944689927078
2095.0,4.519944689927078
2096.0,4.519944689927078
2097.0,4.519944689927078
2098.0,4.519944689927078
2099.0,4.519944689927078
2100.0,4.519944689927078
2101.0,4.519944689927078
2102.0,4.519944689927078
2103.0,4.519944689927078
2104.0,4.519944689927078
2105.0,4.519944689927078
2106.0,4.519944689927078
2107.0,4.519944689927078
2108.0,4.519944689927078
2109.0,4.519944689927078
2110.0,4.519944689927078
2111.0,4.519944689927078
2112.0,4.519944689927078
2113.0,4.519944689927078
2114.0,4.519944689927078
2115.0,4.519944689927078
2116.0,4.519944689927078
2117.0,4.519944689927078
2118.0,4.519944689927078
2119.0,4.519944689927078
2120.0,4.519944689927078
2121.0,4.519944689927078
2122.0,4.515528761950255
2123.0,4.515528761950255
2124.0,4.515528761950255
2125.0,4.515528761950255
2126.0,4.515528761950255
2127.0,4.515528761950255
2128.0,4.515528761950255
2129.0,4.515528761950255
2130.0,4.508869037796507
2131.0,4.508869037796507
2132.0,4.508869037796507
2133.0,4.508869037796507
2134.0,4.508869037796507
2135.0,4.508869037796507
2136.0,4.508869037796507
2137.0,4.508869037796507
2138.0,4.508869037796507
2139.0,4.508869037796507
2140.0,4.497732762181408
2141.0,4.497732762181408
2142.0,4.497732762181408
2143.0,4.497732762181408
2144.0,4.497732762181408
2145.0,4.497732762181408
2146.0,4.497732762181408
2147.0,4.497732762181408
2148.0,4.497732762181408
2149.0,4.497732762181408
2150.0,4.497732762181408
2151.0,4.497732762181408
2152.0,4.497732762181408
2153.0,4.47762213680431
2154.0,4.47762213680431
2155.0,4.461782155148321
2156.0,4.461782155148321
2157.0,4.461782155148321
2158.0,4.461782155148321
2159.0,4.461782155148321
2160.0,4.461782155148321
2161.0,4.461782155148321
2162.0,4.461782155148321
2163.0,4.461782155148321
2164.0,4.461782155148321
2165.0,4.461782155148321
2166.0,4.461782155148321
2167.0,4.466139272346979
2168.0,4.466139272346979
2169.0,4.466139272346979
2170.0,4.466139272346979
2171.0,4.466139272346979
2172.0,4.470469773972306
2173.0,4.470469773972306
2174.0,4.470469773972306
2175.0,4.481472972137621
2176.0,4.481472972137621
2177.0,4.481472972137621
2178.0,4.481472972137621
2179.0,4.481472972137621
2180.0,4.481472972137621
2181.0,4.481472972137621
2182.0,4.481472972137621
2183.0,4.481472972137621
2184.0,4.481472972137621
2185.0,4.481472972137621
2186.0,4.481472972137621
2187.0,4.481472972137621
2188.0,4.481472972137621
2189.0,4.481472972137621
2190.0,4.481472972137621
2191.0,4.481472972137621
2192.0,4.4745837795263155
2193.0,4.4745837795263155
2194.0,4.4745837795263155
2195.0,4.4745837795263155
2196.0,4.4745837795263155
2197.0,4.4745837795263155
2198.0,4.4745837795263155
2199.0,4.467661580737736
2200.0,4.467661580737736
2201.0,4.467661580737736
2202.0,4.467661580737736
2203.0,4.467661580737736
2204.0,4.467661580737736
2205.0,4.467661580737736
2206.0,4.467661580737736
2207.0,4.467661580737736
2208.0,4.467661580737736
