time,detectable sentinels lower
2163.0,88.11303698121634
2164.0,88.14857368896998
2165.0,88.14857368896998
2166.0,88.14857368896998
2167.0,88.14857368896998
2168.0,88.14857368896998
2169.0,88.14857368896998
2170.0,88.14857368896998
2171.0,88.18116685577117
2172.0,88.18116685577117
2173.0,88.18116685577117
2174.0,88.18116685577117
2175.0,88.18116685577117
2176.0,88.21706003408958
2177.0,88.21706003408958
2178.0,88.21706003408958
2179.0,88.21706003408958
2180.0,88.21706003408958
2181.0,88.21706003408958
2182.0,88.21706003408958
2183.0,88.21670542656621
2184.0,88.21670542656621
2185.0,88.21670542656621
2186.0,88.21670542656621
2187.0,88.21670542656621
2188.0,88.21670542656621
2189.0,88.21670542656621
2190.0,88.21670542656621
2191.0,88.23594068320068
2192.0,88.23594068320068
2193.0,88.23594068320068
2194.0,88.23594068320068
2195.0,88.23594068320068
2196.0,88.23594068320068
2197.0,88.26365356018286
2198.0,88.30525814238155
2199.0,88.30525814238155
2200.0,88.30525814238155
2201.0,88.31906527956123
2202.0,88.31906527956123
2203.0,88.31906527956123
2204.0,88.31906527956123
2205.0,88.33574121268032
2206.0,88.33574121268032
2207.0,88.33574121268032
2208.0,88.35530228895855
2209.0,88.35530228895855
2210.0,88.35530228895855
2211.0,88.35530228895855
2212.0,88.35784157085459
2213.0,88.38316381905285
2214.0,88.38316381905285
2215.0,88.38316381905285
2216.0,88.38316381905285
2217.0,88.38316381905285
2218.0,88.38316381905285
2219.0,88.38316381905285
2220.0,88.38316381905285
2221.0,88.38316381905285
2222.0,88.38316381905285
2223.0,88.38859002678412
2224.0,88.38859002678412
2225.0,88.38859002678412
2226.0,88.38859002678412
2227.0,88.39120759350597
2228.0,88.39120759350597
2229.0,88.39120759350597
2230.0,88.39120759350597
2231.0,88.39120759350597
2232.0,88.39120759350597
2233.0,88.39120759350597
2234.0,88.39120759350597
2235.0,88.39120759350597
2236.0,88.40807744960115
2237.0,88.40807744960115
2238.0,88.40807744960115
2239.0,88.40807744960115
2240.0,88.40807744960115
2241.0,88.40807744960115
2242.0,88.40807744960115
2243.0,88.40807744960115
2244.0,88.42767883017513
2245.0,88.42767883017513
2246.0,88.42767883017513
2247.0,88.42767883017513
2248.0,88.42767883017513
2249.0,88.42767883017513
2250.0,88.42767883017513
2251.0,88.45321576301883
2252.0,88.45321576301883
2253.0,88.45321576301883
2254.0,88.45321576301883
2255.0,88.45024217359658
2256.0,88.48157628720364
2257.0,88.48157628720364
2258.0,88.48157628720364
2259.0,88.48157628720364
2260.0,88.48157628720364
2261.0,88.48720742098818
2262.0,88.48720742098818
2263.0,88.52158537657333
2264.0,88.52158537657333
2265.0,88.52158537657333
2266.0,88.52158537657333
2267.0,88.52158537657333
2268.0,88.52158537657333
2269.0,88.52158537657333
2270.0,88.52158537657333
2271.0,88.53589838486225
2272.0,88.53589838486225
2273.0,88.53589838486225
2274.0,88.56182657048693
2275.0,88.56182657048693
2276.0,88.56182657048693
2277.0,88.56182657048693
2278.0,88.56182657048693
2279.0,88.56182657048693
2280.0,88.56182657048693
2281.0,88.56182657048693
2282.0,88.56182657048693
2283.0,88.56182657048693
2284.0,88.56182657048693
2285.0,88.56182657048693
2286.0,88.56182657048693
2287.0,88.56182657048693
2288.0,88.56182657048693
2289.0,88.56182657048693
2290.0,88.56182657048693
2291.0,88.56182657048693
2292.0,88.56182657048693
2293.0,88.56182657048693
2294.0,88.56182657048693
2295.0,88.56182657048693
2296.0,88.56182657048693
2297.0,88.56182657048693
2298.0,88.57036129053914
2299.0,88.57036129053914
2300.0,88.57036129053914
2301.0,88.57036129053914
2302.0,88.57036129053914
2303.0,88.57036129053914
2304.0,88.57036129053914
2305.0,88.57036129053914
2306.0,88.57036129053914
2307.0,88.57036129053914
2308.0,88.57036129053914
2309.0,88.57036129053914
2310.0,88.57036129053914
2311.0,88.57612933266844
2312.0,88.57612933266844
2313.0,88.57612933266844
2314.0,88.57612933266844
2315.0,88.57612933266844
2316.0,88.58770307454718
2317.0,88.58770307454718
2318.0,88.58770307454718
2319.0,88.58770307454718
2320.0,88.58770307454718
2321.0,88.59641803908151
2322.0,88.59641803908151
2323.0,88.59641803908151
2324.0,88.59641803908151
2325.0,88.59641803908151
2326.0,88.59641803908151
2327.0,88.59641803908151
2328.0,88.59641803908151
2329.0,88.59641803908151
2330.0,88.59641803908151
2331.0,88.59641803908151
2332.0,88.59641803908151
2333.0,88.59641803908151
2334.0,88.59641803908151
2335.0,88.61383160132495
2336.0,88.64
2337.0,88.64
2338.0,88.64
2339.0,88.64
2340.0,88.64
2341.0,88.64
2342.0,88.64
2343.0,88.64
2344.0,88.64
2345.0,88.64
2346.0,88.64
2347.0,88.64
2348.0,88.64
2349.0,88.64
2350.0,88.64
2351.0,88.66043734566637
2352.0,88.66043734566637
2353.0,88.66043734566637
2354.0,88.66043734566637
2355.0,88.66043734566637
2356.0,88.66043734566637
2357.0,88.66043734566637
2358.0,88.66043734566637
2359.0,88.66043734566637
2360.0,88.66043734566637
2361.0,88.66043734566637
2362.0,88.66043734566637
2363.0,88.66043734566637
2364.0,88.66043734566637
2365.0,88.66043734566637
2366.0,88.66043734566637
2367.0,88.66043734566637
2368.0,88.66043734566637
2369.0,88.66043734566637
2370.0,88.66052329561603
2371.0,88.66052329561603
2372.0,88.66052329561603
2373.0,88.66052329561603
2374.0,88.66052329561603
2375.0,88.66052329561603
2376.0,88.66052329561603
2377.0,88.67810547947639
2378.0,88.67810547947639
2379.0,88.67810547947639
2380.0,88.67810547947639
2381.0,88.67810547947639
2382.0,88.67810547947639
2383.0,88.67810547947639
2384.0,88.67810547947639
2385.0,88.67810547947639
2386.0,88.67810547947639
2387.0,88.67810547947639
2388.0,88.67810547947639
2389.0,88.67810547947639
2390.0,88.67810547947639
2391.0,88.67810547947639
2392.0,88.67810547947639
2393.0,88.67810547947639
2394.0,88.6811629872877
2395.0,88.6811629872877
2396.0,88.6811629872877
2397.0,88.6811629872877
2398.0,88.6811629872877
2399.0,88.6811629872877
2400.0,88.6811629872877
2401.0,88.6811629872877
2402.0,88.6811629872877
2403.0,88.6811629872877
2404.0,88.6811629872877
2405.0,88.6811629872877
2406.0,88.6811629872877
2407.0,88.6811629872877
2408.0,88.6811629872877
2409.0,88.6811629872877
2410.0,88.6811629872877
2411.0,88.6811629872877
2412.0,88.6811629872877
2413.0,88.6811629872877
2414.0,88.6811629872877
2415.0,88.6811629872877
2416.0,88.6842635039806
2417.0,88.6842635039806
2418.0,88.6787285573073
2419.0,88.6787285573073
2420.0,88.6787285573073
2421.0,88.67904912163829
2422.0,88.67904912163829
2423.0,88.67904912163829
2424.0,88.67904912163829
2425.0,88.67904912163829
2426.0,88.67904912163829
2427.0,88.67904912163829
2428.0,88.67904912163829
2429.0,88.70248644254285
2430.0,88.70248644254285
2431.0,88.70248644254285
2432.0,88.70248644254285
2433.0,88.70248644254285
2434.0,88.70248644254285
2435.0,88.70248644254285
2436.0,88.70248644254285
2437.0,88.70248644254285
2438.0,88.70248644254285
2439.0,88.70248644254285
2440.0,88.70248644254285
2441.0,88.70248644254285
2442.0,88.70248644254285
2443.0,88.70248644254285
2444.0,88.70248644254285
2445.0,88.70248644254285
2446.0,88.70248644254285
2447.0,88.70248644254285
2448.0,88.70248644254285
2449.0,88.70248644254285
2450.0,88.70248644254285
2451.0,88.70248644254285
2452.0,88.70248644254285
2453.0,88.70248644254285
2454.0,88.70248644254285
2455.0,88.70248644254285
2456.0,88.70248644254285
2457.0,88.70248644254285
2458.0,88.70248644254285
2459.0,88.70248644254285
2460.0,88.70573961717656
2461.0,88.70573961717656
2462.0,88.7408722035958
2463.0,88.7408722035958
2464.0,88.7408722035958
2465.0,88.7408722035958
2466.0,88.7408722035958
2467.0,88.7408722035958
2468.0,88.7408722035958
2469.0,88.7408722035958
2470.0,88.7408722035958
