time,undetectable sentinels lower
1896.0,-0.23482872693909385
1897.0,-0.23469987990390412
1898.0,-0.23293765408777042
1899.0,-0.23293765408777042
1900.0,-0.23293765408777042
1901.0,-0.23293765408777042
1902.0,-0.23293765408777042
1903.0,-0.23293765408777042
1904.0,-0.23293765408777042
1905.0,-0.23293765408777042
1906.0,-0.23405728739343093
1907.0,-0.23405728739343093
1908.0,-0.2604996878900159
1909.0,-0.259267638593623
1910.0,-0.259267638593623
1911.0,-0.259267638593623
1912.0,-0.259267638593623
1913.0,-0.2604996878900159
1914.0,-0.2604996878900159
1915.0,-0.28301270189221983
1916.0,-0.28301270189221983
1917.0,-0.28090815370097244
1918.0,-0.28090815370097244
1919.0,-0.28090815370097244
1920.0,-0.28090815370097244
1921.0,-0.28090815370097244
1922.0,-0.28090815370097244
1923.0,-0.2784417464955734
1924.0,-0.2756314299957811
1925.0,-0.2329376540877703
1926.0,-0.23469987990390373
1927.0,-0.23482872693909385
1928.0,-0.23482872693909385
1929.0,-0.26049968789001593
1930.0,-0.26049968789001593
1931.0,-0.23440090293338722
1932.0,-0.23440090293338722
1933.0,-0.23482872693909385
1934.0,-0.23469987990390406
1935.0,-0.23469987990390406
1936.0,-0.23469987990390406
1937.0,-0.2592676385936229
1938.0,-0.28090815370097244
1939.0,-0.2784417464955734
1940.0,-0.2784417464955734
1941.0,-0.28090815370097233
1942.0,-0.2830127018922197
1943.0,-0.2612799509302767
1944.0,-0.2612799509302767
1945.0,-0.2612799509302767
1946.0,-0.23440090293338722
1947.0,-0.23336569426778814
1948.0,-0.26157568056677843
1949.0,-0.26157568056677843
1950.0,-0.26157568056677843
1951.0,-0.26134889255254307
1952.0,-0.26134889255254307
1953.0,-0.26055512754639876
1954.0,-0.26055512754639876
1955.0,-0.26055512754639876
1956.0,-0.26055512754639876
1957.0,-0.26055512754639876
1958.0,-0.26055512754639876
1959.0,-0.2591418050019221
1960.0,-0.26134889255254307
1961.0,-0.26055512754639876
1962.0,-0.26055512754639876
1963.0,-0.26055512754639876
1964.0,-0.26055512754639876
1965.0,-0.26055512754639876
1966.0,-0.26134889255254307
1967.0,-0.26055512754639876
1968.0,-0.26055512754639876
1969.0,-0.22921779399024741
1970.0,-0.2217190429162964
1971.0,-0.2217190429162964
1972.0,-0.2217190429162964
1973.0,-0.2217190429162964
1974.0,-0.21640549922170488
1975.0,-0.21640549922170488
1976.0,-0.2217190429162964
1977.0,-0.22594117081556703
1978.0,-0.22594117081556703
1979.0,-0.22594117081556703
1980.0,-0.22594117081556703
1981.0,-0.22594117081556703
1982.0,-0.22594117081556703
1983.0,-0.22594117081556703
1984.0,-0.22594117081556703
1985.0,-0.2217190429162964
1986.0,-0.22594117081556692
1987.0,-0.22594117081556692
1988.0,-0.1851470164434615
1989.0,-0.17748684174075816
1990.0,-0.1851470164434616
1991.0,-0.22921779399024764
1992.0,-0.22921779399024764
1993.0,-0.22921779399024764
1994.0,-0.22921779399024764
1995.0,-0.22921779399024764
1996.0,-0.2316624790355398
1997.0,-0.2316624790355398
1998.0,-0.2316624790355398
1999.0,-0.2316624790355398
2000.0,-0.2316624790355398
2001.0,-0.23336569426778814
2002.0,-0.23336569426778814
2003.0,-0.23336569426778814
2004.0,-0.23336569426778814
2005.0,-0.23440090293338717
2006.0,-0.23440090293338717
2007.0,-0.23482872693909368
2008.0,-0.23440090293338717
2009.0,-0.2612799509302767
2010.0,-0.2604996878900157
2011.0,-0.2604996878900157
2012.0,-0.2604996878900157
2013.0,-0.2348287269390938
2014.0,-0.2348287269390938
2015.0,-0.23440090293338717
2016.0,-0.20288975694324057
2017.0,-0.19999999999999976
2018.0,-0.19999999999999976
2019.0,-0.1961817604250837
2020.0,-0.19129319932501093
2021.0,-0.19129319932501093
2022.0,-0.1851470164434616
2023.0,-0.1851470164434616
2024.0,-0.19129319932501093
2025.0,-0.19129319932501093
2026.0,-0.19129319932501093
2027.0,-0.19129319932501093
2028.0,-0.19129319932501093
2029.0,-0.1851470164434616
2030.0,-0.1851470164434616
2031.0,-0.19129319932501093
2032.0,-0.17748684174075838
2033.0,-0.17748684174075838
2034.0,-0.17748684174075838
2035.0,-0.17748684174075838
2036.0,-0.2292177939902473
2037.0,-0.2292177939902473
2038.0,-0.2292177939902473
2039.0,-0.2292177939902473
2040.0,-0.2292177939902473
2041.0,-0.2292177939902473
2042.0,-0.2292177939902473
2043.0,-0.2292177939902473
2044.0,-0.2292177939902473
2045.0,-0.2292177939902473
2046.0,-0.22594117081556725
2047.0,-0.22594117081556725
2048.0,-0.22921779399024736
2049.0,-0.22921779399024736
2050.0,-0.22921779399024736
2051.0,-0.22594117081556725
2052.0,-0.22594117081556725
2053.0,-0.22594117081556725
2054.0,-0.22921779399024741
2055.0,-0.22921779399024741
2056.0,-0.22921779399024741
2057.0,-0.22921779399024741
2058.0,-0.2316624790355398
2059.0,-0.2316624790355398
2060.0,-0.19618176042508376
2061.0,-0.19618176042508376
2062.0,-0.19618176042508376
2063.0,-0.20288975694324046
2064.0,-0.20288975694324046
2065.0,-0.20288975694324046
2066.0,-0.19999999999999987
2067.0,-0.19618176042508376
2068.0,-0.19618176042508376
2069.0,-0.19618176042508376
2070.0,-0.19618176042508376
2071.0,-0.19618176042508376
2072.0,-0.23166247903553985
2073.0,-0.23166247903553985
2074.0,-0.23166247903553985
2075.0,-0.22921779399024758
2076.0,-0.22921779399024758
2077.0,-0.23166247903553985
2078.0,-0.23166247903553985
