time,detectable crops mean
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.02
4.0,0.04
5.0,0.04
6.0,0.05
7.0,0.07
8.0,0.08
9.0,0.08
10.0,0.08
11.0,0.08
12.0,0.08
13.0,0.09
14.0,0.1
15.0,0.1
16.0,0.12
17.0,0.13
18.0,0.13
19.0,0.14
20.0,0.15
21.0,0.16
22.0,0.17
23.0,0.19
24.0,0.19
25.0,0.2
26.0,0.21
27.0,0.21
28.0,0.21
29.0,0.24
30.0,0.25
31.0,0.26
32.0,0.27
33.0,0.28
34.0,0.3
35.0,0.31
36.0,0.33
37.0,0.34
38.0,0.35
39.0,0.35
40.0,0.39
41.0,0.41
42.0,0.41
43.0,0.43
44.0,0.43
45.0,0.44
46.0,0.47
47.0,0.48
48.0,0.49
49.0,0.5
50.0,0.52
51.0,0.56
52.0,0.59
53.0,0.61
54.0,0.63
55.0,0.63
56.0,0.65
57.0,0.66
58.0,0.68
59.0,0.69
60.0,0.7
61.0,0.71
62.0,0.72
63.0,0.75
64.0,0.75
65.0,0.78
66.0,0.81
67.0,0.83
68.0,0.87
69.0,0.93
70.0,0.96
71.0,0.96
72.0,0.99
73.0,0.99
74.0,1.0
75.0,1.02
76.0,1.04
77.0,1.06
78.0,1.09
79.0,1.09
80.0,1.11
81.0,1.13
82.0,1.16
83.0,1.18
84.0,1.22
85.0,1.23
86.0,1.25
87.0,1.28
88.0,1.3
89.0,1.3
90.0,1.32
91.0,1.32
92.0,1.33
93.0,1.36
94.0,1.39
95.0,1.43
96.0,1.46
97.0,1.49
98.0,1.54
99.0,1.58
100.0,1.59
101.0,1.61
102.0,1.63
103.0,1.66
104.0,1.68
105.0,1.69
106.0,1.74
107.0,1.78
108.0,1.79
109.0,1.82
110.0,1.83
111.0,1.87
112.0,1.88
113.0,1.89
114.0,1.9
115.0,1.94
116.0,1.96
117.0,1.98
118.0,1.99
119.0,2.02
120.0,2.04
121.0,2.07
122.0,2.07
123.0,2.08
124.0,2.11
125.0,2.17
126.0,2.21
127.0,2.27
128.0,2.29
129.0,2.35
130.0,2.37
131.0,2.38
132.0,2.41
133.0,2.44
134.0,2.47
135.0,2.53
136.0,2.56
137.0,2.59
138.0,2.63
139.0,2.68
140.0,2.7
141.0,2.73
142.0,2.79
143.0,2.85
144.0,2.89
145.0,2.95
146.0,2.98
147.0,3.01
148.0,3.03
149.0,3.06
150.0,3.11
151.0,3.16
152.0,3.18
153.0,3.22
154.0,3.23
155.0,3.24
156.0,3.26
157.0,3.28
158.0,3.32
159.0,3.36
160.0,3.39
161.0,3.41
162.0,3.47
163.0,3.52
164.0,3.62
165.0,3.66
166.0,3.69
167.0,3.73
168.0,3.74
169.0,3.78
170.0,3.8
171.0,3.86
172.0,3.89
173.0,3.95
174.0,3.97
175.0,3.99
176.0,4.06
177.0,4.11
178.0,4.16
179.0,4.21
180.0,4.25
181.0,4.3
182.0,4.34
183.0,4.36
184.0,4.4
185.0,4.45
186.0,4.49
187.0,4.5
188.0,4.55
189.0,4.61
190.0,4.64
191.0,4.69
192.0,4.77
193.0,4.8
194.0,4.83
195.0,4.87
196.0,4.94
197.0,4.98
198.0,5.05
199.0,5.08
200.0,5.08
201.0,5.16
202.0,5.2
203.0,5.23
204.0,5.27
205.0,5.31
206.0,5.33
207.0,5.35
208.0,5.39
209.0,5.44
210.0,5.5
211.0,5.57
212.0,5.64
213.0,5.66
214.0,5.73
215.0,5.75
216.0,5.77
217.0,5.83
218.0,5.89
219.0,5.92
220.0,6.01
221.0,6.06
222.0,6.1
223.0,6.15
224.0,6.19
225.0,6.24
226.0,6.3
227.0,6.39
228.0,6.5
229.0,6.53
230.0,6.58
231.0,6.62
232.0,6.66
233.0,6.72
234.0,6.76
235.0,6.8
236.0,6.88
237.0,6.96
238.0,7.03
239.0,7.07
240.0,7.16
241.0,7.22
242.0,7.26
243.0,7.33
244.0,7.42
245.0,7.51
246.0,7.56
247.0,7.63
248.0,7.7
249.0,7.75
250.0,7.8
251.0,7.81
252.0,7.88
253.0,7.95
254.0,8.01
255.0,8.02
256.0,8.09
257.0,8.17
258.0,8.23
259.0,8.31
260.0,8.35
261.0,8.41
262.0,8.48
263.0,8.56
264.0,8.62
265.0,8.69
266.0,8.76
267.0,8.76
268.0,8.8
269.0,8.85
270.0,8.92
271.0,8.97
272.0,9.01
273.0,9.13
274.0,9.2
275.0,9.24
276.0,9.31
277.0,9.4
278.0,9.42
279.0,9.46
280.0,9.55
281.0,9.61
282.0,9.65
283.0,9.71
284.0,9.75
285.0,9.85
286.0,9.92
287.0,9.94
288.0,9.97
289.0,10.03
290.0,10.1
291.0,10.18
292.0,10.22
293.0,10.26
294.0,10.34
295.0,10.41
296.0,10.47
297.0,10.53
298.0,10.58
299.0,10.69
300.0,10.75
301.0,10.83
302.0,10.87
303.0,10.96
304.0,10.97
305.0,11.04
306.0,11.19
307.0,11.24
308.0,11.29
309.0,11.37
310.0,11.42
311.0,11.46
312.0,11.52
313.0,11.56
314.0,11.63
315.0,11.68
316.0,11.76
317.0,11.84
318.0,11.97
319.0,12.03
320.0,12.08
321.0,12.15
322.0,12.21
323.0,12.25
324.0,12.31
325.0,12.35
326.0,12.39
327.0,12.45
328.0,12.54
329.0,12.58
330.0,12.66
331.0,12.72
332.0,12.79
333.0,12.9
334.0,12.98
335.0,13.02
336.0,13.1
337.0,13.14
338.0,13.17
339.0,13.21
340.0,13.31
341.0,13.34
342.0,13.38
343.0,13.43
344.0,13.49
345.0,13.53
346.0,13.56
347.0,13.66
348.0,13.73
349.0,13.82
350.0,13.9
351.0,13.95
352.0,14.03
353.0,14.09
354.0,14.14
355.0,14.22
356.0,14.27
357.0,14.33
358.0,14.39
359.0,14.41
360.0,14.45
361.0,14.53
362.0,14.63
363.0,14.68
364.0,14.74
365.0,14.81
366.0,14.83
367.0,14.9
368.0,14.99
369.0,15.08
370.0,15.16
371.0,15.18
372.0,15.32
373.0,15.41
374.0,15.48
375.0,15.54
376.0,15.63
377.0,15.67
378.0,15.8
379.0,15.87
380.0,15.92
381.0,16.0
382.0,16.05
383.0,16.08
384.0,16.15
385.0,16.2
386.0,16.28
387.0,16.41
388.0,16.47
389.0,16.54
390.0,16.65
391.0,16.76
392.0,16.8
393.0,16.87
394.0,16.96
395.0,17.02
396.0,17.08
397.0,17.19
398.0,17.28
399.0,17.33
400.0,17.4
401.0,17.45
402.0,17.53
403.0,17.6
404.0,17.66
405.0,17.74
406.0,17.77
407.0,17.85
408.0,17.94
409.0,17.99
410.0,18.1
411.0,18.12
412.0,18.15
413.0,18.2
414.0,18.25
415.0,18.34
416.0,18.45
417.0,18.52
418.0,18.59
419.0,18.77
420.0,18.82
421.0,18.9
422.0,18.98
423.0,19.05
424.0,19.19
425.0,19.3
426.0,19.35
427.0,19.45
428.0,19.53
429.0,19.65
430.0,19.74
431.0,19.82
432.0,19.92
433.0,20.03
434.0,20.11
435.0,20.18
436.0,20.23
437.0,20.33
438.0,20.42
439.0,20.52
440.0,20.61
441.0,20.66
442.0,20.72
443.0,20.82
444.0,20.92
445.0,20.94
446.0,21.03
447.0,21.11
448.0,21.18
449.0,21.28
450.0,21.34
451.0,21.4
452.0,21.49
453.0,21.58
454.0,21.7
455.0,21.73
456.0,21.79
457.0,21.87
458.0,21.93
459.0,22.01
460.0,22.07
461.0,22.15
462.0,22.23
463.0,22.3
464.0,22.38
465.0,22.47
466.0,22.51
467.0,22.57
468.0,22.67
469.0,22.8
470.0,22.91
471.0,22.97
472.0,23.05
473.0,23.15
474.0,23.22
475.0,23.34
476.0,23.41
477.0,23.51
478.0,23.58
479.0,23.67
480.0,23.78
481.0,23.84
482.0,23.89
483.0,23.95
484.0,24.03
485.0,24.08
486.0,24.19
487.0,24.24
488.0,24.3
489.0,24.35
490.0,24.41
491.0,24.56
492.0,24.6
493.0,24.65
494.0,24.76
495.0,24.86
496.0,24.92
497.0,24.98
498.0,25.03
499.0,25.14
500.0,25.2
501.0,25.3
502.0,25.37
503.0,25.43
504.0,25.47
505.0,25.51
506.0,25.59
507.0,25.68
508.0,25.74
509.0,25.77
510.0,25.82
511.0,25.99
512.0,26.09
513.0,26.17
514.0,26.27
515.0,26.32
516.0,26.46
517.0,26.57
518.0,26.63
519.0,26.73
520.0,26.79
521.0,26.93
522.0,27.02
523.0,27.11
524.0,27.18
525.0,27.26
526.0,27.3
527.0,27.4
528.0,27.43
529.0,27.5
530.0,27.57
531.0,27.66
532.0,27.73
533.0,27.8
534.0,27.84
535.0,27.92
536.0,27.99
537.0,28.05
538.0,28.17
539.0,28.26
540.0,28.34
541.0,28.42
542.0,28.52
543.0,28.56
544.0,28.59
545.0,28.69
546.0,28.79
547.0,28.87
548.0,28.92
549.0,28.96
550.0,29.09
551.0,29.13
552.0,29.22
553.0,29.3
554.0,29.36
555.0,29.46
556.0,29.55
557.0,29.62
558.0,29.68
559.0,29.73
560.0,29.8
561.0,29.88
562.0,29.98
563.0,30.07
564.0,30.15
565.0,30.2
566.0,30.28
567.0,30.39
568.0,30.46
569.0,30.58
570.0,30.69
571.0,30.82
572.0,30.9
573.0,30.97
574.0,31.08
575.0,31.14
576.0,31.21
577.0,31.23
578.0,31.32
579.0,31.4
580.0,31.45
581.0,31.56
582.0,31.64
583.0,31.73
584.0,31.85
585.0,31.94
586.0,32.03
587.0,32.09
588.0,32.16
589.0,32.23
590.0,32.29
591.0,32.37
592.0,32.46
593.0,32.51
594.0,32.6
595.0,32.65
596.0,32.75
597.0,32.82
598.0,32.87
599.0,32.94
600.0,33.03
601.0,33.08
602.0,33.14
603.0,33.22
604.0,33.3
605.0,33.39
606.0,33.41
607.0,33.52
608.0,33.61
609.0,33.66
610.0,33.73
611.0,33.79
612.0,33.84
613.0,33.95
614.0,34.06
615.0,34.15
616.0,34.25
617.0,34.34
618.0,34.44
619.0,34.46
620.0,34.52
621.0,34.57
622.0,34.65
623.0,34.73
624.0,34.81
625.0,34.9
626.0,34.96
627.0,35.04
628.0,35.11
629.0,35.21
630.0,35.27
631.0,35.31
632.0,35.35
633.0,35.41
634.0,35.44
635.0,35.54
636.0,35.64
637.0,35.7
638.0,35.79
639.0,35.84
640.0,35.92
641.0,35.99
642.0,36.07
643.0,36.16
644.0,36.22
645.0,36.27
646.0,36.29
647.0,36.37
648.0,36.42
649.0,36.5
650.0,36.56
651.0,36.62
652.0,36.72
653.0,36.83
654.0,36.87
655.0,36.99
656.0,37.05
657.0,37.13
658.0,37.25
659.0,37.29
660.0,37.37
661.0,37.51
662.0,37.57
663.0,37.66
664.0,37.75
665.0,37.79
666.0,37.84
667.0,37.88
668.0,37.95
669.0,38.01
670.0,38.06
671.0,38.09
672.0,38.16
673.0,38.26
674.0,38.33
675.0,38.38
676.0,38.45
677.0,38.52
678.0,38.6
679.0,38.72
680.0,38.82
681.0,38.9
682.0,38.96
683.0,38.99
684.0,39.08
685.0,39.16
686.0,39.26
687.0,39.34
688.0,39.37
689.0,39.44
690.0,39.54
691.0,39.63
692.0,39.68
693.0,39.75
694.0,39.85
695.0,39.96
696.0,40.06
697.0,40.12
698.0,40.2
699.0,40.25
700.0,40.29
701.0,40.37
702.0,40.47
703.0,40.52
704.0,40.65
705.0,40.76
706.0,40.87
707.0,40.97
708.0,41.06
709.0,41.1
710.0,41.16
711.0,41.25
712.0,41.33
713.0,41.41
714.0,41.49
715.0,41.54
716.0,41.64
717.0,41.73
718.0,41.77
719.0,41.8
720.0,41.87
721.0,41.9
722.0,41.97
723.0,42.0
724.0,42.1
725.0,42.18
726.0,42.23
727.0,42.27
728.0,42.35
729.0,42.44
730.0,42.5
731.0,42.56
732.0,42.67
733.0,42.77
734.0,42.84
735.0,42.92
736.0,42.99
737.0,43.08
738.0,43.17
739.0,43.22
740.0,43.3
741.0,43.37
742.0,43.45
743.0,43.54
744.0,43.59
745.0,43.6
746.0,43.68
747.0,43.73
748.0,43.82
749.0,43.89
750.0,44.0
751.0,44.06
752.0,44.16
753.0,44.25
754.0,44.29
755.0,44.35
756.0,44.4
757.0,44.48
758.0,44.57
759.0,44.63
760.0,44.69
761.0,44.73
762.0,44.81
763.0,44.82
764.0,44.91
765.0,44.97
766.0,45.04
767.0,45.12
768.0,45.16
769.0,45.19
770.0,45.27
771.0,45.41
772.0,45.48
773.0,45.54
774.0,45.63
775.0,45.71
776.0,45.8
777.0,45.86
778.0,46.0
779.0,46.05
780.0,46.14
781.0,46.19
782.0,46.24
783.0,46.31
784.0,46.38
785.0,46.43
786.0,46.49
787.0,46.56
788.0,46.66
789.0,46.74
790.0,46.79
791.0,46.88
792.0,46.92
793.0,46.98
794.0,47.09
795.0,47.15
796.0,47.17
797.0,47.22
798.0,47.28
799.0,47.35
800.0,47.39
801.0,47.46
802.0,47.51
803.0,47.58
804.0,47.65
805.0,47.72
806.0,47.8
807.0,47.86
808.0,47.9
809.0,47.97
810.0,48.02
811.0,48.1
812.0,48.17
813.0,48.22
814.0,48.23
815.0,48.27
816.0,48.34
817.0,48.37
818.0,48.47
819.0,48.54
820.0,48.6
821.0,48.65
822.0,48.73
823.0,48.78
824.0,48.89
825.0,48.95
826.0,48.97
827.0,49.03
828.0,49.12
829.0,49.21
830.0,49.28
831.0,49.35
832.0,49.37
833.0,49.4
834.0,49.47
835.0,49.54
836.0,49.58
837.0,49.62
838.0,49.64
839.0,49.67
840.0,49.74
841.0,49.74
842.0,49.77
843.0,49.88
844.0,49.94
845.0,50.03
846.0,50.07
847.0,50.12
848.0,50.17
849.0,50.21
850.0,50.26
851.0,50.31
852.0,50.37
853.0,50.44
854.0,50.49
855.0,50.56
856.0,50.61
857.0,50.7
858.0,50.77
859.0,50.85
860.0,50.88
861.0,50.96
862.0,51.01
863.0,51.13
864.0,51.19
865.0,51.27
866.0,51.33
867.0,51.39
868.0,51.47
869.0,51.56
870.0,51.61
871.0,51.69
872.0,51.74
873.0,51.8
874.0,51.85
875.0,51.89
876.0,51.96
877.0,52.03
878.0,52.05
879.0,52.11
880.0,52.17
881.0,52.22
882.0,52.3
883.0,52.34
884.0,52.36
885.0,52.43
886.0,52.52
887.0,52.6
888.0,52.66
889.0,52.7
890.0,52.78
891.0,52.87
892.0,52.91
893.0,52.98
894.0,53.02
895.0,53.09
896.0,53.15
897.0,53.2
898.0,53.23
899.0,53.33
900.0,53.42
901.0,53.5
902.0,53.55
903.0,53.62
904.0,53.72
905.0,53.81
906.0,53.87
907.0,53.91
908.0,53.95
909.0,54.01
910.0,54.09
911.0,54.13
912.0,54.17
913.0,54.22
914.0,54.25
915.0,54.28
916.0,54.35
917.0,54.43
918.0,54.46
919.0,54.51
920.0,54.54
921.0,54.59
922.0,54.67
923.0,54.76
924.0,54.8
925.0,54.85
926.0,54.9
927.0,54.95
928.0,55.04
929.0,55.1
930.0,55.18
931.0,55.24
932.0,55.28
933.0,55.34
934.0,55.38
935.0,55.45
936.0,55.55
937.0,55.57
938.0,55.66
939.0,55.74
940.0,55.85
941.0,55.98
942.0,56.07
943.0,56.13
944.0,56.17
945.0,56.24
946.0,56.31
947.0,56.39
948.0,56.42
949.0,56.47
950.0,56.52
951.0,56.59
952.0,56.61
953.0,56.61
954.0,56.67
955.0,56.74
956.0,56.83
957.0,56.85
958.0,56.92
959.0,56.96
960.0,57.0
961.0,57.05
962.0,57.16
963.0,57.22
964.0,57.23
965.0,57.27
966.0,57.31
967.0,57.35
968.0,57.39
969.0,57.44
970.0,57.5
971.0,57.58
972.0,57.66
973.0,57.7
974.0,57.78
975.0,57.82
976.0,57.86
977.0,57.93
978.0,57.97
979.0,58.05
980.0,58.11
981.0,58.2
982.0,58.25
983.0,58.29
984.0,58.39
985.0,58.44
986.0,58.48
987.0,58.58
988.0,58.61
989.0,58.62
990.0,58.65
991.0,58.67
992.0,58.78
993.0,58.86
994.0,58.91
995.0,58.97
996.0,59.07
997.0,59.12
998.0,59.21
999.0,59.24
1000.0,59.31
1001.0,59.32
1002.0,59.37
1003.0,59.42
1004.0,59.52
1005.0,59.57
1006.0,59.59
1007.0,59.6
1008.0,59.69
1009.0,59.75
1010.0,59.79
1011.0,59.86
1012.0,59.91
1013.0,59.95
1014.0,60.03
1015.0,60.05
1016.0,60.12
1017.0,60.17
1018.0,60.19
1019.0,60.24
1020.0,60.28
1021.0,60.36
1022.0,60.43
1023.0,60.54
1024.0,60.54
1025.0,60.57
1026.0,60.6
1027.0,60.66
1028.0,60.7
1029.0,60.72
1030.0,60.81
1031.0,60.84
1032.0,60.91
1033.0,60.96
1034.0,61.0
1035.0,61.09
1036.0,61.15
1037.0,61.21
1038.0,61.24
1039.0,61.29
1040.0,61.37
1041.0,61.43
1042.0,61.5
1043.0,61.53
1044.0,61.6
1045.0,61.68
1046.0,61.74
1047.0,61.77
1048.0,61.8
1049.0,61.89
1050.0,61.99
1051.0,62.04
1052.0,62.07
1053.0,62.11
1054.0,62.14
1055.0,62.17
1056.0,62.22
1057.0,62.3
1058.0,62.34
1059.0,62.39
1060.0,62.44
1061.0,62.45
1062.0,62.49
1063.0,62.58
1064.0,62.63
1065.0,62.65
1066.0,62.72
1067.0,62.78
1068.0,62.82
1069.0,62.88
1070.0,62.95
1071.0,63.0
1072.0,63.05
1073.0,63.1
1074.0,63.14
1075.0,63.2
1076.0,63.24
1077.0,63.3
1078.0,63.35
1079.0,63.4
1080.0,63.43
1081.0,63.49
1082.0,63.56
1083.0,63.62
1084.0,63.66
1085.0,63.69
1086.0,63.73
1087.0,63.8
1088.0,63.85
1089.0,63.89
1090.0,63.92
1091.0,63.94
1092.0,63.95
1093.0,64.06
1094.0,64.09
1095.0,64.12
1096.0,64.18
1097.0,64.22
1098.0,64.27
1099.0,64.32
1100.0,64.35
1101.0,64.39
1102.0,64.43
1103.0,64.48
1104.0,64.53
1105.0,64.61
1106.0,64.62
1107.0,64.72
1108.0,64.76
1109.0,64.79
1110.0,64.89
1111.0,64.93
1112.0,64.97
1113.0,65.04
1114.0,65.09
1115.0,65.12
1116.0,65.13
1117.0,65.15
1118.0,65.19
1119.0,65.22
1120.0,65.25
1121.0,65.3
1122.0,65.34
1123.0,65.38
1124.0,65.41
1125.0,65.44
1126.0,65.51
1127.0,65.53
1128.0,65.6
1129.0,65.64
1130.0,65.64
1131.0,65.69
1132.0,65.72
1133.0,65.75
1134.0,65.77
1135.0,65.78
1136.0,65.81
1137.0,65.84
1138.0,65.9
1139.0,65.99
1140.0,66.05
1141.0,66.08
1142.0,66.12
1143.0,66.19
1144.0,66.21
1145.0,66.24
1146.0,66.24
1147.0,66.26
1148.0,66.3
1149.0,66.33
1150.0,66.36
1151.0,66.41
1152.0,66.49
1153.0,66.54
1154.0,66.6
1155.0,66.64
1156.0,66.66
1157.0,66.7
1158.0,66.73
1159.0,66.76
1160.0,66.79
1161.0,66.88
1162.0,66.88
1163.0,66.9
1164.0,66.97
1165.0,67.01
1166.0,67.05
1167.0,67.1
1168.0,67.12
1169.0,67.16
1170.0,67.21
1171.0,67.24
1172.0,67.27
1173.0,67.33
1174.0,67.38
1175.0,67.43
1176.0,67.49
1177.0,67.57
