time,detectable crops upper
1518.0,83.58562553309449
1519.0,83.61071813493474
1520.0,83.63754936428172
1521.0,83.63671434347273
1522.0,83.67539952880153
1523.0,83.70558109957368
1524.0,83.75243559013691
1525.0,83.80671720211255
1526.0,83.80671720211255
1527.0,83.81523429891756
1528.0,83.81523429891756
1529.0,83.85340803502702
1530.0,83.85207077663176
1531.0,83.87068426384882
1532.0,83.85893762558248
1533.0,83.87826297831404
1534.0,83.87289445056581
1535.0,83.8912774235468
1536.0,83.91595437802785
1537.0,83.94150714416512
1538.0,83.94150714416512
1539.0,83.94150714416512
1540.0,83.98760057378252
1541.0,83.99449075950913
1542.0,84.00803831968787
1543.0,84.03810976394566
1544.0,84.04793538875049
1545.0,84.06682227459127
1546.0,84.0834803599162
1547.0,84.09013940339838
1548.0,84.11489554216236
1549.0,84.1300278292417
1550.0,84.19032346537617
1551.0,84.22792395664612
1552.0,84.23935301122047
1553.0,84.2377175130105
1554.0,84.24149232956646
1555.0,84.26376733276156
1556.0,84.27487651302432
1557.0,84.27257911333719
1558.0,84.30213440489847
1559.0,84.32037451870185
1560.0,84.34041196912747
1561.0,84.3550818515716
1562.0,84.37159789221873
1563.0,84.3911141159874
1564.0,84.38272999502138
1565.0,84.41319113151408
1566.0,84.43842081825048
1567.0,84.46107333784802
1568.0,84.52728824074688
1569.0,84.5528363253987
1570.0,84.55400412448284
1571.0,84.59372767331324
1572.0,84.59372767331324
1573.0,84.62696742569898
1574.0,84.62696742569898
1575.0,84.6507008886687
1576.0,84.6610653144958
1577.0,84.6610653144958
1578.0,84.66954203647377
1579.0,84.65830800161105
1580.0,84.6945169431344
1581.0,84.7219845048904
1582.0,84.74851585986087
1583.0,84.76540519770757
1584.0,84.77351874937409
1585.0,84.7934808238961
1586.0,84.80343341666509
1587.0,84.82094688479255
1588.0,84.87790128500902
1589.0,84.92806932886148
1590.0,84.92806932886148
1591.0,84.9456950534308
1592.0,84.96349600925514
1593.0,84.96009487580632
1594.0,84.99461846961465
1595.0,85.02138501724167
1596.0,85.02138501724167
1597.0,85.01950568019467
1598.0,85.01950568019467
1599.0,85.06313000029395
1600.0,85.08009487580631
1601.0,85.10444678954968
1602.0,85.14171074841633
1603.0,85.15388956704285
1604.0,85.17453048422831
1605.0,85.20198435709226
1606.0,85.25927751692188
1607.0,85.25927751692188
1608.0,85.27591872326188
1609.0,85.27591872326188
1610.0,85.28873798931015
1611.0,85.29341793502098
1612.0,85.32915231251675
1613.0,85.3373657500694
1614.0,85.33318171891007
1615.0,85.39695896291525
1616.0,85.41904571463164
1617.0,85.46133570762262
1618.0,85.47186035678175
1619.0,85.52800914633349
1620.0,85.58475070634877
1621.0,85.57757113772735
1622.0,85.59931293205511
1623.0,85.64277173207469
1624.0,85.64109814971746
1625.0,85.7167168158063
1626.0,85.73279732451688
1627.0,85.74906542645205
1628.0,85.74906542645205
1629.0,85.74736419425946
1630.0,85.75142146802985
1631.0,85.76333225737022
1632.0,85.79072669301523
1633.0,85.79076693318578
1634.0,85.77706947382973
1635.0,85.81385596987269
1636.0,85.81891933518307
1637.0,85.82813942305644
1638.0,85.88015686033283
1639.0,85.89743575583678
1640.0,85.92017612220948
1641.0,85.97949413853154
1642.0,86.00824582585979
1643.0,86.01173757095604
1644.0,86.02491028049957
1645.0,86.04343574714966
1646.0,86.06330632958995
1647.0,86.07442416602676
1648.0,86.08492940555175
1649.0,86.0985544834455
1650.0,86.10174138625968
1651.0,86.10174138625968
1652.0,86.10174138625968
1653.0,86.10174138625968
1654.0,86.10174138625968
1655.0,86.11978473127783
1656.0,86.13464563777394
1657.0,86.1642950734711
1658.0,86.17824188564785
1659.0,86.23322510708424
1660.0,86.25177984748473
1661.0,86.25669154222832
1662.0,86.30048541401682
1663.0,86.30820007395586
1664.0,86.30820007395586
1665.0,86.29738214324473
1666.0,86.34477360747287
1667.0,86.36699912570421
1668.0,86.39193167656559
1669.0,86.4148423836234
1670.0,86.41947570146709
1671.0,86.43379471845746
1672.0,86.44033008650902
1673.0,86.4526692111953
1674.0,86.47080420089738
1675.0,86.48116265971147
1676.0,86.52179852662495
