time,undetectable crops STD
1137.0,4.842261868176895
1138.0,4.850731903537857
1139.0,4.864925487610267
1140.0,4.891001942342692
1141.0,4.902611548960411
1142.0,4.9180788932265
1143.0,4.85241177148024
1144.0,4.8354524090306175
1145.0,4.879129020634728
1146.0,4.867638030913967
1147.0,4.844987100086026
1148.0,4.805205510693586
1149.0,4.773007437664434
1150.0,4.774138665769984
1151.0,4.745218646174273
1152.0,4.760367632861984
1153.0,4.772116930671336
1154.0,4.760787749942229
1155.0,4.820124479720415
1156.0,4.81060287282166
1157.0,4.851432778056396
1158.0,4.833994207692021
1159.0,4.856861126283104
1160.0,4.866980583482946
1161.0,4.878483370884849
1162.0,4.878483370884849
1163.0,4.8887217143134665
1164.0,4.913766376212854
1165.0,4.906118628814432
1166.0,4.8647302083466055
1167.0,4.875899916938412
1168.0,4.885447778863265
1169.0,4.857983120596448
1170.0,4.85051543652837
1171.0,4.865912041950614
1172.0,4.860648104934157
1173.0,4.8601543185376315
1174.0,4.859588459941849
1175.0,4.8254637082875265
1176.0,4.800999895855029
1177.0,4.796613388631609
1178.0,4.790354892907207
1179.0,4.777227229261761
1180.0,4.7212710153093305
1181.0,4.710668742333725
1182.0,4.711804325308935
1183.0,4.724097797463553
1184.0,4.730919572345318
1185.0,4.714604967545001
1186.0,4.741929986830257
1187.0,4.760871768909555
1188.0,4.709256841583393
1189.0,4.723515639859785
1190.0,4.749431544932508
1191.0,4.77136248884949
1192.0,4.7259284802036525
1193.0,4.716725559114078
1194.0,4.711464740396556
1195.0,4.698552968734098
1196.0,4.6836310700139485
1197.0,4.657939458601841
1198.0,4.69216368000947
1199.0,4.687899316324958
1200.0,4.659302522910482
1201.0,4.634608937116486
1202.0,4.606517122512408
1203.0,4.618430469326132
1204.0,4.6475800154489
1205.0,4.65613573685304
1206.0,4.6869499677295465
1207.0,4.70160610855482
1208.0,4.674729938723734
1209.0,4.6577247664498165
1210.0,4.639784477753251
1211.0,4.621082124351394
1212.0,4.638307881113541
1213.0,4.629427610407143
1214.0,4.664450664333367
1215.0,4.6460628493381355
1216.0,4.663732410848633
1217.0,4.643048567482361
1218.0,4.65165561923924
1219.0,4.669432513700139
1220.0,4.659012770963393
1221.0,4.637844326839787
1222.0,4.637359162281912
1223.0,4.641120554348918
1224.0,4.610379593916318
1225.0,4.59489934601401
1226.0,4.563715591489022
1227.0,4.584495610206209
1228.0,4.585847795119241
1229.0,4.603259714593562
1230.0,4.625699947035043
1231.0,4.609501057598316
1232.0,4.605605280525025
1233.0,4.599336908729344
1234.0,4.59782557302906
1235.0,4.601564951187801
1236.0,4.603596420191502
1237.0,4.6252675598282975
1238.0,4.574931693479149
1239.0,4.551527216220947
1240.0,4.5660814710208575
1241.0,4.572734411705976
1242.0,4.574920764341171
1243.0,4.577018680320192
1244.0,4.5714767854600336
1245.0,4.574396135010609
1246.0,4.610162686934161
1247.0,4.594083151184794
1248.0,4.579028281196786
1249.0,4.560701700396553
1250.0,4.554942370656296
1251.0,4.526135216716354
1252.0,4.51238296247116
1253.0,4.535140571139996
1254.0,4.566223822810266
1255.0,4.556522797046011
1256.0,4.510698393818856
1257.0,4.510698393818856
1258.0,4.4709171318645575
1259.0,4.466497509234725
1260.0,4.457173992565244
1261.0,4.488329310556435
1262.0,4.514820040710371
1263.0,4.514631767929694
1264.0,4.544843231619766
1265.0,4.535140571139996
1266.0,4.5640333039976815
1267.0,4.579028281196787
1268.0,4.597564572684107
1269.0,4.633573135281239
1270.0,4.621028024152202
1271.0,4.607157475059866
1272.0,4.619209889147711
1273.0,4.589760342327254
1274.0,4.568796340394262
1275.0,4.558552401804767
1276.0,4.56447149185971
1277.0,4.558629179918016
1278.0,4.5549423706562955
1279.0,4.56950763211968
1280.0,4.548626166217664
1281.0,4.57493169347915
1282.0,4.5731389657433335
1283.0,4.570021881785688
1284.0,4.57045949549933
1285.0,4.55411901469428
1286.0,4.550725216929715
1287.0,4.569420094497769
1288.0,4.56052628541926
1289.0,4.541134219553526
1290.0,4.559605246071198
1291.0,4.57089706731622
1292.0,4.578329389635481
1293.0,4.589117562233507
1294.0,4.556577663115158
1295.0,4.4861899201884
1296.0,4.489665911846893
1297.0,4.4580152534508
1298.0,4.455378771776873
1299.0,4.494207382842942
1300.0,4.496876693884323
1301.0,4.488596662655267
1302.0,4.495275297465106
1303.0,4.50204398023831
1304.0,4.50204398023831
1305.0,4.508869037796506
1306.0,4.530993268589128
1307.0,4.530728418256825
1308.0,4.521769565114968
1309.0,4.536727895741599
1310.0,4.572045494086864
1311.0,4.606723347456411
1312.0,4.595171378740949
1313.0,4.592722504136299
1314.0,4.568369512200168
1315.0,4.616275555033517
1316.0,4.6175318082282875
1317.0,4.6434469954980635
1318.0,4.658014598517268
1319.0,4.68640587230769
1320.0,4.69973403502794
1321.0,4.698042145404828
1322.0,4.719576252165019
1323.0,4.7180928350340885
1324.0,4.704582872051465
1325.0,4.727578661429125
1326.0,4.7284141104602915
1327.0,4.730951278548532
1328.0,4.735176871036602
1329.0,4.799333287030605
1330.0,4.80170802944119
1331.0,4.7602100793977575
1332.0,4.75708944628961
1333.0,4.741307836451879
1334.0,4.743416490252569
1335.0,4.7443756175075364
1336.0,4.7312894648288015
1337.0,4.692323518258304
1338.0,4.688325927236716
1339.0,4.657724766449817
1340.0,4.623851208678758
1341.0,4.588801586471135
1342.0,4.574658457196558
1343.0,4.569146528619978
1344.0,4.56745005446146
1345.0,4.546856056661571
1346.0,4.520796390018025
1347.0,4.512693209160134
1348.0,4.5310484437931144
1349.0,4.489755004451801
1350.0,4.46358600230801
1351.0,4.468232312671311
1352.0,4.407901995280748
1353.0,4.428306674113706
1354.0,4.428306674113706
1355.0,4.426014008111588
1356.0,4.39868162066772
1357.0,4.396032301974134
1358.0,4.40948976640155
1359.0,4.416095560560255
1360.0,4.4002159037938124
1361.0,4.3655354768916945
1362.0,4.351769754938788
1363.0,4.355812208991567
1364.0,4.350907951221217
1365.0,4.343316705007822
1366.0,4.32271905170808
1367.0,4.350861983561418
1368.0,4.375602815612952
1369.0,4.371773095667249
1370.0,4.372916646815944
1371.0,4.311797768912638
1372.0,4.325228317672953
1373.0,4.279474266776235
1374.0,4.2895221179054435
1375.0,4.306495094621611
1376.0,4.245892132402801
1377.0,4.254538752908474
1378.0,4.263144379445763
1379.0,4.258450422395452
1380.0,4.294834106225759
1381.0,4.273827324541787
1382.0,4.258861350173307
1383.0,4.290116548533385
1384.0,4.266098920559626
1385.0,4.252011288790282
1386.0,4.239858488204529
1387.0,4.213834358396162
1388.0,4.2565713902153695
1389.0,4.263378941637724
1390.0,4.255584566190642
1391.0,4.244184256132149
1392.0,4.22852220048565
1393.0,4.2309691561154175
1394.0,4.169640272253711
1395.0,4.143175110950538
1396.0,4.120327656873904
1397.0,4.124318125460256
1398.0,4.132505293402539
1399.0,4.126439142893058
1400.0,4.103120763516473
1401.0,4.103120763516473
1402.0,4.074309757492671
1403.0,4.050320974935197
1404.0,4.048345341000444
1405.0,4.031079259950119
1406.0,4.001237308633419
1407.0,4.026152009052813
1408.0,4.008740450565489
1409.0,4.016017928246836
1410.0,3.996135633333784
1411.0,3.9834030677299026
1412.0,3.947796853942716
1413.0,3.92728914137984
1414.0,3.9194259783799974
1415.0,3.928816615725401
1416.0,3.9357845469486765
1417.0,3.9335861500671356
1418.0,3.9160694580152677
1419.0,3.920854498703056
1420.0,3.912480031897926
1421.0,3.9188773902739036
1422.0,3.9204591567825324
1423.0,3.9689293266572534
1424.0,3.9594317774145313
1425.0,3.968311983702894
1426.0,3.968311983702894
1427.0,3.951847669128962
1428.0,3.9506328606946
1429.0,3.9453643684709268
1430.0,3.91152144312159
1431.0,3.91336172618888
1432.0,3.868539776194632
1433.0,3.8711238678192683
1434.0,3.9000000000000004
1435.0,3.889730067755345
1436.0,3.8680615300173296
1437.0,3.876222387841028
1438.0,3.878801361245507
1439.0,3.8713692668098716
1440.0,3.857252908482927
1441.0,3.8703488214888346
1442.0,3.866510054299614
1443.0,3.8664066004495705
1444.0,3.84513978939648
1445.0,3.848843982288708
1446.0,3.8301436004411102
1447.0,3.791820143413977
1448.0,3.7938239284394846
1449.0,3.7489198444351937
1450.0,3.756008519692148
1451.0,3.745877734256686
1452.0,3.737967362083302
1453.0,3.737967362083302
1454.0,3.7568470823284783
1455.0,3.7780815237366174
1456.0,3.800986713999406
1457.0,3.7970909917988536
1458.0,3.839518198941112
1459.0,3.855697083537553
1460.0,3.873809494541516
1461.0,3.876390073251142
1462.0,3.8658892896719124
1463.0,3.8948170688749943
1464.0,3.856047198881258
1465.0,3.8574603043971813
1466.0,3.8189527360259388
1467.0,3.8013155617496435
1468.0,3.8013155617496435
1469.0,3.791714651711016
1470.0,3.74511682060787
1471.0,3.723922662999327
1472.0,3.716772793701547
1473.0,3.7230498250762105
1474.0,3.740735221851449
1475.0,3.7236541192758508
1476.0,3.7434743220703415
1477.0,3.7483196235113154
1478.0,3.778888725538237
1479.0,3.7745860700214546
1480.0,3.767811035601441
1481.0,3.7568071550187394
1482.0,3.7568071550187394
1483.0,3.7762944800425733
1484.0,3.7292760691587308
1485.0,3.7248355668405018
1486.0,3.7346485778450433
1487.0,3.727452212973361
1488.0,3.725587202039432
1489.0,3.7351840650763117
1490.0,3.6969582091227378
1491.0,3.7015672356449234
1492.0,3.6913276744282673
1493.0,3.695118401350624
1494.0,3.6950101488358587
1495.0,3.6851051545376547
1496.0,3.730361912737155
1497.0,3.7010674135984067
1498.0,3.6934942804883293
1499.0,3.6828793083673
1500.0,3.67525509318741
1501.0,3.6646418651759136
1502.0,3.653765181289022
1503.0,3.651013557904161
1504.0,3.686244701589953
1505.0,3.6859734128178396
1506.0,3.664027838322193
1507.0,3.6685010562898843
1508.0,3.621201458079901
1509.0,3.6144709156389685
1510.0,3.6392856441889805
1511.0,3.613018128933204
1512.0,3.612478373637689
1513.0,3.614083562952025
1514.0,3.6057731487158207
1515.0,3.6223749115738975
1516.0,3.6197237463651826
1517.0,3.609930747258179
1518.0,3.600000000000001
1519.0,3.6010554008512554
1520.0,3.5890249372218084
1521.0,3.5675621928706427
1522.0,3.595219047568591
1523.0,3.6135716403580527
1524.0,3.591155802802213
1525.0,3.5677864285856566
1526.0,3.5677864285856566
1527.0,3.5664548223691277
1528.0,3.5649824684000895
1529.0,3.57211421989835
1530.0,3.572058230208462
1531.0,3.549422488236642
1532.0,3.553519382246283
1533.0,3.5660061693721175
1534.0,3.5503661782976703
1535.0,3.5386296782794324
1536.0,3.5380644426013492
1537.0,3.5543072461451617
1538.0,3.5543072461451617
1539.0,3.5543072461451617
1540.0,3.5945931619586657
1541.0,3.5843548931432565
1542.0,3.6038312946085593
1543.0,3.6185494331292496
1544.0,3.6295867533370814
1545.0,3.62451376049257
1546.0,3.6437755144904305
1547.0,3.612478373637689
1548.0,3.618549433129246
1549.0,3.621822745524689
1550.0,3.6588932752951404
1551.0,3.649054672103448
1552.0,3.638392502191044
1553.0,3.622416320634611
1554.0,3.642306961254089
1555.0,3.664478134741698
1556.0,3.659111914112493
1557.0,3.651027252705737
1558.0,3.6592212286222883
1559.0,3.6509724731912176
1560.0,3.645421786295792
1561.0,3.659016261237437
1562.0,3.6643553321150493
1563.0,3.6583602884352433
1564.0,3.6853629400643837
1565.0,3.6712259532750093
1566.0,3.651794079627163
1567.0,3.634212431875714
1568.0,3.5874782229304194
1569.0,3.587478222930419
1570.0,3.587478222930419
1571.0,3.583517824708007
1572.0,3.583517824708007
1573.0,3.5731638641405743
1574.0,3.5822339398760654
1575.0,3.594036727692136
1576.0,3.5821222759699305
1577.0,3.5821222759699305
1578.0,3.587701213869404
1579.0,3.5242020373412197
1580.0,3.531911663674504
1581.0,3.5136306009596407
1582.0,3.50455417992075
1583.0,3.491933561796387
1584.0,3.484982065950985
1585.0,3.477987924073343
1586.0,3.4590605661075084
1587.0,3.4606935721037195
1588.0,3.4365535060580688
1589.0,3.455372628241418
1590.0,3.445272122779274
1591.0,3.4509563891767745
1592.0,3.439113257803529
1593.0,3.435855060970995
1594.0,3.4561683986750413
1595.0,3.427827300200522
1596.0,3.427827300200522
1597.0,3.413209633175202
1598.0,3.413209633175202
1599.0,3.4165918690999653
1600.0,3.4205847453322957
1601.0,3.426528855853982
1602.0,3.442949317082669
1603.0,3.4251423328089587
1604.0,3.4397092900418196
1605.0,3.436204301260331
1606.0,3.4243101495045685
1607.0,3.4178355724054374
1608.0,3.4243101495045685
1609.0,3.4178355724054374
1610.0,3.4207601494404725
1611.0,3.425945125071328
1612.0,3.415538024967662
1613.0,3.402043503543126
1614.0,3.400646997263903
1615.0,3.381656398867277
1616.0,3.381996451801805
1617.0,3.371216397682001
1618.0,3.368441776252039
1619.0,3.357067172399146
1620.0,3.368916739843832
1621.0,3.3627964553329726
1622.0,3.3687386363444705
1623.0,3.4061561913687988
1624.0,3.336630036428971
1625.0,3.324740591384536
1626.0,3.3084588557211956
1627.0,3.2987270272030704
1628.0,3.2987270272030704
1629.0,3.3017571079653947
1630.0,3.3041035092744906
1631.0,3.278337993557101
1632.0,3.2850570771297103
1633.0,3.2719871637890026
1634.0,3.243454948045372
1635.0,3.2322747407978794
1636.0,3.2074132879939237
1637.0,3.1980462785894757
1638.0,3.2102336363573305
1639.0,3.218369152226014
1640.0,3.2034200473868553
1641.0,3.2088003989029925
1642.0,3.2198602454143876
1643.0,3.212226642066216
1644.0,3.204543649258034
1645.0,3.234130485926628
1646.0,3.214016179175208
1647.0,3.2218007387174024
1648.0,3.2
1649.0,3.1748385785737216
1650.0,3.176334365270761
1651.0,3.1653751752359485
1652.0,3.1638426003832754
1653.0,3.1638426003832754
1654.0,3.1685959035509716
1655.0,3.1716872481378124
1656.0,3.1668754317149905
1657.0,3.182373328193913
1658.0,3.1837713485738894
1659.0,3.2096573025792026
1660.0,3.2233522922572386
1661.0,3.2388269481403285
1662.0,3.2707644366416844
1663.0,3.260843449170782
1664.0,3.2658230203120318
1665.0,3.2454737712697668
1666.0,3.2579748310875583
1667.0,3.2763394207560363
1668.0,3.2722469344473377
1669.0,3.2619012860600183
1670.0,3.265868950218303
1671.0,3.2780939583849635
1672.0,3.284189397705315
1673.0,3.284189397705315
1674.0,3.2820115782854873
1675.0,3.2880997551777527
1676.0,3.2691742076555053
1677.0,3.2638014645501956
1678.0,3.2460899556235345
1679.0,3.2505230348360863
1680.0,3.2425144564057056
1681.0,3.2430849510920923
1682.0,3.25593304599465
1683.0,3.25593304599465
1684.0,3.25593304599465
1685.0,3.2665578213158883
1686.0,3.2489382881181363
1687.0,3.2462131784588633
1688.0,3.2462131784588633
1689.0,3.206540191546021
1690.0,3.2105295513357297
1691.0,3.2044344274770227
1692.0,3.1984214856707056
1693.0,3.1827660925679098
1694.0,3.1858907702556287
1695.0,3.1887928750547596
1696.0,3.147443406957462
1697.0,3.1464265445104544
1698.0,3.1261957712209894
1699.0,3.1507935508376295
1700.0,3.1544254627427795
1701.0,3.1534742745105753
1702.0,3.1707885454567903
1703.0,3.1575306807693884
1704.0,3.1600474679979103
1705.0,3.1562002471326185
1706.0,3.1084401232772683
1707.0,3.1291532400954734
1708.0,3.122114667977459
1709.0,3.09748284902435
1710.0,3.105736627597389
1711.0,3.098047772388282
1712.0,3.098693272978144
1713.0,3.1102411482070003
1714.0,3.1102411482070003
1715.0,3.1102411482070003
1716.0,3.1060424980994714
1717.0,3.1028212968200415
1718.0,3.1028212968200415
1719.0,3.1028212968200415
1720.0,3.1047705229211395
1721.0,3.1079897039726507
1722.0,3.0983221265710905
1723.0,3.0967563675562206
1724.0,3.046046618159348
1725.0,3.091860281448695
1726.0,3.0616335509005648
1727.0,3.0315012782448236
1728.0,3.0301650120084225
1729.0,3.043944808960899
1730.0,3.0353088804930533
1731.0,3.040970239906994
1732.0,3.0518682802506416
1733.0,3.0439940867222455
1734.0,3.04493021266498
1735.0,3.033545780106178
1736.0,3.0359677205135096
1737.0,3.0194535929535324
1738.0,3.0153606749442097
1739.0,2.9768439663509403
1740.0,2.9768439663509403
1741.0,2.9816103031751156
1742.0,2.995646841668756
1743.0,2.98011744735002
1744.0,2.936732878557394
1745.0,2.936732878557394
1746.0,2.936732878557394
1747.0,2.936732878557394
1748.0,2.9508473359359004
1749.0,2.9623639209253145
1750.0,2.949576240750525
1751.0,2.9465064058983477
1752.0,2.9365966696160366
1753.0,2.92
1754.0,2.933666647729425
1755.0,2.93385412043612
1756.0,2.9305972087613816
1757.0,2.93385412043612
1758.0,2.92
1759.0,2.9263629303283625
1760.0,2.9370733732748318
1761.0,2.940476151918257
1762.0,2.947456530637899
1763.0,2.9443335408883278
1764.0,2.9443335408883278
1765.0,2.9410202311442877
1766.0,2.954640418054285
1767.0,2.9612666208904592
1768.0,2.9612666208904592
1769.0,2.9543865691544156
1770.0,2.93400749828626
1771.0,2.93400749828626
1772.0,2.94704937182939
1773.0,2.9532863051184184
1774.0,2.9529646120466797
1775.0,2.975415937310277
1776.0,2.975415937310277
1777.0,2.954725029507822
1778.0,2.954725029507822
1779.0,2.927029210650279
1780.0,2.9162304435692317
1781.0,2.915064321760327
1782.0,2.9171904291629644
1783.0,2.906183063745297
1784.0,2.9144296182958325
1785.0,2.875760768909682
1786.0,2.881995836221836
1787.0,2.8777769197767924
1788.0,2.843853020111975
1789.0,2.8288513569998686
1790.0,2.8288513569998686
1791.0,2.8243760372868194
1792.0,2.821347195933177
1793.0,2.8046211865419535
1794.0,2.7928480087537886
1795.0,2.795335400269529
1796.0,2.7977848380459855
1797.0,2.7977848380459855
1798.0,2.7977848380459855
1799.0,2.7966229635043764
1800.0,2.7966229635043764
1801.0,2.8215421315302027
1802.0,2.836811590500856
1803.0,2.836811590500856
1804.0,2.817871537171275
1805.0,2.82588039378881
1806.0,2.8442925306655784
1807.0,2.8442925306655784
1808.0,2.856903918580393
1809.0,2.8434310260669236
1810.0,2.8348544936204405
1811.0,2.833284313301438
1812.0,2.8543825952384174
1813.0,2.857883832488648
1814.0,2.850877058029687
1815.0,2.845979620447062
1816.0,2.849491182649984
1817.0,2.849491182649984
1818.0,2.831960451701259
1819.0,2.8284271247461903
1820.0,2.831960451701259
1821.0,2.8354188403126623
1822.0,2.865152700991694
1823.0,2.847648152423329
1824.0,2.8508770580296865
1825.0,2.8629355563826446
1826.0,2.8527004749885667
1827.0,2.8740911606975876
1828.0,2.8740911606975876
1829.0,2.8834701316295965
1830.0,2.9133314263914425
1831.0,2.911082272969969
1832.0,2.89846511105447
1833.0,2.9064755288837376
1834.0,2.899586177370833
1835.0,2.8857581326230375
1836.0,2.8284271247461903
1837.0,2.85760389137473
1838.0,2.85760389137473
1839.0,2.85760389137473
1840.0,2.8620971332224214
1841.0,2.8769949600233913
1842.0,2.868361901852693
1843.0,2.8952374686716107
1844.0,2.8709580282546794
1845.0,2.8796527568441306
1846.0,2.901999310820042
1847.0,2.9130568137267767
1848.0,2.9041177662071473
1849.0,2.9041177662071473
1850.0,2.901310048926174
1851.0,2.8990343219768886
1852.0,2.8970847415980083
1853.0,2.887143917438132
1854.0,2.901361749248101
1855.0,2.898603111845427
1856.0,2.8993792439072195
1857.0,2.8959281759049205
1858.0,2.9068195678438657
1859.0,2.8930952282978866
1860.0,2.8930952282978866
1861.0,2.8965324096236182
1862.0,2.944469391927857
1863.0,2.944469391927857
1864.0,2.9443335408883273
1865.0,2.947609200691299
1866.0,2.947609200691299
1867.0,2.947609200691299
1868.0,2.947609200691299
1869.0,2.9097078891187684
1870.0,2.9097078891187684
1871.0,2.916573331839952
1872.0,2.909226701376158
1873.0,2.908934512841428
1874.0,2.8979130421736268
1875.0,2.872350953487403
1876.0,2.872350953487403
1877.0,2.9039800274795278
1878.0,2.8984651110544695
1879.0,2.8984651110544695
1880.0,2.9006723358559463
1881.0,2.903446228191595
1882.0,2.8958418465102684
1883.0,2.8958418465102684
1884.0,2.883938279505996
1885.0,2.876178019525217
1886.0,2.8700348429940705
1887.0,2.8586010564610103
1888.0,2.8864511081949757
1889.0,2.8889271364989453
1890.0,2.8864511081949757
1891.0,2.8590033228382246
1892.0,2.850894596438108
1893.0,2.874021572639983
1894.0,2.874021572639983
1895.0,2.874021572639983
1896.0,2.8764387704242913
1897.0,2.878819202381421
1898.0,2.8637562745457235
1899.0,2.8518590427999766
1900.0,2.8518590427999766
1901.0,2.8518590427999766
1902.0,2.8483503997928343
1903.0,2.8601398567202967
1904.0,2.8601398567202967
1905.0,2.848350399792834
1906.0,2.839084359437035
1907.0,2.837798442454995
1908.0,2.839084359437035
1909.0,2.834272393401876
1910.0,2.834272393401876
1911.0,2.839084359437035
1912.0,2.843518946657469
1913.0,2.8604020696398615
1914.0,2.8604020696398615
1915.0,2.8694250295137524
1916.0,2.860961376880156
1917.0,2.857883832488648
1918.0,2.8632848269077256
1919.0,2.8632848269077256
1920.0,2.8546628522471797
1921.0,2.8600000000000008
1922.0,2.8583036927520493
1923.0,2.870540018881465
1924.0,2.8652923062054243
1925.0,2.8722639154506675
1926.0,2.8722639154506675
1927.0,2.8722639154506675
1928.0,2.8722639154506675
1929.0,2.8477886157508254
1930.0,2.8477886157508254
1931.0,2.8477886157508254
1932.0,2.8495613697550013
1933.0,2.8442749515474066
1934.0,2.810622706803602
1935.0,2.817800560721074
1936.0,2.817800560721074
1937.0,2.817800560721074
1938.0,2.8231011317343913
1939.0,2.8283564131841663
1940.0,2.826641116236726
1941.0,2.8264996019812214
1942.0,2.8264996019812214
1943.0,2.8139651739138496
1944.0,2.802927041505005
1945.0,2.7952817389308007
1946.0,2.737352735764976
1947.0,2.7019252395282893
1948.0,2.7019252395282893
1949.0,2.7227008649500957
1950.0,2.720496278255127
1951.0,2.722847773930816
1952.0,2.7191726682945316
1953.0,2.743337383553105
1954.0,2.7160817366198686
1955.0,2.7197610189132426
1956.0,2.713374283065276
1957.0,2.6976100533620504
1958.0,2.6976100533620504
1959.0,2.7095387061269296
1960.0,2.7066399834481127
1961.0,2.6962937525425525
1962.0,2.7094464379278658
1963.0,2.7094464379278658
1964.0,2.6702808841018952
1965.0,2.6702808841018952
1966.0,2.655767309084138
1967.0,2.655767309084138
1968.0,2.6679392796688615
1969.0,2.6679392796688615
1970.0,2.6679392796688615
1971.0,2.672077843177478
1972.0,2.686614970553094
1973.0,2.686614970553094
1974.0,2.6899070615915344
1975.0,2.7014625668330114
1976.0,2.694438717061496
1977.0,2.6984995831016905
1978.0,2.716965218768911
1979.0,2.6993332510084778
1980.0,2.6993332510084778
1981.0,2.6886985699404833
1982.0,2.6886985699404833
1983.0,2.684846364319568
1984.0,2.6737800956697986
1985.0,2.6738735946188625
1986.0,2.666439573663728
1987.0,2.662686613178502
1988.0,2.6587779147570787
1989.0,2.665989497353656
1990.0,2.665989497353656
1991.0,2.662029301115974
1992.0,2.658025583022105
1993.0,2.6498867900346226
1994.0,2.660432295699329
1995.0,2.660432295699329
1996.0,2.6745279957405566
1997.0,2.6702808841018952
1998.0,2.6654080363051356
1999.0,2.6722836675772275
2000.0,2.6722836675772275
2001.0,2.6415147169758484
2002.0,2.648376861400204
2003.0,2.648376861400204
2004.0,2.6210684844162313
2005.0,2.6279079131506875
2006.0,2.630038022538838
2007.0,2.6052830940226053
2008.0,2.6071248531667983
2009.0,2.6088119901595053
2010.0,2.6026717042300977
2011.0,2.6014611279048556
2012.0,2.6076809620810595
2013.0,2.6076809620810595
2014.0,2.591119449195656
2015.0,2.591119449195656
2016.0,2.591119449195656
2017.0,2.5937617469613516
2018.0,2.59636284059066
2019.0,2.5807750773750118
2020.0,2.5559929577367777
2021.0,2.5402952584296186
2022.0,2.525450454869388
2023.0,2.491987158875422
2024.0,2.491987158875422
2025.0,2.5039968051097823
2026.0,2.4935717354830595
2027.0,2.5039968051097823
2028.0,2.4943736688796254
2029.0,2.4943736688796254
2030.0,2.5087048451342375
2031.0,2.5109958183955627
2032.0,2.5154522456210535
2033.0,2.473782528841208
2034.0,2.4616254792311527
2035.0,2.463716704493437
2036.0,2.463716704493437
2037.0,2.4718211909440377
2038.0,2.4697368280851304
2039.0,2.4697368280851304
2040.0,2.4697368280851304
2041.0,2.4697368280851304
2042.0,2.459654447275064
2043.0,2.4616254792311527
2044.0,2.4616254792311527
2045.0,2.4676101799109196
2046.0,2.4771758112818723
2047.0,2.4806450773941844
2048.0,2.44
2049.0,2.431789464571306
2050.0,2.431789464571306
2051.0,2.4644674881198982
2052.0,2.462092605894425
2053.0,2.465339733180804
2054.0,2.465339733180804
2055.0,2.465339733180804
2056.0,2.48306262506607
2057.0,2.4684205476376992
2058.0,2.4684205476376992
2059.0,2.468420547637699
2060.0,2.468420547637699
2061.0,2.4779830507894927
2062.0,2.4686838598735155
2063.0,2.46290478906514
2064.0,2.451856439516801
2065.0,2.44481083112784
2066.0,2.423303530307337
2067.0,2.4293208927599492
2068.0,2.434317152714493
2069.0,2.4400614746354234
2070.0,2.4400614746354234
2071.0,2.436719105682885
2072.0,2.4374371786776377
2073.0,2.4544653185571796
2074.0,2.4591665254715878
2075.0,2.4480808810168018
2076.0,2.4480808810168018
2077.0,2.4531408438978795
2078.0,2.4289915602982237
2079.0,2.4449744374941837
2080.0,2.453568829277059
2081.0,2.4297324955640693
2082.0,2.4297324955640693
2083.0,2.4297324955640693
2084.0,2.4300411519149225
2085.0,2.430534920547327
2086.0,2.42262254592002
2087.0,2.42262254592002
2088.0,2.4267467935489266
2089.0,2.3853720883753127
2090.0,2.406221103722599
2091.0,2.4145185855569635
2092.0,2.4145185855569635
2093.0,2.41039415863879
2094.0,2.41039415863879
2095.0,2.41039415863879
2096.0,2.3936582880603483
2097.0,2.3936582880603483
2098.0,2.3977280913397996
2099.0,2.3977280913397996
2100.0,2.4057223447438814
2101.0,2.3801470542804712
2102.0,2.3801470542804712
2103.0,2.3840302011509835
2104.0,2.3916521486202797
2105.0,2.3916521486202797
2106.0,2.395391408517614
2107.0,2.4032478024540045
2108.0,2.389644324999016
2109.0,2.389644324999016
2110.0,2.4015619917045656
2111.0,2.4015619917045656
2112.0,2.4015619917045656
2113.0,2.3835058212641314
2114.0,2.399499947905813
2115.0,2.4103941586387894
2116.0,2.417829605245166
2117.0,2.4283945313725286
2118.0,2.4253659517689274
2119.0,2.434317152714494
2120.0,2.4454038521274972
2121.0,2.4454038521274972
2122.0,2.4617067250182343
2123.0,2.4617067250182343
2124.0,2.468582589260486
2125.0,2.468582589260486
2126.0,2.468582589260486
2127.0,2.468582589260486
2128.0,2.468582589260486
2129.0,2.457864927126794
2130.0,2.4524273689550933
2131.0,2.4469368606484307
2132.0,2.4469368606484307
2133.0,2.457722522987492
2134.0,2.4547097588106013
2135.0,2.4596747752497685
2136.0,2.4596747752497685
2137.0,2.4596747752497685
2138.0,2.4457923051641166
2139.0,2.4152846623120845
2140.0,2.429382637626276
2141.0,2.4276737836867626
2142.0,2.4276737836867626
2143.0,2.421796853577938
2144.0,2.424128709454183
2145.0,2.426417111710186
2146.0,2.426417111710186
2147.0,2.4286621831782202
2148.0,2.4286621831782202
2149.0,2.4286621831782202
2150.0,2.418491265231281
2151.0,2.418491265231281
2152.0,2.428909220205646
2153.0,2.4166091947189146
2154.0,2.4062211037225993
2155.0,2.4041630560342617
2156.0,2.4020616145303193
2157.0,2.42262254592002
2158.0,2.42262254592002
2159.0,2.42262254592002
2160.0,2.42262254592002
2161.0,2.39739441894737
2162.0,2.3668333274652027
2163.0,2.3668333274652027
2164.0,2.3668333274652027
2165.0,2.3668333274652027
2166.0,2.365988165650876
2167.0,2.381176179958132
2168.0,2.381176179958132
2169.0,2.381176179958132
2170.0,2.384449622030208
2171.0,2.328175251135533
2172.0,2.3195689254686966
2173.0,2.3167865676406194
2174.0,2.3167865676406194
2175.0,2.323876072427272
2176.0,2.323876072427272
