time,infected lower
1.935,17.040438163948632
1.94,17.087294875629794
1.945,17.221307782701604
1.95,17.288187694644456
1.955,17.326330771391937
1.96,17.377703441598364
1.965,17.473033621522415
1.97,17.60658628001861
1.975,17.69215150919674
1.98,17.8667294914689
1.985,18.05928885409542
1.99,18.114744482564436
1.995,18.161987007319812
2.0,18.27698990366576
2.005,18.33033802364143
2.01,18.42261144288563
2.015,18.521786953530757
2.02,18.61381208508564
2.025,18.671757707050133
2.03,18.869477779130012
2.035,18.896813577073257
2.04,18.856922919158038
2.045,18.88819997985346
2.05,18.957757193132196
2.055,19.141966096321326
2.06,19.22550319737324
2.065,19.300264552116076
2.07,19.46028693098643
2.075,19.577837246893207
2.08,19.549274420223377
2.085,19.639599582727453
2.09,19.70398562064408
2.095,19.87214601075231
2.1,19.88059575412029
2.105,19.939909814539348
2.11,20.10569464191777
2.115,20.206765139711273
2.12,20.346651940866913
2.125,20.434952955266716
2.13,20.494742893066807
2.135,20.64474967140461
2.14,20.686745139539173
2.145,20.70131583503742
2.15,20.72415787870986
2.155,20.776027960198622
2.16,20.923198566919787
2.165,20.976752832638105
2.17,21.103144041979615
2.175,21.323958418661235
2.18,21.44649575792664
2.185,21.58098380994275
2.19,21.656411572498975
2.195,21.70104754582485
2.2,21.89658369557675
2.205,22.1091099834548
2.21,22.142189157860184
2.215,22.3053895880277
2.22,22.49953312209487
2.225,22.605829739595443
2.23,22.613029977858535
2.235,22.656912500884363
2.24,22.7090297551723
2.245,22.804490009729534
2.25,22.917915656320755
2.255,22.99324623075714
2.26,23.053591135399824
2.265,23.003965940966808
2.27,23.10525992621014
2.275,23.29191378019964
2.28,23.36865640079421
2.285,23.576275526691177
2.29,23.632460911101347
2.295,23.77433493703435
2.3,23.805435585477976
2.305,23.858669249616966
2.31,24.045805263616455
2.315,24.1353910315236
2.32,24.254029040290494
2.325,24.456154246744806
2.33,24.701007611464807
2.335,24.820712357462018
2.34,24.80196554706737
2.345,24.712967892409306
2.35,24.684221261337857
2.355,24.712707066744464
2.36,24.823558192849976
2.365,24.918857334764457
2.37,24.93874595345237
2.375,25.105972589296478
2.38,25.24480412335156
2.385,25.31306309788439
2.39,25.40621193267731
2.395,25.590661736350768
2.4,25.59973062321506
2.405,25.710717441306272
2.41,25.70160691833757
2.415,25.82236799579857
2.42,26.03177303858345
2.425,26.162950429803942
2.43,26.219945235569526
2.435,26.307169256376085
2.44,26.351682192741883
2.445,26.338017632250327
2.45,26.4201208795223
2.455,26.513978960135567
2.46,26.648984533236654
2.465,26.645182658763837
2.47,26.78423591702401
2.475,26.755303805243805
2.48,26.963572567895298
2.485,26.980829233597703
2.49,27.166977060689184
2.495,27.236251765415176
2.5,27.293866674495646
2.505,27.306907395362174
2.51,27.334563387507075
2.515,27.307082879052192
2.52,27.28817569278164
2.525,27.354007509796915
2.53,27.433550397315596
2.535,27.579099858435754
2.54,27.61338178300971
2.545,27.733682138595647
2.55,27.896528259939185
2.555,28.00153050856984
2.56,28.010856615593607
2.565,28.120957879516506
2.57,28.232149989712685
2.575,28.21251239305048
2.58,28.37481292612236
2.585,28.448256590007553
2.59,28.48460597878488
2.595,28.55165952230683
2.6,28.68843096102665
2.605,28.788528185861196
2.61,28.874618670967536
2.615,28.92936453228284
2.62,29.035463972237068
2.625,29.07476830731374
2.63,29.12435091456759
2.635,29.17785109659249
2.64,29.330240542104338
2.645,29.50893130795733
2.65,29.554233766307153
2.655,29.617197596877407
2.66,29.75139635138261
2.665,29.859691059497134
2.67,30.003261626301466
2.675,30.14451650618789
2.68,30.293345393153974
2.685,30.419511407131463
2.69,30.46964402518255
2.695,30.468557121790692
2.7,30.62844420764277
2.705,30.708179675589
2.71,30.7350444353835
2.715,30.819206366443748
2.72,30.930101592814964
2.725,31.138482254891787
2.73,31.189620429931008
2.735,31.296929650439143
2.74,31.35767901111386
2.745,31.37432874762578
2.75,31.352279553277867
2.755,31.313939735415943
2.76,31.40775630230628
2.765,31.44987109206301
2.77,31.519643056765744
2.775,31.505220528953917
2.78,31.588578137580622
2.785,31.85841189819461
2.79,31.944660683167967
2.795,32.039580386269094
2.8,32.08668959692473
2.805,32.204425693784316
2.81,32.30172720582675
2.815,32.352858522746146
2.82,32.365529983280645
2.825,32.36649274920932
2.83,32.48976333122992
2.835,32.47942904638357
2.84,32.44689690555181
2.845,32.53490880865484
2.85,32.63093296026
2.855,32.71044643396383
2.86,32.82719381438931
2.865,32.902015319432714
2.87,32.99425552228031
2.875,33.03221302539224
2.88,32.95871827049299
2.885,33.03414409684386
2.89,33.06800499402956
2.895,33.179170750342955
2.9,33.317732320258415
2.905,33.38220609395259
2.91,33.38101309984671
2.915,33.477491992641795
2.92,33.60193910022085
2.925,33.6382552629255
2.93,33.69273517708179
2.935,33.787367021762066
2.94,33.9054683691711
2.945,33.94242755871346
