time,susceptible lower
2.555,30.312977158278176
2.56,30.406628382881827
2.565,30.313173720873195
2.57,30.22874186742705
2.575,30.170026817661476
2.58,29.69734183143458
2.585,29.579852333780426
2.59,29.378527743449336
2.595,29.275440141366094
2.6,29.413164290336702
2.605,29.313832681963575
2.61,29.25690052276601
2.615,29.08758464238152
2.62,29.004600034430773
2.625,29.069717432476036
2.63,29.052671445402638
2.635,28.976603442687768
2.64,28.796058900783038
2.645,28.77769890301994
2.65,28.741305440244734
2.655,28.742609682376784
2.66,28.670446648665916
2.665,28.572638848047678
2.67,28.500752705094538
2.675,28.43613122277856
2.68,28.52306982685363
2.685,28.592405579183524
2.69,28.512645855872467
2.695,28.28606804606046
2.7,28.320210717772486
2.705,28.22087742697951
2.71,27.980641883983655
2.715,27.986641995083946
2.72,27.808206683113333
2.725,27.884524280081195
2.73,27.65334665069116
2.735,27.773773844166158
2.74,27.55278637843087
2.745,27.502108567652336
2.75,27.35819068979503
2.755,27.318063067545626
2.76,27.294651748748986
2.765,27.14707527386639
2.77,27.096001693480186
2.775,27.099026042002244
2.78,27.15953192155311
2.785,27.135155728479226
2.79,27.281198087879417
2.795,27.14767252645312
2.8,27.15408445719334
2.805,27.245782754146088
2.81,26.972039760994658
2.815,26.86505831576494
2.82,26.779218673848288
2.825,26.711714288191256
2.83,26.79111013480533
2.835,26.640602567348978
2.84,26.477873385816206
2.845,26.540382983181644
2.85,26.47157725710006
2.855,26.534957835074458
2.86,26.69598815107814
2.865,26.608995114007254
2.87,26.56272638255883
2.875,26.63789095682578
2.88,26.581006242624976
2.885,26.652734023531316
2.89,26.529154204599553
2.895,26.53286409128729
2.9,26.52907699787024
2.905,26.402988425785676
2.91,26.537895203940234
2.915,26.37263919317117
2.92,26.30857640884267
2.925,26.353064911972567
2.93,26.172465815007612
2.935,25.970713411493957
2.94,25.76099505566343
2.945,25.754439866430335
2.95,25.735533331810736
2.955,25.727458092990997
2.96,25.728991287242398
2.965,25.84005012539199
2.97,25.69865920418964
2.975,25.646409295340007
2.98,25.739560859248577
2.985,25.869890006665578
2.99,25.863921188663326
2.995,25.759591457162394
3.0,25.94872795511673
3.005,25.99102916590192
3.01,26.062812949609064
3.015,26.080635336837766
3.02,26.015092827947225
3.025,26.16030573546096
3.03,26.062186258117418
3.035,26.07676877992312
3.04,25.861792375320118
3.045,25.811913461775326
3.05,25.694621168728666
3.055,25.7616699297989
3.06,25.837069567305655
3.065,25.861722033335425
3.07,25.897913071551546
3.075,25.863299515913045
3.08,25.814395341887654
3.085,25.621478219316593
3.09,25.574818284758898
3.095,25.421936017569365
3.1,25.310580138992343
3.105,25.37159405198851
3.11,25.36192047810649
3.115,25.432776242218253
3.12,25.33370639773812
3.125,25.23899874847576
3.13,25.299839229126924
3.135,25.274191315578882
3.14,25.483665592649302
3.145,25.434431056124865
3.15,25.363856606397047
3.155,25.220012919902032
3.16,25.116460353007135
3.165,24.915924552777533
3.17,24.975929793137745
3.175,24.930349362886364
3.18,24.88827873110575
3.185,24.87863204467893
3.19,24.779916506325343
3.195,24.840737669793352
3.2,24.847472908997716
3.205,24.90548484140275
3.21,24.78608087972681
3.215,24.73818776620152
3.22,24.766299475687468
3.225,24.58407365601903
3.23,24.463427666524595
3.235,24.314459663527487
3.24,24.382345223644535
3.245,24.35262760841802
3.25,24.39510579100196
3.255,24.45795163356111
3.26,24.391827274838437
3.265,24.59532462665541
3.27,24.781201073942796
3.275,24.927443650126847
3.28,24.827296221192356
3.285,24.87582039757215
3.29,24.79043098463214
3.295,24.72062177417756
3.3,24.743070763723008
3.305,24.64652142719964
3.31,24.45321809319909
3.315,24.513621116216093
3.32,24.457249268791465
3.325,24.499673206104383
3.33,24.395108554090243
3.335,24.258156973749863
3.34,24.264693530366902
3.345,23.986561663043066
3.35,23.937283627969936
3.355,23.726328359770847
3.36,23.832552227368808
3.365,23.78425659904599
3.37,23.675709311118702
3.375,23.782260752801413
3.38,23.86701399857064
3.385,23.855271440289528
3.39,23.963943066180512
3.395,24.170212837108696
3.4,24.019183561938966
3.405,24.127704287076998
3.41,23.906950727268892
3.415,24.043149931826466
3.42,23.991449773236106
3.425,24.08136459664219
3.43,24.126260383093076
3.435,24.049646402016904
3.44,23.89125334114685
3.445,24.00921331859341
3.45,23.84418095722197
3.455,23.879045454613454
3.46,23.926744763356293
3.465,23.69833560846
3.47,23.341391480371186
3.475,23.237365222578138
3.48,23.170834980415606
3.485,23.127359266800774
3.49,23.309977228383822
3.495,23.400756211598953
3.5,23.438427999712495
3.505,23.52744306133036
3.51,23.64978076073514
3.515,23.48501380318904
3.52,23.45479308804974
3.525,23.386190483541366
3.53,23.318000129853264
