time,infected STD
3.105,15.588405948011491
3.11,15.568079521893507
3.115,15.577223757781745
3.12,15.60629360226188
3.125,15.581001251524244
3.13,15.550160770873076
3.135,15.565808684421123
3.14,15.466334407350699
3.145,15.445568943875136
3.15,15.426143393602953
3.155,15.47998708009797
3.16,15.483539646992865
3.165,15.534075447222472
3.17,15.554070206862255
3.175,15.599650637113637
3.18,15.54172126889425
3.185,15.571367955321074
3.19,15.570083493674657
3.195,15.589262330206648
3.2,15.572527091002287
3.205,15.494515158597249
3.21,15.553919120273191
3.215,15.561812233798477
3.22,15.553700524312534
3.225,15.585926343980972
3.23,15.606572333475407
3.235,15.615540336472511
3.24,15.647654776355466
3.245,15.697372391581975
3.25,15.714894208998038
3.255,15.672048366438894
3.26,15.678172725161563
3.265,15.594675373344586
3.27,15.568798926057204
3.275,15.47255634987315
3.28,15.442703778807648
3.285,15.434179602427852
3.29,15.42956901536786
3.295,15.43937822582244
3.3,15.466929236276993
3.305,15.45347857280036
3.31,15.426781906800914
3.315,15.36637888378391
3.32,15.342750731208532
3.325,15.300326793895616
3.33,15.31489144590976
3.335,15.301843026250141
3.34,15.2953064696331
3.345,15.343438336956932
3.35,15.352716372030063
3.355,15.403671640229156
3.36,15.377447772631193
3.365,15.385743400954013
3.37,15.384290688881302
3.375,15.347739247198591
3.38,15.322986001429356
3.385,15.33472855971047
3.39,15.316056933819489
3.395,15.269787162891301
3.4,15.310816438061032
3.405,15.312295712923
3.41,15.33304927273111
3.415,15.236850068173535
3.42,15.208550226763897
3.425,15.168635403357811
3.43,15.123739616906924
3.435,15.130353597983094
3.44,15.198746658853155
3.445,15.190786681406593
3.45,15.185819042778032
3.455,15.190954545386546
3.46,15.223255236643706
3.465,15.261664391540004
3.47,15.378608519628814
3.475,15.372634777421862
3.48,15.389165019584397
3.485,15.432640733199227
3.49,15.370022771616178
3.495,15.339243788401047
3.5,15.33157200028751
3.505,15.312556938669642
3.51,15.280219239264861
3.515,15.394986196810962
3.52,15.40520691195026
3.525,15.423809516458636
3.53,15.401999870146735
3.535,15.44757262484951
3.54,15.470216546642131
3.545,15.51547614480458
3.55,15.550704164120669
3.555,15.5277300337171
3.56,15.554922050592218
3.565,15.539919562211383
3.57,15.576533632358643
3.575,15.589390623112887
3.58,15.484456722791405
3.585,15.507559446927807
3.59,15.546703830716009
3.595,15.52248369301769
3.6,15.47021331462498
3.605,15.530264002907357
3.61,15.517664128340966
3.615,15.482002454463053
3.62,15.474701935740152
3.625,15.497648208679923
3.63,15.452414050885384
3.635,15.47763224786014
3.64,15.540511574591097
3.645,15.447653543499737
3.65,15.468859040019723
3.655,15.412627939452765
3.66,15.338630968896803
3.665,15.341874070660339
3.67,15.316432352215708
3.675,15.287023909185203
3.68,15.261245034400044
3.685,15.4488672723925
3.69,15.410334194948536
3.695,15.354269764466164
3.7,15.352120374723484
3.705,15.302287410710857
3.71,15.261441609494167
3.715,15.288283095233414
3.72,15.339396989451705
3.725,15.283651396181476
3.73,15.213756932460832
3.735,15.149689765800487
3.74,15.187508024689237
3.745,15.138216539605976
3.75,15.09093767795759
3.755,15.105955779095874
3.76,15.09299175114066
3.765,15.100874146883019
3.77,15.112018395965512
3.775,15.024460056853956
3.78,15.00699836742844
3.785,14.932015938914613
3.79,14.903476104587146
3.795,14.922466284096608
3.8,14.858654044024313
3.805,14.860672932273285
3.81,14.843486787140005
3.815,14.872185448009985
3.82,14.921189630857183
3.825,14.81484390737884
3.83,14.859286658517627
3.835,14.821592357098478
