time,infected upper
1.595,48.149876994177845
1.6,48.34692659648475
1.605,48.58795709955782
1.61,48.64989130395867
1.615,48.98547614417794
1.62,49.19753395961759
1.625,49.57029411485121
1.63,49.61762748452392
1.635,49.796009847107506
1.64,49.85673554001626
1.645,49.83920075897381
1.65,49.85437682019051
1.655,50.16261436943424
1.66,50.178222263725075
1.665,50.342722341576014
1.67,50.57181485191208
1.675,50.72952089294073
1.68,50.631304996663985
1.685,50.70210341668732
1.69,50.71766821770697
1.695,50.74115305115548
1.7,51.02251917486298
1.705,51.18210069770747
1.71,51.1988672723925
1.715,51.58086226694002
1.72,51.79578349039353
1.725,51.949599353829576
1.73,51.983431687814516
1.735,52.08021249049736
1.74,52.31742578421535
1.745,52.34313112744977
1.75,52.372315240921615
1.755,52.44155231534013
1.76,52.634048013384714
1.765,52.992939953620585
1.77,53.12939227108249
1.775,53.16193286933042
1.78,53.35442059351617
1.785,53.50337583934755
1.79,53.623251430399236
1.795,53.87322267398369
1.8,54.00739901583114
1.805,54.06644510778017
1.81,54.30587637103585
1.815,54.69626141755222
1.82,54.88210080714856
1.825,55.1849804013677
1.83,55.29952977363283
1.835,55.53128834922119
1.84,55.71205924248501
1.845,55.706602644269694
1.85,55.76725226973617
1.855,55.87353398471724
1.86,55.80290700342516
1.865,55.75117550527233
1.87,55.8135589791771
1.875,56.13218443841606
1.88,56.07765754256381
1.885,56.053369550035505
1.89,56.24898434276376
1.895,56.365324114181504
1.9,56.70338674100451
1.905,56.86384855162905
1.91,57.062113934633615
1.915,57.331896866190576
1.92,57.5422207076214
1.925,57.85903655706639
1.93,57.917119214708194
1.935,57.88616439440784
1.94,58.09138664885816
1.945,58.15079502321458
1.95,58.062036128525094
1.955,58.17719976238392
1.96,58.27249981017464
1.965,58.388349402650775
1.97,58.42200230554528
1.975,58.586250330512954
1.98,58.64749221006048
1.985,58.76475281225733
1.99,58.85053190629409
1.995,58.969075171155
2.0,59.087124071485675
2.005,59.349021055471916
2.01,59.62648489609274
2.015,59.683268909682376
2.02,59.946843226462256
2.025,60.16388050421688
2.03,60.40814969142565
2.035,60.5198108736475
2.04,60.80103041388311
2.045,60.83392140489376
2.05,60.7326950513816
2.055,61.032813555801525
2.06,61.32476207740535
2.065,61.4579272747017
2.07,61.677457438205124
2.075,61.92541970288612
2.08,62.01853295873144
2.085,62.050255579749674
2.09,62.19509319023527
2.095,62.34796305817849
2.1,62.444386836513
2.105,62.51824346939696
2.11,62.48258499758482
2.115,62.64174184650941
2.12,62.64279648001467
2.125,62.84896961291017
2.13,62.88238579847853
2.135,62.97619033020527
2.14,62.97249249523924
2.145,63.00249248643729
2.15,63.17893439298834
2.155,63.17608293178439
2.16,63.33407869103459
2.165,63.60454802898755
2.17,63.58322795038927
2.175,63.75400827795066
2.18,63.76857594560481
2.185,63.78613207936923
2.19,63.73349993410841
2.195,63.890160536317225
2.2,63.929275304854976
2.205,64.04197893142697
2.21,63.93530069972431
2.215,63.981276298918644
2.22,64.06565480161646
2.225,64.2438313469854
2.23,64.5078929152599
2.235,64.54298568751962
2.24,64.56287695096938
2.245,64.53200399014153
2.25,64.58019354728854
2.255,64.90274086755245
2.26,65.04756842053186
2.265,65.43557892994
2.27,65.53120846067627
2.275,65.53897837000211
2.28,65.71549006017648
2.285,65.77271407095681
2.29,65.85024141773465
2.295,65.88392374939332
2.3,65.82577498977517
2.305,66.0486853822339
2.31,66.10105413188137
2.315,66.2811911267059
2.32,66.53055361430468
2.325,66.66777731386318
2.33,66.69088880168013
2.335,66.7919254126093
2.34,67.01959723353795
2.345,67.12963997322525
2.35,67.15052767363208
2.355,67.27384019714862
2.36,67.31261665185035
2.365,67.56673668643887
2.37,67.55979733523239
2.375,67.6979767603035
2.38,67.65495285749283
2.385,67.74537394307774
2.39,67.68848009597117
2.395,67.84093237560245
2.4,67.93056949987354
2.405,67.89582893113857
2.41,67.92096544961694
2.415,67.91051409329343
2.42,68.11597492087692
2.425,68.28629209412175
2.43,68.39505783299137
2.435,68.47092210625644
2.44,68.35648231432435
2.445,68.55819873553936
2.45,68.47665464352602
2.455,68.71842526206277
2.46,68.66196490201632
2.465,68.6868075294431
2.47,68.72992672903374
2.475,68.71291935086239
2.48,69.00597563532892
2.485,69.13840875342434
2.49,69.17723975540528
2.495,69.43894155233339
2.5,69.43541799433791
2.505,69.60891755160492
2.51,69.6294044057312
2.515,69.65737436131919
2.52,69.46370112519601
2.525,69.49253373392898
2.53,69.44423114944959
2.535,69.49188596349296
2.54,69.66835782144014
2.545,69.50964115869611
2.55,69.4733796479446
2.555,69.68702284172183
2.56,69.59337161711818
2.565,69.6868262791268
2.57,69.77125813257295
2.575,69.82997318233852
2.58,70.30265816856542
2.585,70.42014766621958
2.59,70.62147225655066
2.595,70.72455985863391
2.6,70.58683570966329
2.605,70.68616731803642
2.61,70.74309947723398
2.615,70.91241535761849
2.62,70.99539996556922
2.625,70.93028256752396
2.63,70.94732855459736
2.635,71.02339655731222
2.64,71.20394109921696
2.645,71.22230109698006
2.65,71.25869455975527
2.655,71.25739031762322
2.66,71.32955335133408
2.665,71.42736115195233
2.67,71.49924729490546
2.675,71.56386877722144
2.68,71.47693017314637
2.685,71.40759442081648
2.69,71.48735414412754
2.695,71.71393195393954
2.7,71.67978928222752
2.705,71.77912257302049
2.71,72.01935811601635
2.715,72.01335800491606
2.72,72.19179331688667
2.725,72.1154757199188
2.73,72.34665334930884
2.735,72.22622615583384
2.74,72.44721362156913
2.745,72.49789143234767
2.75,72.64180931020496
2.755,72.68193693245438
2.76,72.70534825125101
2.765,72.85292472613361
2.77,72.90399830651981
2.775,72.90097395799776
2.78,72.84046807844689
2.785,72.86484427152078
2.79,72.71880191212058
2.795,72.85232747354688
2.8,72.84591554280667
2.805,72.75421724585391
2.81,73.02796023900534
2.815,73.13494168423506
2.82,73.22078132615171
2.825,73.28828571180874
2.83,73.20888986519466
2.835,73.35939743265102
2.84,73.52212661418379
2.845,73.45961701681836
2.85,73.52842274289995
2.855,73.46504216492553
2.86,73.30401184892186
2.865,73.39100488599274
2.87,73.43727361744118
2.875,73.36210904317423
2.88,73.41899375737502
2.885,73.34726597646869
2.89,73.47084579540045
2.895,73.4671359087127
2.9,73.47092300212975
2.905,73.59701157421432
2.91,73.46210479605976
2.915,73.62736080682883
2.92,73.69142359115733
2.925,73.64693508802743
2.93,73.82753418499239
2.935,74.02928658850604
2.94,74.23900494433657
2.945,74.24556013356967
2.95,74.26446666818927
2.955,74.272541907009
2.96,74.2710087127576
2.965,74.159949874608
2.97,74.30134079581036
2.975,74.35359070466
2.98,74.26043914075143
2.985,74.13010999333443
2.99,74.13607881133667
2.995,74.2404085428376
3.0,74.05127204488326
3.005,74.00897083409808
3.01,73.93718705039093
3.015,73.91936466316224
3.02,73.98490717205277
3.025,73.83969426453905
3.03,73.93781374188258
3.035,73.92323122007687
3.04,74.13820762467988
3.045,74.18808653822467
3.05,74.30537883127133
3.055,74.2383300702011
3.06,74.16293043269434
3.065,74.13827796666457
3.07,74.10208692844846
3.075,74.13670048408696
3.08,74.18560465811235
3.085,74.3785217806834
3.09,74.42518171524111
3.095,74.57806398243063
3.1,74.68941986100765
3.105,74.62840594801149
3.11,74.6380795218935
3.115,74.56722375778175
3.12,74.66629360226189
3.125,74.76100125152425
3.13,74.70016077087307
3.135,74.72580868442112
3.14,74.5163344073507
3.145,74.56556894387514
3.15,74.63614339360295
3.155,74.77998708009797
3.16,74.88353964699286
3.165,75.08407544722247
3.17,75.02407020686225
3.175,75.06965063711364
3.18,75.11172126889426
3.185,75.12136795532108
3.19,75.22008349367465
3.195,75.15926233020664
3.2,75.15252709100228
3.205,75.09451515859725
3.21,75.21391912027319
3.215,75.26181223379848
3.22,75.23370052431254
3.225,75.41592634398097
3.23,75.5365723334754
3.235,75.68554033647251
3.24,75.61765477635547
3.245,75.64737239158198
3.25,75.60489420899803
3.255,75.54204836643889
3.26,75.60817272516157
3.265,75.40467537334459
3.27,75.2187989260572
3.275,75.07255634987315
3.28,75.17270377880764
3.285,75.12417960242784
3.29,75.20956901536786
3.295,75.27937822582244
3.3,75.25692923627699
3.305,75.35347857280036
3.31,75.54678190680092
3.315,75.48637888378391
3.32,75.54275073120854
3.325,75.50032679389562
3.33,75.60489144590976
3.335,75.74184302625014
3.34,75.7353064696331
3.345,76.01343833695694
3.35,76.06271637203007
3.355,76.27367164022915
3.36,76.16744777263119
3.365,76.21574340095401
3.37,76.3242906888813
3.375,76.2177392471986
3.38,76.13298600142936
3.385,76.14472855971047
3.39,76.03605693381948
3.395,75.82978716289131
3.4,75.98081643806103
3.405,75.872295712923
3.41,76.09304927273111
3.415,75.95685006817354
3.42,76.0085502267639
3.425,75.91863540335781
3.43,75.87373961690693
3.435,75.9503535979831
3.44,76.10874665885315
3.445,75.99078668140659
3.45,76.15581904277803
3.455,76.12095454538655
3.46,76.0732552366437
3.465,76.30166439154
3.47,76.65860851962881
3.475,76.76263477742187
3.48,76.8291650195844
3.485,76.87264073319922
3.49,76.69002277161619
3.495,76.59924378840104
3.5,76.56157200028751
3.505,76.47255693866964
3.51,76.35021923926486
3.515,76.51498619681095
3.52,76.54520691195026
3.525,76.61380951645863
3.53,76.68199987014674
3.535,76.69757262484951
3.54,76.65021654664213
3.545,76.81547614480458
3.55,76.89070416412068
3.555,76.8877300337171
3.56,76.93492205059222
