time,recovered STD
1.94,11.563656091577288
1.945,11.601955776063686
1.95,11.559813627574705
1.955,11.619878445477903
1.96,11.592149758293564
1.965,11.61805814936725
1.97,11.693403208886211
1.975,11.70264306074875
1.98,11.701535027063091
1.985,11.749945445949203
1.99,11.792327424099119
1.995,11.776273813629428
2.0,11.822094994837299
2.005,11.815485460758596
2.01,11.825627556538485
2.015,11.795481462459941
2.02,11.763044714641554
2.025,11.800778349163394
2.03,11.813560357114675
2.035,11.828601999969147
2.04,11.835940553556833
2.045,11.847859372390406
2.05,11.89616571149499
2.055,11.94067241718285
2.06,11.916535827325154
2.065,11.957163063981072
2.07,11.962566050069903
2.075,12.046293600083613
2.08,12.092735166583239
2.085,12.071966860779854
2.09,12.05293528634825
2.095,12.074977442725148
2.1,12.102346347659866
2.105,12.144636195881787
2.11,12.204339509328838
2.115,12.249158126202905
2.12,12.226760661246443
2.125,12.259244875549832
2.13,12.294401204955665
2.135,12.326017387805734
2.14,12.339383655161454
2.145,12.339237230387537
2.15,12.318996664426562
2.155,12.35890288835046
2.16,12.35641736339683
2.165,12.387978223415281
2.17,12.381318831618989
2.175,12.379516060725376
2.18,12.406041815395758
2.185,12.438561949060357
2.19,12.4351009474119
2.195,12.48384225131523
2.2,12.503271970535488
2.205,12.54920806348003
2.21,12.5434392412418
2.215,12.533454010932074
2.22,12.548200193259849
2.225,12.557479704327783
2.23,12.59110280760929
2.235,12.624047050298643
2.24,12.623727126147239
2.245,12.622203165602526
2.25,12.621664262591226
2.255,12.703415561386802
2.26,12.73248882405944
2.265,12.691152940153493
2.27,12.745287067700406
2.275,12.751289636544504
2.28,12.82148498430187
2.285,12.819702659501571
2.29,12.823242196886259
2.295,12.83304335716126
2.3,12.824932872253507
2.305,12.849943747336152
2.31,12.845369098638763
2.315,12.872842142726068
2.32,12.925787831787188
2.325,12.928920193198659
2.33,12.994877053331598
2.335,13.018092007812056
2.34,13.03754888557574
2.345,13.02356897786646
2.35,13.028864184760936
2.355,12.996578111901973
2.36,13.004230121880038
2.365,13.057457009221476
2.37,13.060435727830315
2.375,13.058165126845577
2.38,13.137653448935616
2.385,13.185925694161408
2.39,13.205360638020805
2.395,13.251381333195082
2.4,13.265818187830769
2.405,13.222942602707732
2.41,13.29406126975902
2.415,13.38626348779733
2.42,13.380871431555896
2.425,13.436545644171778
2.43,13.483645419685464
2.435,13.54109485481689
2.44,13.560522373108107
2.445,13.579820355375094
