time,recovered lower
1.375,8.271960435338475
1.38,8.33809710518214
1.385,8.427466343127135
1.39,8.524641778790578
1.395,8.531515026699985
1.4,8.599861335093351
1.405,8.719507517501691
1.41,8.843066163737143
1.415,8.935497836224467
1.42,9.003919740038107
1.425,9.037640557331432
1.43,9.116504110358319
1.435,9.144280128142945
1.44,9.20332557042082
1.445,9.244117707677656
1.45,9.347004943637383
1.455,9.400158627296078
1.46,9.503307493966613
1.465,9.521388532750642
1.47,9.633953919795989
1.475,9.67918646206392
1.48,9.721737080198071
1.485,9.772400323284792
1.49,9.864709113283576
1.495,9.949990171033498
1.5,10.078163149143167
1.505,10.174037516232836
1.51,10.221358689742171
1.515,10.259375251160499
1.52,10.303993611272732
1.525,10.371782470011123
1.53,10.473062514747998
1.535,10.518966178597955
1.54,10.622999323766205
1.545,10.682704352410122
1.55,10.722091322512856
1.555,10.792559318632593
1.56,10.8539056940834
1.565,10.909700569502935
1.57,11.017904046959831
1.575,11.017246735638107
1.58,11.165041498141953
1.585,11.2665500484045
1.59,11.311115538612624
1.595,11.36779572065156
1.6,11.403143610848053
1.605,11.502375792224068
1.61,11.537366747015303
1.615,11.649424876106634
1.62,11.704278345922027
1.625,11.79184028107838
1.63,11.874719993116546
1.635,11.958248606076479
1.64,12.081508510244776
1.645,12.162903005905322
1.65,12.23082308896595
1.655,12.376931937522583
1.66,12.47892444235955
1.665,12.553204305693335
1.67,12.641173745283044
1.675,12.686666787707463
1.68,12.752077046143429
1.685,12.809045572194687
1.69,12.943256174894568
1.695,13.008957516500834
1.7,13.082738007246608
1.705,13.127232488798901
1.71,13.130947935060162
1.715,13.258830371873861
1.72,13.320614287737758
1.725,13.371836707069873
1.73,13.412520854958483
1.735,13.43194610274904
1.74,13.58647585116693
1.745,13.699291846404464
1.75,13.76295978780453
1.755,13.802205764774662
1.76,13.872696033676332
1.765,13.996564145287586
1.77,14.092080856774695
1.775,14.15820602009025
1.78,14.252731781194548
1.785,14.34445593842062
1.79,14.462040512367045
1.795,14.602525560143922
1.8,14.676533197022321
1.805,14.821183593793751
1.81,14.862272308143778
1.815,14.924472557209581
1.82,15.025036309952146
1.825,15.117761507462502
1.83,15.204052824177934
1.835,15.270424721887935
1.84,15.446227356795458
1.845,15.528618849958601
1.85,15.625829973308031
1.855,15.750914034690602
1.86,15.856148378980903
1.865,15.919558911713722
1.87,16.08354356633454
1.875,16.20208365201439
1.88,16.28998291178683
1.885,16.404287405876907
1.89,16.453941870740557
1.895,16.568187635628405
1.9,16.65032737632108
1.905,16.729530035512425
1.91,16.871839474956737
1.915,17.037932147254573
1.92,17.16570067708973
1.925,17.250894881395453
1.93,17.359839879999516
1.935,17.536252914850945
1.94,17.62191091873199
1.945,17.707322574451776
1.95,17.893794619847974
1.955,18.060533925656117
1.96,18.222283231397157
1.965,18.371632572282234
1.97,18.471545244722037
1.975,18.596326011416195
1.98,18.731454663658557
1.985,18.80675558497863
1.99,18.898394225385417
1.995,19.04846845441181
2.0,19.146977170111157
2.005,19.29791660109707
2.01,19.401176567172854
2.015,19.64781750661222
2.02,19.8039655946368
2.025,19.951798970424235
2.03,20.103965416081202
2.035,20.212635113432917
2.04,20.318698621700904
2.045,20.399563308021964
2.05,20.505896144175114
2.055,20.574791500342922
2.06,20.7226394304068
2.065,20.826342090658102
2.07,21.02712467157958
2.075,21.0980362968236
2.08,21.216543183932224
2.085,21.381641386642826
2.09,21.53469357963113
2.095,21.60543492840887
2.1,21.701777363680335
2.105,21.803817412365632
2.11,21.909062552526834
2.115,21.998264554209463
2.12,22.15468263772263
2.125,22.28714687702749
2.13,22.365392609477322
2.135,22.47810632353447
2.14,22.52659572628184
2.145,22.62983493456091
2.15,22.753168284027048
2.155,22.816354843608305
2.16,22.89100531701554
2.165,23.045011467306367
2.17,23.18569147765936
2.175,23.342133423810704
2.18,23.459937566047536
2.185,23.623293721042735
2.19,23.760775341247896
2.195,23.83574537755075
2.2,23.970954833588223
2.205,24.017802245798322
2.21,24.116354573191188
2.215,24.188195473604004
2.22,24.286851353131905
2.225,24.421901738971187
2.23,24.553227089297927
2.235,24.633684908464247
2.24,24.716479059419775
2.245,24.924188586974793
2.25,25.069057386893313
2.255,25.05947103655134
2.26,25.071634887280766
2.265,25.226372833042383
2.27,25.285640767351143
2.275,25.362112425311167
2.28,25.38470058270844
2.285,25.51019424771492
2.29,25.67160316393848
2.295,25.795822622220186
2.3,25.958572282385667
2.305,26.098509860911268
2.31,26.23710512816536
2.315,26.33334342428424
2.32,26.435036910480854
2.325,26.555615889275572
2.33,26.654607482750876
