time,infected upper
4.14,17.694027797674273
4.145,17.74573700147458
4.15,17.681861358964543
4.155,17.657243449393363
4.16,17.631745258072034
4.165,17.56244296504327
4.17,17.52764479133855
4.175,17.474641742249766
4.18,17.44013167904537
4.185,17.42582037498829
4.19,17.492180450638784
4.195,17.45097549519819
4.2,17.37555190802219
4.205,17.379621035652747
4.21,17.455157152417925
4.215,17.387180031703277
4.22,17.258015777426493
4.225,17.260974521489327
4.23,17.07936571031683
4.235,17.165525231820315
4.24,17.030455846896395
4.245,17.02159767006559
4.25,16.953382814663858
4.255,16.940786169299386
4.26,16.830249729685047
4.265,16.820159566160008
4.27,16.753467260143577
4.275,16.651089851770276
4.28,16.636877617739447
4.285,16.487420048641752
4.29,16.504656992750107
4.295,16.454849739426272
4.3,16.380634301320864
4.305,16.26066857621474
4.31,16.244208360387425
4.315,16.17662396989298
4.32,16.183448526454114
4.325,16.11482482664337
4.33,15.939217310845152
4.335,15.73493402752046
4.34,15.67492176266056
4.345,15.577477581912655
4.35,15.583791034619832
4.355,15.598508665867428
4.36,15.583791034619832
4.365,15.557569942095654
4.37,15.47434575601573
4.375,15.457968092301748
4.38,15.359333190546971
4.385,15.270843894750325
4.39,15.319039234784086
4.395,15.271978047168076
4.4,15.233967946785807
4.405,15.135665034268268
4.41,15.061764883112236
4.415,14.932150910910735
4.42,14.876605073573469
4.425,14.89977685989757
4.43,14.909803285221578
4.435,14.847978078052297
4.44,14.81395512161065
4.445,14.73731519026575
4.45,14.698575757689628
4.455,14.696590313199355
4.46,14.725846745985205
4.465,14.502415176389551
4.47,14.362795558517764
4.475,14.29890569505458
4.48,14.300391931263214
4.485,14.250031139754338
4.49,14.162482580823315
4.495,14.065779398076304
4.5,14.057492132459274
4.505,14.040817406781422
4.51,14.044229567793167
4.515,13.95057820806527
4.52,13.994002341005388
4.525,13.986124144255339
4.53,13.880421479028183
4.535,13.830987294478277
4.54,13.828866416771255
4.545,13.72604668140978
4.55,13.693972618005791
4.555,13.697328740841398
4.56,13.614981627464878
4.565,13.56256612149223
4.57,13.453032968103567
4.575,13.314544796421917
4.58,13.379649549123377
4.585,13.336753347393634
4.59,13.266809434852865
4.595,13.21122369965883
4.6,13.069367185419761
4.605,13.013474939999522
4.61,12.95330382948599
4.615,12.853132985419572
4.62,12.787222496592987
4.625,12.755077626978935
4.63,12.753617479254043
4.635,12.657422292135621
4.64,12.528415508265422
4.645,12.439368161622749
4.65,12.304681840651718
4.655,12.342487156215746
4.66,12.26988782824624
4.665,12.187211797733308
4.67,12.163351807338731
4.675,12.127374233661959
4.68,12.13631231758665
4.685,12.112453699883723
4.69,12.085488165365254
4.695,12.046510423295016
4.7,12.123036849883128
4.705,12.113679703453831
4.71,12.142619381329487
4.715,12.138264292528696
4.72,12.075993136512203
4.725,11.991489612337134
4.73,11.961290846516
4.735,11.97233797551105
4.74,11.94029055984591
4.745,11.817983049118379
4.75,11.793298938386137
4.755,11.705615870946497
4.76,11.708005011179619
4.765,11.711732922789452
4.77,11.716491780770458
4.775,11.71064225355094
4.78,11.62499516703976
4.785,11.621446760965377
4.79,11.585482620463996
4.795,11.596121366518002
4.8,11.602204914819847
4.805,11.596121366518002
4.81,11.598502663248954
4.815,11.588969602227065
4.82,11.607577146216439
4.825,11.663758061069734
4.83,11.728917802018705
4.835,11.715174558456733
