time,infected mean
5.835,3.536082474226804
5.84,3.5051546391752577
5.845,3.5051546391752577
5.85,3.515463917525773
5.855,3.484536082474227
5.86,3.463917525773196
5.865,3.443298969072165
5.87,3.4329896907216493
5.875,3.443298969072165
5.88,3.4329896907216493
5.885,3.4329896907216493
5.89,3.422680412371134
5.895,3.4123711340206184
5.9,3.3917525773195876
5.905,3.3711340206185567
5.91,3.3608247422680413
5.915,3.3608247422680413
5.92,3.329896907216495
5.925,3.2989690721649483
5.93,3.2989690721649483
5.935,3.288659793814433
5.94,3.2989690721649483
5.945,3.288659793814433
5.95,3.2783505154639174
5.955,3.2783505154639174
5.96,3.268041237113402
5.965,3.2577319587628866
5.97,3.2577319587628866
5.975,3.2268041237113403
5.98,3.2061855670103094
5.985,3.195876288659794
5.99,3.185567010309278
5.995,3.154639175257732
6.0,3.1443298969072164
6.005,3.1237113402061856
6.01,3.1030927835051547
6.015,3.082474226804124
6.02,3.082474226804124
6.025,3.0618556701030926
6.03,3.051546391752577
6.035,3.0412371134020617
6.04,3.0412371134020617
6.045,3.020618556701031
6.05,3.0103092783505154
6.055,3.0103092783505154
6.06,2.9896907216494846
6.065,2.9587628865979383
6.07,2.948453608247423
6.075,2.9381443298969074
6.08,2.948453608247423
6.085,2.9278350515463916
6.09,2.917525773195876
6.095,2.9072164948453607
6.1,2.8969072164948453
6.105,2.8969072164948453
6.11,2.8969072164948453
6.115,2.8969072164948453
6.12,2.88659793814433
6.125,2.88659793814433
6.13,2.8762886597938144
6.135,2.865979381443299
6.14,2.845360824742268
6.145,2.8350515463917527
6.15,2.8247422680412373
6.155,2.804123711340206
6.16,2.7938144329896906
6.165,2.783505154639175
6.17,2.783505154639175
6.175,2.7731958762886597
6.18,2.7628865979381443
6.185,2.7628865979381443
6.19,2.731958762886598
6.195,2.711340206185567
6.2,2.7010309278350517
6.205,2.7010309278350517
6.21,2.6804123711340204
6.215,2.670103092783505
6.22,2.670103092783505
6.225,2.6391752577319587
6.23,2.6288659793814433
6.235,2.6082474226804124
6.24,2.577319587628866
6.245,2.5463917525773194
6.25,2.5463917525773194
6.255,2.536082474226804
6.26,2.515463917525773
6.265,2.515463917525773
6.27,2.463917525773196
6.275,2.4536082474226806
6.28,2.4536082474226806
6.285,2.443298969072165
6.29,2.4329896907216493
6.295,2.402061855670103
6.3,2.3917525773195876
6.305,2.402061855670103
6.31,2.422680412371134
6.315,2.4123711340206184
6.32,2.402061855670103
6.325,2.3917525773195876
6.33,2.3711340206185567
6.335,2.3608247422680413
6.34,2.350515463917526
6.345,2.350515463917526
6.35,2.3608247422680413
6.355,2.3402061855670104
6.36,2.3402061855670104
6.365,2.350515463917526
6.37,2.3402061855670104
6.375,2.3195876288659796
6.38,2.329896907216495
6.385,2.3195876288659796
6.39,2.3092783505154637
6.395,2.3092783505154637
6.4,2.3092783505154637
6.405,2.2989690721649483
6.41,2.288659793814433
6.415,2.2577319587628866
6.42,2.2577319587628866
6.425,2.2371134020618557
6.43,2.2371134020618557
6.435,2.247422680412371
6.44,2.247422680412371
6.445,2.2371134020618557
6.45,2.2371134020618557
6.455,2.2371134020618557
6.46,2.2371134020618557
6.465,2.2268041237113403
6.47,2.216494845360825
6.475,2.216494845360825
6.48,2.216494845360825
6.485,2.195876288659794
6.49,2.2061855670103094
6.495,2.2061855670103094
6.5,2.2061855670103094
6.505,2.195876288659794
6.51,2.195876288659794
6.515,2.195876288659794
6.52,2.195876288659794
6.525,2.185567010309278
6.53,2.2061855670103094
6.535,2.216494845360825
6.54,2.2061855670103094
6.545,2.2061855670103094
6.55,2.185567010309278
6.555,2.1752577319587627
6.56,2.1752577319587627
6.565,2.185567010309278
6.57,2.195876288659794
6.575,2.195876288659794
6.58,2.195876288659794
6.585,2.1752577319587627
6.59,2.1649484536082473
6.595,2.1649484536082473
6.6,2.1752577319587627
6.605,2.1649484536082473
6.61,2.134020618556701
6.615,2.0927835051546393
6.62,2.082474226804124
6.625,2.0927835051546393
6.63,2.082474226804124
6.635,2.051546391752577
6.64,2.051546391752577
6.645,2.051546391752577
6.65,2.051546391752577
6.655,2.020618556701031
6.66,2.0
6.665,1.9793814432989691
6.67,1.9690721649484537
6.675,1.9381443298969072
6.68,1.9381443298969072
6.685,1.9175257731958764
6.69,1.9175257731958764
6.695,1.8969072164948453
6.7,1.907216494845361
6.705,1.907216494845361
6.71,1.8969072164948453
6.715,1.8969072164948453
6.72,1.8556701030927836
6.725,1.8556701030927836
6.73,1.8350515463917525
6.735,1.8350515463917525
6.74,1.8350515463917525
6.745,1.8350515463917525
6.75,1.8144329896907216
6.755,1.8144329896907216
6.76,1.824742268041237
6.765,1.8144329896907216
6.77,1.824742268041237
6.775,1.824742268041237
6.78,1.8144329896907216
6.785,1.8041237113402062
6.79,1.7938144329896908
6.795,1.7938144329896908
6.8,1.7938144329896908
6.805,1.8041237113402062
6.81,1.7938144329896908
6.815,1.7938144329896908
6.82,1.7835051546391754
6.825,1.7835051546391754
6.83,1.7835051546391754
6.835,1.7628865979381443
6.84,1.7628865979381443
6.845,1.7525773195876289
6.85,1.7525773195876289
6.855,1.7525773195876289
6.86,1.7525773195876289
6.865,1.731958762886598
6.87,1.731958762886598
6.875,1.731958762886598
6.88,1.7216494845360826
6.885,1.7216494845360826
6.89,1.711340206185567
6.895,1.711340206185567
6.9,1.711340206185567
6.905,1.711340206185567
6.91,1.711340206185567
6.915,1.711340206185567
6.92,1.711340206185567
6.925,1.711340206185567
6.93,1.7010309278350515
6.935,1.690721649484536
6.94,1.6701030927835052
6.945,1.6597938144329898
6.95,1.6494845360824741
6.955,1.6391752577319587
6.96,1.6391752577319587
6.965,1.6288659793814433
6.97,1.6185567010309279
6.975,1.6082474226804124
6.98,1.6082474226804124
6.985,1.6082474226804124
6.99,1.6082474226804124
6.995,1.6082474226804124
7.0,1.597938144329897
7.005,1.597938144329897
7.01,1.597938144329897
7.015,1.5670103092783505
7.02,1.5670103092783505
7.025,1.5670103092783505
7.03,1.5670103092783505
7.035,1.556701030927835
7.04,1.556701030927835
7.045,1.556701030927835
7.05,1.556701030927835
7.055,1.5670103092783505
7.06,1.5670103092783505
7.065,1.5670103092783505
7.07,1.5670103092783505
7.075,1.5670103092783505
7.08,1.556701030927835
7.085,1.5463917525773196
7.09,1.5360824742268042
7.095,1.5360824742268042
7.1,1.5257731958762886
7.105,1.4948453608247423
7.11,1.4845360824742269
7.115,1.4742268041237114
7.12,1.4742268041237114
7.125,1.4639175257731958
7.13,1.443298969072165
7.135,1.443298969072165
7.14,1.443298969072165
7.145,1.4329896907216495
7.15,1.402061855670103
7.155,1.402061855670103
7.16,1.402061855670103
7.165,1.3917525773195876
7.17,1.3917525773195876
7.175,1.3711340206185567
7.18,1.3711340206185567
7.185,1.3711340206185567
7.19,1.3608247422680413
7.195,1.3608247422680413
7.2,1.3402061855670102
7.205,1.3402061855670102
7.21,1.3402061855670102
7.215,1.3402061855670102
7.22,1.3402061855670102
7.225,1.3402061855670102
7.23,1.3402061855670102
7.235,1.3402061855670102
7.24,1.3402061855670102
7.245,1.3195876288659794
7.25,1.309278350515464
7.255,1.309278350515464
7.26,1.309278350515464
7.265,1.2989690721649485
7.27,1.2989690721649485
7.275,1.288659793814433
7.28,1.288659793814433
7.285,1.288659793814433
7.29,1.2783505154639174
7.295,1.2474226804123711
7.3,1.2371134020618557
7.305,1.2371134020618557
7.31,1.2268041237113403
7.315,1.2164948453608246
7.32,1.2164948453608246
7.325,1.2164948453608246
7.33,1.2164948453608246
7.335,1.2164948453608246
7.34,1.2268041237113403
7.345,1.2268041237113403
7.35,1.2268041237113403
7.355,1.2268041237113403
7.36,1.2268041237113403
7.365,1.2371134020618557
7.37,1.2371134020618557
7.375,1.2164948453608246
7.38,1.2164948453608246
7.385,1.2164948453608246
7.39,1.1958762886597938
7.395,1.1855670103092784
7.4,1.1855670103092784
7.405,1.175257731958763
7.41,1.175257731958763
7.415,1.175257731958763
7.42,1.1649484536082475
7.425,1.1649484536082475
7.43,1.1649484536082475
7.435,1.1546391752577319
7.44,1.1546391752577319
7.445,1.1443298969072164
7.45,1.1237113402061856
7.455,1.1237113402061856
7.46,1.1134020618556701
7.465,1.092783505154639
7.47,1.092783505154639
7.475,1.092783505154639
7.48,1.0824742268041236
7.485,1.0721649484536082
7.49,1.0721649484536082
7.495,1.0721649484536082
7.5,1.0824742268041236
7.505,1.092783505154639
7.51,1.092783505154639
7.515,1.0824742268041236
7.52,1.0824742268041236
7.525,1.0824742268041236
7.53,1.0515463917525774
7.535,1.041237113402062
7.54,1.0103092783505154
7.545,1.0103092783505154
7.55,1.0
7.555,1.0
7.56,0.979381443298969
7.565,0.9690721649484536
7.57,0.9484536082474226
7.575,0.9381443298969072
7.58,0.9381443298969072
7.585,0.9381443298969072
7.59,0.9381443298969072
7.595,0.9381443298969072
7.6,0.9381443298969072
7.605,0.9278350515463918
7.61,0.9278350515463918
7.615,0.9175257731958762
7.62,0.9072164948453608
7.625,0.9072164948453608
7.63,0.8969072164948454
7.635,0.8969072164948454
7.64,0.8969072164948454
7.645,0.8969072164948454
7.65,0.8969072164948454
7.655,0.8865979381443299
7.66,0.865979381443299
7.665,0.8556701030927835
7.67,0.8556701030927835
7.675,0.8556701030927835
7.68,0.845360824742268
7.685,0.845360824742268
7.69,0.845360824742268
7.695,0.8350515463917526
7.7,0.8350515463917526
7.705,0.8247422680412371
7.71,0.8247422680412371
7.715,0.8247422680412371
7.72,0.8247422680412371
7.725,0.8247422680412371
7.73,0.8144329896907216
7.735,0.8144329896907216
7.74,0.8144329896907216
7.745,0.8144329896907216
7.75,0.8144329896907216
7.755,0.8144329896907216
7.76,0.8041237113402062
7.765,0.8041237113402062
7.77,0.7938144329896907
7.775,0.7938144329896907
7.78,0.7938144329896907
7.785,0.7938144329896907
7.79,0.7938144329896907
7.795,0.7938144329896907
7.8,0.7938144329896907
7.805,0.7835051546391752
7.81,0.7835051546391752
7.815,0.7835051546391752
7.82,0.7731958762886598
7.825,0.7731958762886598
7.83,0.7731958762886598
7.835,0.7628865979381443
7.84,0.7628865979381443
7.845,0.7731958762886598
7.85,0.7835051546391752
7.855,0.7731958762886598
7.86,0.7835051546391752
7.865,0.7731958762886598
7.87,0.7731958762886598
7.875,0.7731958762886598
7.88,0.7731958762886598
7.885,0.7731958762886598
7.89,0.7731958762886598
7.895,0.7628865979381443
7.9,0.7525773195876289
7.905,0.7422680412371134
7.91,0.7319587628865979
7.915,0.7319587628865979
7.92,0.7319587628865979
7.925,0.7319587628865979
7.93,0.7319587628865979
7.935,0.7319587628865979
7.94,0.7319587628865979
7.945,0.7216494845360825
7.95,0.7216494845360825
7.955,0.7216494845360825
7.96,0.7216494845360825
7.965,0.7216494845360825
7.97,0.7216494845360825
7.975,0.7216494845360825
7.98,0.7216494845360825
7.985,0.7216494845360825
7.99,0.7319587628865979
7.995,0.7319587628865979
8.0,0.7319587628865979
8.005,0.7319587628865979
