time,recovered mean
5.805,89.16494845360825
5.81,89.18556701030928
5.815,89.20618556701031
5.82,89.21649484536083
5.825,89.21649484536083
5.83,89.22680412371135
5.835,89.22680412371135
5.84,89.25773195876289
5.845,89.25773195876289
5.85,89.25773195876289
5.855,89.28865979381443
5.86,89.31958762886597
5.865,89.34020618556701
5.87,89.35051546391753
5.875,89.35051546391753
5.88,89.36082474226804
5.885,89.36082474226804
5.89,89.38144329896907
5.895,89.3917525773196
5.9,89.41237113402062
5.905,89.44329896907216
5.91,89.45360824742268
5.915,89.45360824742268
5.92,89.49484536082474
5.925,89.52577319587628
5.93,89.52577319587628
5.935,89.5360824742268
5.94,89.5360824742268
5.945,89.54639175257732
5.95,89.56701030927834
5.955,89.57731958762886
5.96,89.58762886597938
5.965,89.5979381443299
5.97,89.6082474226804
5.975,89.63917525773196
5.98,89.65979381443299
5.985,89.6701030927835
5.99,89.68041237113403
5.995,89.71134020618557
6.0,89.72164948453609
6.005,89.74226804123711
6.01,89.76288659793815
6.015,89.79381443298969
6.02,89.79381443298969
6.025,89.82474226804123
6.03,89.83505154639175
6.035,89.84536082474227
6.04,89.84536082474227
6.045,89.8659793814433
6.05,89.87628865979381
6.055,89.87628865979381
6.06,89.89690721649484
6.065,89.9278350515464
6.07,89.94845360824742
6.075,89.96907216494846
6.08,89.96907216494846
6.085,89.98969072164948
6.09,90.02061855670104
6.095,90.04123711340206
6.1,90.05154639175258
6.105,90.0618556701031
6.11,90.0618556701031
6.115,90.0618556701031
6.12,90.0721649484536
6.125,90.0721649484536
6.13,90.08247422680412
6.135,90.09278350515464
6.14,90.11340206185567
6.145,90.12371134020619
6.15,90.1340206185567
6.155,90.15463917525773
6.16,90.16494845360825
6.165,90.17525773195877
6.17,90.18556701030928
6.175,90.19587628865979
6.18,90.20618556701031
6.185,90.20618556701031
6.19,90.23711340206185
6.195,90.25773195876289
6.2,90.26804123711341
6.205,90.26804123711341
6.21,90.29896907216495
6.215,90.30927835051547
6.22,90.31958762886597
6.225,90.35051546391753
6.23,90.36082474226804
6.235,90.3917525773196
6.24,90.42268041237114
6.245,90.45360824742268
6.25,90.45360824742268
6.255,90.4639175257732
6.26,90.48453608247422
6.265,90.48453608247422
6.27,90.5360824742268
6.275,90.55670103092784
6.28,90.55670103092784
6.285,90.56701030927834
6.29,90.57731958762886
6.295,90.6082474226804
6.3,90.61855670103093
6.305,90.61855670103093
6.31,90.61855670103093
6.315,90.62886597938144
6.32,90.63917525773196
6.325,90.64948453608247
6.33,90.6701030927835
6.335,90.68041237113403
6.34,90.69072164948453
6.345,90.69072164948453
6.35,90.69072164948453
6.355,90.72164948453609
6.36,90.72164948453609
6.365,90.72164948453609
6.37,90.73195876288659
6.375,90.75257731958763
6.38,90.75257731958763
6.385,90.76288659793815
6.39,90.77319587628865
6.395,90.77319587628865
6.4,90.77319587628865
6.405,90.78350515463917
6.41,90.79381443298969
6.415,90.82474226804123
6.42,90.82474226804123
6.425,90.84536082474227
6.43,90.84536082474227
6.435,90.84536082474227
6.44,90.84536082474227
6.445,90.85567010309278
6.45,90.85567010309278
6.455,90.85567010309278
6.46,90.85567010309278
6.465,90.8659793814433
6.47,90.87628865979381
6.475,90.87628865979381
6.48,90.87628865979381
6.485,90.89690721649484
6.49,90.89690721649484
6.495,90.89690721649484
6.5,90.89690721649484
6.505,90.90721649484536
6.51,90.90721649484536
6.515,90.90721649484536
6.52,90.90721649484536
6.525,90.91752577319588
6.53,90.91752577319588
6.535,90.9278350515464
6.54,90.94845360824742
6.545,90.94845360824742
6.55,90.96907216494846
6.555,90.97938144329896
6.56,90.97938144329896
6.565,90.97938144329896
6.57,90.97938144329896
6.575,90.98969072164948
6.58,90.98969072164948
6.585,91.01030927835052
6.59,91.02061855670104
6.595,91.03092783505154
6.6,91.03092783505154
6.605,91.04123711340206
6.61,91.0721649484536
6.615,91.11340206185567
6.62,91.12371134020619
6.625,91.12371134020619
6.63,91.1340206185567
6.635,91.16494845360825
6.64,91.16494845360825
6.645,91.16494845360825
6.65,91.16494845360825
6.655,91.20618556701031
6.66,91.22680412371135
6.665,91.24742268041237
6.67,91.25773195876289
6.675,91.28865979381443
6.68,91.28865979381443
6.685,91.30927835051547
6.69,91.30927835051547
6.695,91.3298969072165
6.7,91.3298969072165
6.705,91.3298969072165
6.71,91.34020618556701
6.715,91.35051546391753
6.72,91.3917525773196
6.725,91.3917525773196
6.73,91.41237113402062
6.735,91.42268041237114
6.74,91.42268041237114
6.745,91.42268041237114
6.75,91.44329896907216
6.755,91.45360824742268
6.76,91.45360824742268
6.765,91.4639175257732
6.77,91.4639175257732
6.775,91.4639175257732
6.78,91.47422680412372
6.785,91.48453608247422
6.79,91.49484536082474
6.795,91.49484536082474
6.8,91.49484536082474
6.805,91.49484536082474
6.81,91.50515463917526
6.815,91.50515463917526
6.82,91.51546391752578
6.825,91.52577319587628
6.83,91.52577319587628
6.835,91.54639175257732
6.84,91.54639175257732
6.845,91.55670103092784
6.85,91.55670103092784
6.855,91.55670103092784
6.86,91.56701030927834
6.865,91.58762886597938
6.87,91.5979381443299
6.875,91.5979381443299
6.88,91.6082474226804
6.885,91.6082474226804
6.89,91.61855670103093
6.895,91.61855670103093
6.9,91.61855670103093
6.905,91.61855670103093
6.91,91.61855670103093
6.915,91.61855670103093
6.92,91.61855670103093
6.925,91.62886597938144
6.93,91.64948453608247
6.935,91.65979381443299
6.94,91.68041237113403
6.945,91.70103092783505
6.95,91.71134020618557
6.955,91.72164948453609
6.96,91.72164948453609
6.965,91.74226804123711
6.97,91.75257731958763
6.975,91.76288659793815
6.98,91.76288659793815
6.985,91.76288659793815
6.99,91.76288659793815
6.995,91.76288659793815
7.0,91.77319587628865
7.005,91.77319587628865
7.01,91.77319587628865
7.015,91.80412371134021
7.02,91.80412371134021
7.025,91.81443298969072
7.03,91.81443298969072
7.035,91.82474226804123
7.04,91.82474226804123
7.045,91.82474226804123
7.05,91.82474226804123
7.055,91.83505154639175
7.06,91.84536082474227
7.065,91.84536082474227
7.07,91.85567010309278
7.075,91.85567010309278
7.08,91.8659793814433
7.085,91.87628865979381
7.09,91.88659793814433
7.095,91.88659793814433
7.1,91.89690721649484
7.105,91.9278350515464
7.11,91.9381443298969
7.115,91.94845360824742
7.12,91.94845360824742
7.125,91.95876288659794
7.13,91.97938144329896
7.135,91.97938144329896
7.14,91.97938144329896
7.145,91.98969072164948
7.15,92.02061855670104
7.155,92.02061855670104
7.16,92.02061855670104
7.165,92.03092783505154
7.17,92.04123711340206
7.175,92.0618556701031
7.18,92.0721649484536
7.185,92.0721649484536
7.19,92.08247422680412
7.195,92.08247422680412
7.2,92.10309278350516
7.205,92.10309278350516
7.21,92.10309278350516
7.215,92.10309278350516
7.22,92.10309278350516
7.225,92.11340206185567
7.23,92.11340206185567
7.235,92.11340206185567
7.24,92.11340206185567
7.245,92.1340206185567
7.25,92.14432989690722
7.255,92.14432989690722
7.26,92.14432989690722
7.265,92.15463917525773
7.27,92.15463917525773
7.275,92.16494845360825
7.28,92.16494845360825
7.285,92.16494845360825
7.29,92.17525773195877
7.295,92.20618556701031
7.3,92.21649484536083
7.305,92.21649484536083
7.31,92.23711340206185
7.315,92.24742268041237
7.32,92.24742268041237
7.325,92.24742268041237
7.33,92.24742268041237
7.335,92.24742268041237
7.34,92.24742268041237
7.345,92.24742268041237
7.35,92.24742268041237
7.355,92.24742268041237
7.36,92.24742268041237
7.365,92.24742268041237
7.37,92.25773195876289
7.375,92.27835051546391
7.38,92.27835051546391
7.385,92.27835051546391
7.39,92.29896907216495
7.395,92.30927835051547
7.4,92.30927835051547
7.405,92.31958762886597
7.41,92.31958762886597
7.415,92.3298969072165
7.42,92.34020618556701
7.425,92.34020618556701
7.43,92.34020618556701
7.435,92.35051546391753
7.44,92.35051546391753
7.445,92.36082474226804
7.45,92.38144329896907
7.455,92.38144329896907
7.46,92.3917525773196
7.465,92.41237113402062
7.47,92.41237113402062
7.475,92.41237113402062
7.48,92.42268041237114
7.485,92.43298969072166
7.49,92.43298969072166
7.495,92.43298969072166
7.5,92.43298969072166
7.505,92.43298969072166
7.51,92.43298969072166
7.515,92.44329896907216
7.52,92.44329896907216
7.525,92.44329896907216
7.53,92.47422680412372
7.535,92.48453608247422
7.54,92.51546391752578
7.545,92.51546391752578
7.55,92.52577319587628
7.555,92.52577319587628
7.56,92.54639175257732
7.565,92.56701030927834
7.57,92.58762886597938
7.575,92.5979381443299
7.58,92.5979381443299
7.585,92.5979381443299
7.59,92.5979381443299
7.595,92.5979381443299
7.6,92.5979381443299
7.605,92.6082474226804
7.61,92.6082474226804
7.615,92.61855670103093
7.62,92.62886597938144
7.625,92.62886597938144
7.63,92.63917525773196
7.635,92.63917525773196
7.64,92.63917525773196
7.645,92.63917525773196
7.65,92.63917525773196
7.655,92.64948453608247
7.66,92.6701030927835
7.665,92.68041237113403
7.67,92.68041237113403
7.675,92.68041237113403
7.68,92.69072164948453
7.685,92.69072164948453
7.69,92.69072164948453
7.695,92.70103092783505
7.7,92.70103092783505
7.705,92.71134020618557
7.71,92.71134020618557
7.715,92.71134020618557
7.72,92.71134020618557
7.725,92.71134020618557
7.73,92.72164948453609
7.735,92.72164948453609
7.74,92.72164948453609
7.745,92.72164948453609
7.75,92.72164948453609
7.755,92.72164948453609
7.76,92.73195876288659
7.765,92.73195876288659
7.77,92.74226804123711
7.775,92.74226804123711
7.78,92.74226804123711
7.785,92.74226804123711
7.79,92.74226804123711
7.795,92.74226804123711
7.8,92.74226804123711
7.805,92.75257731958763
7.81,92.75257731958763
7.815,92.75257731958763
7.82,92.76288659793815
7.825,92.76288659793815
7.83,92.76288659793815
7.835,92.77319587628865
7.84,92.77319587628865
7.845,92.77319587628865
7.85,92.77319587628865
7.855,92.78350515463917
7.86,92.78350515463917
7.865,92.79381443298969
7.87,92.79381443298969
7.875,92.79381443298969
7.88,92.79381443298969
7.885,92.79381443298969
7.89,92.79381443298969
7.895,92.80412371134021
7.9,92.81443298969072
7.905,92.82474226804123
7.91,92.83505154639175
7.915,92.83505154639175
7.92,92.83505154639175
7.925,92.83505154639175
7.93,92.83505154639175
7.935,92.83505154639175
7.94,92.83505154639175
7.945,92.84536082474227
7.95,92.84536082474227
7.955,92.84536082474227
7.96,92.84536082474227
7.965,92.84536082474227
7.97,92.84536082474227
7.975,92.84536082474227
7.98,92.84536082474227
7.985,92.84536082474227
7.99,92.84536082474227
7.995,92.84536082474227
8.0,92.84536082474227
8.005,92.84536082474227
