time,state3Mean,state3lower,state3upper
1.57,66.13,61.283,70.977
1.575,66.23,61.4241,71.0359
1.58,66.4,61.6209,71.1791
1.585,66.54,61.7558,71.3242
1.59,66.66,61.9905,71.3295
1.595,66.8,62.1096,71.4904
1.6,66.9,62.2085,71.5915
1.605,67.01,62.3399,71.6801
1.61,67.21,62.519,71.901
1.615,67.33,62.6288,72.0312
1.62,67.52,62.7861,72.2539
1.625,67.76,63.1079,72.4121
1.63,67.95,63.2801,72.6199
1.635,68.17,63.4667,72.8733
1.64,68.4,63.6904,73.1096
1.645,68.57,63.8983,73.2417
1.65,68.73,64.0892,73.3708
1.655,68.89,64.2491,73.5309
1.66,68.97,64.3365,73.6035
1.665,69.14,64.4859,73.7941
1.67,69.28,64.6151,73.9449
1.675,69.42,64.7122,74.1278
1.68,69.57,64.8748,74.2652
1.685,69.78,65.029,74.531
1.69,69.88,65.0857,74.6743
1.695,70.08,65.2828,74.8772
1.7,70.25,65.3851,75.1149
1.705,70.39,65.5467,75.2333
1.71,70.51,65.6346,75.3854
1.715,70.66,65.7504,75.5696
1.72,70.82,65.8715,75.7685
1.725,70.94,65.9967,75.8833
1.73,71.04,66.1107,75.9693
1.735,71.23,66.3028,76.1572
1.74,71.31,66.3327,76.2873
1.745,71.42,66.4457,76.3943
1.75,71.53,66.5411,76.5189
1.755,71.63,66.6729,76.5871
1.76,71.77,66.857,76.683
1.765,71.92,67.0156,76.8244
1.77,72.05,67.216,76.884
1.775,72.15,67.3181,76.9819
1.78,72.3,67.4575,77.1425
1.785,72.39,67.5015,77.2785
1.79,72.51,67.5896,77.4304
1.795,72.61,67.744,77.476
1.8,72.75,67.8995,77.6005
1.805,72.91,68.0518,77.7682
1.81,73.08,68.2206,77.9394
1.815,73.26,68.4276,78.0924
1.82,73.36,68.5319,78.1881
1.825,73.47,68.6029,78.3371
1.83,73.61,68.8269,78.3931
1.835,73.72,68.9954,78.4446
1.84,73.86,69.1039,78.6161
1.845,74,69.1709,78.8291
1.85,74.16,69.3047,79.0153
1.855,74.3,69.4451,79.1549
1.86,74.47,69.6899,79.2501
1.865,74.65,69.8953,79.4047
1.87,74.76,69.9974,79.5226
1.875,74.84,70.0615,79.6185
1.88,74.92,70.2132,79.6268
1.885,75.04,70.3349,79.7451
1.89,75.25,70.5248,79.9752
1.895,75.42,70.7143,80.1257
1.9,75.53,70.8173,80.2427
1.905,75.68,70.9601,80.3999
1.91,75.84,71.148,80.532
1.915,75.92,71.2624,80.5776
1.92,75.96,71.2634,80.6566
1.925,76.1,71.4,80.8
1.93,76.29,71.6139,80.9661
1.935,76.39,71.7148,81.0652
1.94,76.53,71.8471,81.2129
1.945,76.69,72.0495,81.3305
1.95,76.77,72.1486,81.3914
1.955,76.88,72.3451,81.4149
1.96,76.99,72.4282,81.5518
1.965,77.13,72.5766,81.6834
1.97,77.27,72.736,81.804
1.975,77.43,72.915,81.945
1.98,77.54,72.9982,82.0818
1.985,77.65,73.137,82.163
1.99,77.73,73.2604,82.1996
1.995,77.88,73.4794,82.2806
2,78,73.6228,82.3772
2.005,78.09,73.7516,82.4284
2.01,78.2,73.8549,82.5451
2.015,78.31,73.984,82.636
2.02,78.38,74.0724,82.6876
2.025,78.44,74.1358,82.7442
2.03,78.48,74.1777,82.7823
2.035,78.58,74.2947,82.8653
2.04,78.68,74.3884,82.9716
2.045,78.83,74.552,83.108
2.05,78.94,74.6931,83.1869
2.055,79.05,74.8136,83.2864
2.06,79.13,74.8459,83.4141
2.065,79.21,74.9643,83.4557
2.07,79.36,75.2163,83.5037
2.075,79.45,75.2754,83.6246
2.08,79.52,75.3716,83.6684
2.085,79.61,75.509,83.711
2.09,79.67,75.6152,83.7248
2.095,79.77,75.674,83.866
2.1,79.82,75.7033,83.9367
2.105,79.97,75.875,84.065
2.11,80.14,76.0681,84.2119
2.115,80.22,76.1516,84.2884
2.12,80.32,76.2607,84.3793
2.125,80.4,76.3061,84.4939
2.13,80.54,76.5066,84.5734
2.135,80.63,76.6284,84.6316
2.14,80.72,76.7298,84.7102
2.145,80.83,76.8701,84.7899
2.15,80.96,76.9928,84.9272
2.155,81.02,77.0376,85.0024
2.16,81.17,77.2278,85.1122
2.165,81.22,77.2917,85.1483
2.17,81.29,77.3931,85.1869
2.175,81.36,77.4651,85.2549
2.18,81.47,77.5778,85.3622
2.185,81.51,77.6461,85.3739
2.19,81.58,77.7351,85.4249
2.195,81.67,77.7866,85.5534
2.2,81.86,77.9689,85.7511
2.205,81.97,78.101,85.839
2.21,82,78.1555,85.8445
2.215,82.08,78.2546,85.9054
2.22,82.13,78.3204,85.9396
2.225,82.22,78.4211,86.0189
2.23,82.28,78.5088,86.0512
2.235,82.36,78.556,86.164
2.24,82.47,78.7005,86.2395
2.245,82.54,78.7839,86.2961
2.25,82.6,78.8798,86.3202
2.255,82.65,78.9476,86.3524
2.26,82.75,79.0585,86.4415
2.265,82.85,79.1557,86.5443
2.27,82.95,79.2476,86.6524
2.275,83.02,79.3731,86.6669
2.28,83.12,79.4805,86.7595
2.285,83.18,79.502,86.858
2.29,83.29,79.6368,86.9432
2.295,83.44,79.7351,87.1449
2.3,83.58,79.8459,87.3141
2.305,83.62,79.8923,87.3477
2.31,83.71,79.9836,87.4364
2.315,83.76,80.0207,87.4993
2.32,83.91,80.1868,87.6332
2.325,83.99,80.2443,87.7357
2.33,84.04,80.3066,87.7734
2.335,84.13,80.3866,87.8734
2.34,84.16,80.4164,87.9036
2.345,84.26,80.5247,87.9953
2.35,84.31,80.5558,88.0642
2.355,84.38,80.6203,88.1397
2.36,84.42,80.6966,88.1434
2.365,84.55,80.9048,88.1952
2.37,84.6,80.9944,88.2056
2.375,84.71,81.1009,88.3191
2.38,84.78,81.1507,88.4093
2.385,84.9,81.282,88.518
2.39,84.99,81.3665,88.6135
2.395,85.03,81.4038,88.6562
2.4,85.11,81.5103,88.7097
2.405,85.19,81.5992,88.7808
2.41,85.33,81.8085,88.8515
2.415,85.4,81.9072,88.8928
2.42,85.47,81.9644,88.9756
2.425,85.58,82.0952,89.0648
2.43,85.69,82.144,89.236
2.435,85.73,82.192,89.268
