time,state2Mean,state2lower,state2upper
1.305,43.81,22.3234,65.2966
1.31,43.62,22.2112,65.0288
1.315,43.6,22.2187,64.9813
1.32,43.54,22.1955,64.8845
1.325,43.34,22.0975,64.5825
1.33,43.2,21.9986,64.4014
1.335,43.2,21.9675,64.4325
1.34,43.14,21.9254,64.3546
1.345,43.06,21.9059,64.2141
1.35,42.96,21.8546,64.0654
1.355,42.93,21.8814,63.9786
1.36,42.83,21.8405,63.8195
1.365,42.71,21.791,63.629
1.37,42.62,21.7467,63.4933
1.375,42.57,21.718,63.422
1.38,42.56,21.6816,63.4384
1.385,42.4,21.6096,63.1904
1.39,42.41,21.6263,63.1937
1.395,42.29,21.552,63.028
1.4,42.29,21.5173,63.0627
1.405,42.21,21.4686,62.9514
1.41,42.07,21.3861,62.7539
1.415,41.97,21.3455,62.5945
1.42,41.84,21.2615,62.4185
1.425,41.75,21.2145,62.2855
1.43,41.63,21.1568,62.1032
1.435,41.42,21.0543,61.7857
1.44,41.34,21.0003,61.6797
1.445,41.29,20.9684,61.6116
1.45,41.18,20.9284,61.4316
1.455,41.03,20.8263,61.2337
1.46,40.91,20.7526,61.0674
1.465,40.9,20.7245,61.0755
1.47,40.83,20.6617,60.9983
1.475,40.72,20.5914,60.8486
1.48,40.61,20.5586,60.6614
1.485,40.45,20.4883,60.4117
1.49,40.32,20.4273,60.2127
1.495,40.22,20.399,60.041
1.5,40.12,20.3598,59.8802
1.505,40.01,20.278,59.742
1.51,39.87,20.1857,59.5543
1.515,39.74,20.0862,59.3938
1.52,39.64,20.0341,59.2459
1.525,39.59,20.017,59.163
1.53,39.48,19.9892,58.9708
1.535,39.37,19.9372,58.8028
1.54,39.23,19.8801,58.5799
1.545,39.13,19.8408,58.4192
1.55,39.03,19.7565,58.3035
1.555,38.91,19.6746,58.1454
1.56,38.76,19.5558,57.9642
1.565,38.73,19.5624,57.8976
1.57,38.65,19.4706,57.8294
1.575,38.54,19.4144,57.6656
1.58,38.39,19.3207,57.4593
1.585,38.31,19.2839,57.3361
1.59,38.07,19.1828,56.9572
1.595,37.89,19.1167,56.6633
1.6,37.73,19.0426,56.4174
1.605,37.55,18.9487,56.1513
1.61,37.49,18.9269,56.0531
1.615,37.43,18.8993,55.9607
1.62,37.33,18.8768,55.7832
1.625,37.16,18.7748,55.5452
1.63,37.04,18.7065,55.3735
1.635,36.95,18.6938,55.2062
1.64,36.78,18.5594,55.0006
1.645,36.71,18.5291,54.8909
1.65,36.68,18.457,54.903
1.655,36.56,18.3719,54.7481
1.66,36.48,18.353,54.607
1.665,36.39,18.323,54.457
1.67,36.25,18.1988,54.3012
1.675,36.08,18.1163,54.0437
1.68,35.97,18.0142,53.9258
1.685,35.75,17.868,53.632
1.69,35.69,17.8274,53.5526
1.695,35.6,17.731,53.469
1.7,35.49,17.6426,53.3374
1.705,35.35,17.529,53.171
1.71,35.19,17.4295,52.9505
1.715,35.01,17.2891,52.7309
1.72,34.8,17.1444,52.4556
1.725,34.64,17.0892,52.1908
1.73,34.52,17.0446,51.9954
1.735,34.47,17.0084,51.9316
1.74,34.33,16.9599,51.7001
1.745,34.15,16.8495,51.4505
1.75,34.01,16.7958,51.2242
1.755,33.81,16.6573,50.9627
1.76,33.68,16.5681,50.7919
1.765,33.55,16.5057,50.5943
1.77,33.52,16.4939,50.5461
1.775,33.38,16.4385,50.3215
1.78,33.19,16.3153,50.0647
1.785,33.06,16.2565,49.8635
1.79,32.87,16.1322,49.6078
1.795,32.83,16.0508,49.6092
1.8,32.69,15.9373,49.4427
1.805,32.63,15.912,49.348
1.81,32.48,15.789,49.171
1.815,32.41,15.745,49.075
1.82,32.34,15.6869,48.9931
1.825,32.15,15.5594,48.7406
1.83,32.06,15.5271,48.5929
1.835,31.86,15.3906,48.3294
1.84,31.77,15.3214,48.2186
1.845,31.65,15.3047,47.9953
1.85,31.57,15.2358,47.9042
1.855,31.46,15.1791,47.7409
1.86,31.21,15.0556,47.3644
1.865,31.1,14.9777,47.2223
1.87,31.03,14.9257,47.1343
1.875,30.87,14.8016,46.9384
1.88,30.75,14.6886,46.8114
1.885,30.66,14.6574,46.6626
1.89,30.51,14.5729,46.4471
1.895,30.36,14.455,46.265
1.9,30.15,14.3321,45.9679
1.905,30.04,14.2686,45.8114
1.91,29.91,14.2154,45.6046
1.915,29.75,14.1018,45.3982
1.92,29.6,13.9923,45.2077
1.925,29.53,13.9541,45.1059
1.93,29.39,13.8678,44.9122
1.935,29.18,13.794,44.566
1.94,29.06,13.7356,44.3844
1.945,28.94,13.6359,44.2441
1.95,28.86,13.6074,44.1126
1.955,28.75,13.5189,43.9811
1.96,28.64,13.4785,43.8015
1.965,28.52,13.3704,43.6696
1.97,28.39,13.2481,43.5319
1.975,28.26,13.1328,43.3872
1.98,28.09,13.0194,43.1606
1.985,27.95,12.9058,42.9942
1.99,27.85,12.8424,42.8576
1.995,27.74,12.8097,42.6703
2,27.55,12.6971,42.4029
2.005,27.45,12.647,42.253
2.01,27.14,12.5188,41.7612
2.015,27.08,12.4816,41.6784
2.02,26.96,12.406,41.514
2.025,26.86,12.3238,41.3962
2.03,26.81,12.2775,41.3425
2.035,26.71,12.1943,41.2257
2.04,26.56,12.1258,40.9942
2.045,26.44,12.0481,40.8319
2.05,26.29,12.0336,40.5464
2.055,26.16,11.9299,40.3901
2.06,26.08,11.8852,40.2748
2.065,26.05,11.8321,40.2679
2.07,25.94,11.7289,40.1511
2.075,25.84,11.6769,40.0031
2.08,25.65,11.5693,39.7307
2.085,25.63,11.5441,39.7159
2.09,25.53,11.4613,39.5987
2.095,25.39,11.3694,39.4106
2.1,25.32,11.2844,39.3556
2.105,25.25,11.224,39.276
2.11,25.1,11.1061,39.0939
2.115,25.03,11.0411,39.0189
2.12,24.94,11.0412,38.8388
2.125,24.84,10.9809,38.6991
2.13,24.72,10.8469,38.5931
2.135,24.61,10.792,38.428
2.14,24.42,10.702,38.138
2.145,24.28,10.6322,37.9278
2.15,24.18,10.59,37.77
2.155,24.12,10.5669,37.6731
2.16,24.02,10.5582,37.4818
2.165,23.92,10.5367,37.3033
2.17,23.81,10.4843,37.1357
2.175,23.72,10.4263,37.0137
2.18,23.6,10.3425,36.8575
2.185,23.51,10.3013,36.7187
2.19,23.41,10.213,36.607
2.195,23.31,10.1542,36.4658
2.2,23.2,10.1187,36.2813
2.205,23.08,10.0357,36.1243
2.21,22.98,9.99156,35.9684
2.215,22.89,9.95331,35.8267
2.22,22.82,9.9698,35.6702
2.225,22.73,9.93949,35.5205
2.23,22.62,9.87105,35.3689
2.235,22.42,9.74626,35.0937
2.24,22.38,9.75639,35.0036
2.245,22.35,9.7275,34.9725
2.25,22.25,9.67592,34.8241
2.255,22.17,9.63361,34.7064
2.26,22.09,9.59673,34.5833
2.265,22,9.52282,34.4772
2.27,21.92,9.48402,34.356
2.275,21.81,9.46359,34.1564
2.28,21.72,9.38867,34.0513
2.285,21.63,9.37467,33.8853
2.29,21.52,9.32535,33.7147
2.295,21.42,9.24529,33.5947
2.3,21.27,9.18045,33.3595
2.305,21.14,9.13165,33.1483
2.31,21,9.07691,32.9231
2.315,20.87,9.0128,32.7272
2.32,20.78,9.00751,32.5525
2.325,20.63,8.92816,32.3318
2.33,20.57,8.92161,32.2184
2.335,20.46,8.88553,32.0345
2.34,20.34,8.83242,31.8476
2.345,20.25,8.76751,31.7325
2.35,20.14,8.7067,31.5733
2.355,20.01,8.61307,31.4069
2.36,19.96,8.60754,31.3125
2.365,19.88,8.56781,31.1922
2.37,19.77,8.52291,31.0171
2.375,19.71,8.47052,30.9495
2.38,19.61,8.44228,30.7777
2.385,19.51,8.36146,30.6585
2.39,19.44,8.33566,30.5443
2.395,19.35,8.3043,30.3957
2.4,19.26,8.24218,30.2778
2.405,19.13,8.16491,30.0951
2.41,19.05,8.15746,29.9425
2.415,18.93,8.05962,29.8004
2.42,18.89,8.01627,29.7637
2.425,18.81,7.98901,29.631
2.43,18.74,7.99233,29.4877
2.435,18.71,7.96263,29.4574
2.44,18.62,7.88708,29.3529
2.445,18.54,7.81767,29.2623
2.45,18.43,7.75549,29.1045
2.455,18.37,7.69418,29.0458
2.46,18.25,7.63645,28.8636
2.465,18.15,7.59029,28.7097
2.47,18.04,7.56153,28.5185
2.475,17.96,7.51594,28.4041
2.48,17.86,7.49176,28.2282
2.485,17.78,7.46537,28.0946
2.49,17.7,7.42625,27.9738
2.495,17.61,7.39345,27.8266
2.5,17.5,7.35357,27.6464
2.505,17.42,7.33419,27.5058
2.51,17.34,7.30883,27.3712
2.515,17.3,7.31451,27.2855
2.52,17.25,7.2887,27.2113
2.525,17.14,7.26476,27.0152
2.53,17.05,7.21295,26.887
2.535,16.98,7.16371,26.7963
2.54,16.9,7.10868,26.6913
2.545,16.82,7.06564,26.5744
2.55,16.69,6.97126,26.4087
2.555,16.6,6.93977,26.2602
2.56,16.51,6.90636,26.1136
2.565,16.43,6.85999,26
2.57,16.4,6.8774,25.9226
2.575,16.33,6.82942,25.8306
2.58,16.23,6.7065,25.7535
2.585,16.17,6.66521,25.6748
2.59,16.07,6.67292,25.4671
2.595,15.96,6.64665,25.2733
2.6,15.92,6.59833,25.2417
2.605,15.82,6.51368,25.1263
2.61,15.8,6.50484,25.0952
2.615,15.76,6.46579,25.0542
2.62,15.69,6.47838,24.9016
2.625,15.59,6.47727,24.7027
2.63,15.49,6.42855,24.5515
2.635,15.34,6.36089,24.3191
2.64,15.31,6.35601,24.264
2.645,15.21,6.31023,24.1098
2.65,15.09,6.2231,23.9569
2.655,14.98,6.14487,23.8151
2.66,14.91,6.11558,23.7044
2.665,14.83,6.05497,23.605
2.67,14.74,6.04446,23.4355
2.675,14.67,6.01315,23.3269
2.68,14.61,6.00547,23.2145
2.685,14.55,5.96819,23.1318
2.69,14.42,5.93333,22.9067
2.695,14.39,5.92136,22.8586
2.7,14.3,5.90417,22.6958
2.705,14.26,5.90462,22.6154
2.71,14.2,5.88856,22.5114
2.715,14.15,5.84895,22.4511
2.72,14.06,5.81886,22.3011
2.725,14,5.80122,22.1988
2.73,13.94,5.77321,22.1068
2.735,13.88,5.75193,22.0081
2.74,13.85,5.73042,21.9696
2.745,13.8,5.73402,21.866
2.75,13.69,5.7242,21.6558
2.755,13.64,5.69705,21.5829
2.76,13.55,5.6022,21.4978
2.765,13.46,5.52474,21.3953
2.77,13.32,5.42838,21.2116
2.775,13.26,5.36618,21.1538
2.78,13.23,5.36761,21.0924
