time,state1Mean,state1STD
0.0607,98.59,0.788606
0.0608,98.59,0.788606
0.0609,98.59,0.788606
0.061,98.59,0.788606
0.0611,98.59,0.788606
0.0612,98.59,0.788606
0.0613,98.59,0.788606
0.0614,98.59,0.788606
0.0615,98.59,0.788606
0.0616,98.59,0.788606
0.0617,98.59,0.788606
0.0618,98.59,0.788606
0.0619,98.59,0.788606
0.062,98.59,0.788606
0.0621,98.59,0.788606
0.0622,98.59,0.788606
0.0623,98.59,0.788606
0.0624,98.59,0.788606
0.0625,98.59,0.788606
0.0626,98.59,0.788606
0.0627,98.57,0.839702
0.0628,98.57,0.839702
0.0629,98.57,0.839702
0.063,98.57,0.839702
0.0631,98.57,0.839702
0.0632,98.57,0.839702
0.0633,98.57,0.839702
0.0634,98.57,0.839702
0.0635,98.57,0.839702
0.0636,98.57,0.839702
0.0637,98.57,0.839702
0.0638,98.57,0.839702
0.0639,98.57,0.839702
0.064,98.57,0.839702
0.0641,98.57,0.839702
0.0642,98.57,0.839702
0.0643,98.56,0.852291
0.0644,98.56,0.852291
0.0645,98.56,0.852291
0.0646,98.56,0.852291
0.0647,98.56,0.852291
0.0648,98.56,0.852291
0.0649,98.56,0.852291
0.065,98.56,0.852291
0.0651,98.55,0.864581
0.0652,98.55,0.864581
0.0653,98.55,0.864581
0.0654,98.55,0.864581
0.0655,98.55,0.864581
0.0656,98.55,0.864581
0.0657,98.55,0.864581
0.0658,98.55,0.864581
0.0659,98.55,0.864581
0.066,98.55,0.864581
0.0661,98.55,0.864581
0.0662,98.55,0.864581
0.0663,98.55,0.864581
0.0664,98.55,0.864581
0.0665,98.55,0.864581
0.0666,98.55,0.864581
0.0667,98.55,0.864581
0.0668,98.55,0.864581
0.0669,98.55,0.864581
0.067,98.55,0.864581
0.0671,98.55,0.864581
0.0672,98.55,0.864581
0.0673,98.55,0.864581
0.0674,98.55,0.864581
0.0675,98.55,0.864581
0.0676,98.55,0.864581
0.0677,98.55,0.864581
0.0678,98.54,0.865101
0.0679,98.54,0.865101
0.068,98.54,0.865101
0.0681,98.54,0.865101
0.0682,98.54,0.865101
0.0683,98.54,0.865101
0.0684,98.54,0.865101
0.0685,98.54,0.865101
0.0686,98.53,0.865506
0.0687,98.53,0.865506
0.0688,98.53,0.865506
0.0689,98.53,0.865506
0.069,98.53,0.865506
0.0691,98.53,0.865506
0.0692,98.53,0.865506
0.0693,98.53,0.865506
0.0694,98.53,0.865506
0.0695,98.53,0.865506
0.0696,98.53,0.865506
0.0697,98.53,0.865506
0.0698,98.53,0.865506
0.0699,98.53,0.865506
0.07,98.53,0.865506
0.0701,98.53,0.865506
0.0702,98.53,0.865506
0.0703,98.53,0.865506
0.0704,98.53,0.865506
0.0705,98.53,0.865506
0.0706,98.53,0.865506
0.0707,98.53,0.865506
0.0708,98.53,0.865506
0.0709,98.53,0.865506
0.071,98.53,0.865506
0.0711,98.53,0.865506
0.0712,98.52,0.877268
0.0713,98.52,0.877268
0.0714,98.52,0.877268
0.0715,98.52,0.877268
0.0716,98.52,0.877268
0.0717,98.51,0.899944
0.0718,98.51,0.899944
0.0719,98.51,0.899944
0.072,98.51,0.899944
0.0721,98.51,0.899944
0.0722,98.51,0.899944
0.0723,98.51,0.899944
0.0724,98.51,0.899944
0.0725,98.51,0.899944
0.0726,98.51,0.899944
0.0727,98.51,0.899944
0.0728,98.51,0.899944
0.0729,98.51,0.899944
0.073,98.51,0.899944
0.0731,98.51,0.899944
0.0732,98.51,0.899944
0.0733,98.51,0.899944
0.0734,98.51,0.899944
0.0735,98.51,0.899944
0.0736,98.51,0.899944
0.0737,98.51,0.899944
0.0738,98.5,0.9
0.0739,98.49,0.899944
0.074,98.49,0.899944
0.0741,98.48,0.899778
0.0742,98.48,0.899778
0.0743,98.48,0.899778
0.0744,98.48,0.899778
0.0745,98.48,0.899778
0.0746,98.48,0.899778
0.0747,98.48,0.899778
0.0748,98.48,0.899778
0.0749,98.48,0.899778
0.075,98.48,0.899778
0.0751,98.48,0.899778
0.0752,98.48,0.899778
0.0753,98.48,0.899778
0.0754,98.48,0.899778
0.0755,98.48,0.899778
0.0756,98.48,0.899778
0.0757,98.48,0.899778
0.0758,98.48,0.899778
0.0759,98.47,0.8995
0.076,98.47,0.8995
0.0761,98.47,0.8995
0.0762,98.46,0.899111
0.0763,98.46,0.899111
0.0764,98.45,0.920598
0.0765,98.45,0.920598
0.0766,98.45,0.920598
0.0767,98.45,0.920598
0.0768,98.45,0.920598
0.0769,98.45,0.920598
0.077,98.45,0.920598
0.0771,98.45,0.920598
0.0772,98.45,0.920598
0.0773,98.45,0.920598
0.0774,98.45,0.920598
0.0775,98.45,0.920598
0.0776,98.45,0.920598
0.0777,98.45,0.920598
0.0778,98.45,0.920598
0.0779,98.45,0.920598
0.078,98.45,0.920598
0.0781,98.45,0.920598
0.0782,98.45,0.920598
0.0783,98.45,0.920598
0.0784,98.45,0.920598
0.0785,98.45,0.920598
0.0786,98.45,0.920598
0.0787,98.45,0.920598
0.0788,98.44,0.95205
0.0789,98.44,0.95205
0.079,98.44,0.95205
0.0791,98.44,0.95205
0.0792,98.44,0.95205
0.0793,98.44,0.95205
0.0794,98.44,0.95205
0.0795,98.44,0.95205
0.0796,98.44,0.95205
0.0797,98.44,0.95205
0.0798,98.44,0.95205
0.0799,98.44,0.95205
0.08,98.43,0.961821
0.0801,98.41,1.02074
0.0802,98.41,1.02074
0.0803,98.41,1.02074
0.0804,98.41,1.02074
0.0805,98.41,1.02074
0.0806,98.41,1.02074
0.0807,98.41,1.02074
0.0808,98.41,1.02074
0.0809,98.41,1.02074
0.081,98.41,1.02074
0.0811,98.41,1.02074
0.0812,98.4,1.04881
0.0813,98.4,1.04881
0.0814,98.38,1.05622
0.0815,98.38,1.05622
0.0816,98.38,1.05622
0.0817,98.38,1.05622
0.0818,98.38,1.05622
0.0819,98.38,1.05622
0.082,98.38,1.05622
0.0821,98.38,1.05622
0.0822,98.37,1.06447
0.0823,98.37,1.06447
0.0824,98.37,1.06447
0.0825,98.37,1.06447
0.0826,98.37,1.06447
0.0827,98.37,1.06447
0.0828,98.37,1.06447
0.0829,98.37,1.06447
0.083,98.37,1.06447
0.0831,98.37,1.06447
0.0832,98.37,1.06447
0.0833,98.36,1.0632
0.0834,98.36,1.0632
0.0835,98.36,1.0632
0.0836,98.36,1.0632
0.0837,98.35,1.06184
0.0838,98.35,1.06184
0.0839,98.35,1.06184
0.084,98.35,1.06184
0.0841,98.35,1.06184
0.0842,98.34,1.06038
0.0843,98.34,1.06038
0.0844,98.34,1.06038
0.0845,98.34,1.06038
0.0846,98.34,1.06038
0.0847,98.34,1.06038
0.0848,98.34,1.06038
0.0849,98.34,1.06038
0.085,98.33,1.08678
0.0851,98.33,1.08678
0.0852,98.33,1.08678
0.0853,98.33,1.08678
0.0854,98.33,1.08678
0.0855,98.33,1.08678
0.0856,98.33,1.08678
0.0857,98.33,1.08678
0.0858,98.33,1.08678
0.0859,98.33,1.08678
0.086,98.33,1.08678
0.0861,98.33,1.08678
0.0862,98.33,1.08678
0.0863,98.33,1.08678
0.0864,98.33,1.08678
0.0865,98.33,1.08678
0.0866,98.33,1.08678
0.0867,98.33,1.08678
0.0868,98.33,1.08678
0.0869,98.33,1.08678
0.087,98.32,1.10345
0.0871,98.32,1.10345
0.0872,98.32,1.10345
0.0873,98.32,1.10345
0.0874,98.32,1.10345
0.0875,98.32,1.10345
0.0876,98.32,1.10345
0.0877,98.32,1.10345
0.0878,98.31,1.11081
0.0879,98.31,1.11081
0.088,98.31,1.11081
0.0881,98.31,1.11081
0.0882,98.31,1.11081
0.0883,98.31,1.11081
0.0884,98.31,1.11081
0.0885,98.3,1.10905
0.0886,98.3,1.10905
0.0887,98.3,1.10905
0.0888,98.3,1.10905
0.0889,98.3,1.10905
0.089,98.29,1.12512
0.0891,98.29,1.12512
0.0892,98.29,1.12512
0.0893,98.29,1.12512
0.0894,98.29,1.12512
0.0895,98.29,1.12512
0.0896,98.29,1.12512
0.0897,98.29,1.12512
0.0898,98.29,1.12512
0.0899,98.29,1.12512
0.09,98.29,1.12512
0.0901,98.29,1.12512
0.0902,98.29,1.12512
0.0903,98.29,1.12512
0.0904,98.29,1.12512
0.0905,98.29,1.12512
0.0906,98.29,1.12512
0.0907,98.29,1.12512
0.0908,98.29,1.12512
0.0909,98.29,1.12512
0.091,98.29,1.12512
0.0911,98.29,1.12512
0.0912,98.28,1.13208
0.0913,98.27,1.14765
0.0914,98.27,1.14765
0.0915,98.27,1.14765
0.0916,98.27,1.14765
0.0917,98.27,1.14765
0.0918,98.27,1.14765
0.0919,98.27,1.14765
0.092,98.27,1.14765
0.0921,98.27,1.14765
0.0922,98.27,1.14765
0.0923,98.27,1.14765
0.0924,98.27,1.14765
0.0925,98.27,1.14765
0.0926,98.27,1.14765
0.0927,98.27,1.14765
0.0928,98.27,1.14765
0.0929,98.27,1.14765
0.093,98.27,1.14765
0.0931,98.27,1.14765
0.0932,98.27,1.14765
0.0933,98.26,1.1543
0.0934,98.26,1.1543
0.0935,98.26,1.1543
0.0936,98.26,1.1543
0.0937,98.26,1.1543
0.0938,98.26,1.1543
0.0939,98.25,1.15217
0.094,98.25,1.15217
0.0941,98.25,1.15217
0.0942,98.25,1.15217
0.0943,98.23,1.19042
0.0944,98.23,1.19042
0.0945,98.23,1.19042
0.0946,98.23,1.19042
0.0947,98.23,1.19042
0.0948,98.23,1.19042
0.0949,98.23,1.19042
0.095,98.23,1.19042
0.0951,98.23,1.19042
0.0952,98.23,1.19042
0.0953,98.23,1.19042
0.0954,98.23,1.19042
0.0955,98.23,1.19042
0.0956,98.22,1.18811
0.0957,98.22,1.18811
0.0958,98.22,1.18811
0.0959,98.22,1.18811
0.096,98.22,1.18811
0.0961,98.21,1.18571
0.0962,98.21,1.18571
0.0963,98.21,1.18571
0.0964,98.21,1.18571
0.0965,98.21,1.18571
0.0966,98.21,1.18571
0.0967,98.21,1.18571
0.0968,98.21,1.18571
0.0969,98.2,1.18322
0.097,98.2,1.18322
0.0971,98.2,1.18322
0.0972,98.2,1.18322
0.0973,98.2,1.18322
0.0974,98.2,1.18322
0.0975,98.2,1.18322
0.0976,98.2,1.18322
0.0977,98.2,1.18322
0.0978,98.2,1.18322
0.0979,98.2,1.18322
0.098,98.19,1.18908
0.0981,98.18,1.19482
0.0982,98.18,1.19482
0.0983,98.18,1.19482
0.0984,98.18,1.19482
0.0985,98.16,1.23871
0.0986,98.16,1.23871
0.0987,98.16,1.23871
0.0988,98.16,1.23871
0.0989,98.16,1.23871
0.099,98.16,1.23871
0.0991,98.16,1.23871
0.0992,98.16,1.23871
0.0993,98.16,1.23871
0.0994,98.16,1.23871
0.0995,98.14,1.23305
0.0996,98.14,1.23305
0.0997,98.14,1.23305
0.0998,98.14,1.23305
0.0999,98.14,1.23305
0.1,98.14,1.23305
0.1001,98.14,1.23305
0.1002,98.14,1.23305
0.1003,98.14,1.23305
0.1004,98.14,1.23305
0.1005,98.14,1.23305
0.1006,98.14,1.23305
0.1007,98.14,1.23305
0.1008,98.14,1.23305
0.1009,98.14,1.23305
0.101,98.14,1.23305
0.1011,98.14,1.23305
0.1012,98.14,1.23305
0.1013,98.14,1.23305
0.1014,98.13,1.25423
0.1015,98.12,1.25124
0.1016,98.12,1.25124
0.1017,98.11,1.25614
0.1018,98.1,1.26886
0.1019,98.1,1.26886
0.102,98.1,1.26886
0.1021,98.1,1.26886
0.1022,98.1,1.26886
0.1023,98.1,1.26886
0.1024,98.1,1.26886
0.1025,98.1,1.26886
0.1026,98.09,1.26566
0.1027,98.09,1.26566
0.1028,98.09,1.26566
0.1029,98.08,1.26238
0.103,98.08,1.26238
0.1031,98.08,1.26238
0.1032,98.08,1.26238
0.1033,98.08,1.26238
0.1034,98.08,1.26238
0.1035,98.08,1.26238
0.1036,98.08,1.26238
0.1037,98.08,1.26238
0.1038,98.08,1.26238
0.1039,98.07,1.26693
0.104,98.07,1.26693
0.1041,98.07,1.26693
0.1042,98.07,1.26693
0.1043,98.07,1.26693
0.1044,98.07,1.26693
0.1045,98.07,1.26693
0.1046,98.07,1.26693
0.1047,98.07,1.26693
0.1048,98.06,1.29476
0.1049,98.06,1.29476
0.105,98.06,1.29476
0.1051,98.06,1.29476
0.1052,98.06,1.29476
0.1053,98.06,1.29476
0.1054,98.06,1.29476
0.1055,98.06,1.29476
0.1056,98.04,1.33357
0.1057,98.04,1.33357
0.1058,98.04,1.33357
0.1059,98.03,1.33008
0.106,98.03,1.33008
0.1061,98.03,1.33008
0.1062,98.03,1.33008
0.1063,98.03,1.33008
0.1064,98.03,1.33008
0.1065,98.03,1.33008
0.1066,98.03,1.33008
0.1067,98.03,1.33008
0.1068,98.03,1.33008
0.1069,98.03,1.33008
0.107,98.03,1.33008
0.1071,98.03,1.33008
0.1072,98.03,1.33008
0.1073,98.03,1.33008
0.1074,98.02,1.33402
0.1075,98.02,1.33402
0.1076,98.02,1.33402
0.1077,98.02,1.33402
0.1078,98.02,1.33402
0.1079,98.02,1.33402
0.108,98.02,1.33402
0.1081,98.02,1.33402
0.1082,98.02,1.33402
0.1083,98.02,1.33402
0.1084,98.02,1.33402
0.1085,98.02,1.33402
0.1086,98.02,1.33402
0.1087,98.02,1.33402
0.1088,98.02,1.33402
0.1089,98.01,1.33787
0.109,98.01,1.33787
0.1091,98.01,1.33787
0.1092,98.01,1.33787
0.1093,98.01,1.33787
0.1094,98.01,1.33787
0.1095,98.01,1.33787
0.1096,98.01,1.33787
0.1097,98,1.33417
0.1098,98,1.33417
0.1099,98,1.33417
0.11,98,1.33417
0.1101,98,1.33417
0.1102,98,1.33417
0.1103,98,1.33417
0.1104,98,1.33417
0.1105,98,1.33417
0.1106,98,1.33417
0.1107,97.99,1.35274
0.1108,97.99,1.35274
0.1109,97.99,1.35274
0.111,97.99,1.35274
0.1111,97.98,1.37099
0.1112,97.98,1.37099
0.1113,97.97,1.36715
0.1114,97.96,1.36323
0.1115,97.96,1.36323
0.1116,97.96,1.36323
0.1117,97.95,1.36657
0.1118,97.95,1.36657
0.1119,97.94,1.3771
0.112,97.94,1.3771
0.1121,97.93,1.40182
0.1122,97.93,1.40182
0.1123,97.93,1.40182
0.1124,97.93,1.40182
0.1125,97.93,1.40182
0.1126,97.93,1.40182
0.1127,97.93,1.40182
0.1128,97.93,1.40182
0.1129,97.93,1.40182
0.113,97.93,1.40182
0.1131,97.92,1.41901
0.1132,97.91,1.44288
0.1133,97.91,1.44288
0.1134,97.91,1.44288
0.1135,97.9,1.44568
0.1136,97.9,1.44568
0.1137,97.89,1.46216
0.1138,97.89,1.46216
0.1139,97.89,1.46216
0.114,97.89,1.46216
0.1141,97.89,1.46216
0.1142,97.89,1.46216
0.1143,97.89,1.46216
0.1144,97.89,1.46216
0.1145,97.89,1.46216
0.1146,97.88,1.45794
0.1147,97.88,1.45794
0.1148,97.87,1.48765
0.1149,97.87,1.48765
0.115,97.87,1.48765
0.1151,97.87,1.48765
0.1152,97.87,1.48765
0.1153,97.87,1.48765
0.1154,97.87,1.48765
0.1155,97.87,1.48765
0.1156,97.87,1.48765
0.1157,97.87,1.48765
0.1158,97.87,1.48765
0.1159,97.87,1.48765
0.116,97.87,1.48765
0.1161,97.87,1.48765
0.1162,97.87,1.48765
0.1163,97.87,1.48765
0.1164,97.87,1.48765
0.1165,97.87,1.48765
0.1166,97.87,1.48765
0.1167,97.87,1.48765
0.1168,97.87,1.48765
0.1169,97.87,1.48765
0.117,97.87,1.48765
0.1171,97.87,1.48765
0.1172,97.87,1.48765
0.1173,97.87,1.48765
0.1174,97.87,1.48765
0.1175,97.87,1.48765
0.1176,97.87,1.48765
0.1177,97.87,1.48765
0.1178,97.86,1.48337
0.1179,97.86,1.48337
0.118,97.86,1.48337
0.1181,97.86,1.48337
0.1182,97.86,1.48337
0.1183,97.86,1.48337
0.1184,97.86,1.48337
0.1185,97.86,1.48337
0.1186,97.86,1.48337
0.1187,97.86,1.48337
0.1188,97.86,1.48337
0.1189,97.86,1.48337
0.119,97.86,1.48337
0.1191,97.86,1.48337
0.1192,97.86,1.48337
0.1193,97.86,1.48337
0.1194,97.86,1.48337
0.1195,97.86,1.48337
0.1196,97.86,1.48337
0.1197,97.86,1.48337
0.1198,97.86,1.48337
0.1199,97.86,1.48337
0.12,97.86,1.48337
0.1201,97.85,1.49248
0.1202,97.85,1.49248
0.1203,97.85,1.49248
0.1204,97.84,1.50147
0.1205,97.84,1.50147
0.1206,97.83,1.53659
0.1207,97.83,1.53659
0.1208,97.83,1.53659
0.1209,97.83,1.53659
0.121,97.83,1.53659
0.1211,97.83,1.53659
0.1212,97.83,1.53659
0.1213,97.82,1.55808
0.1214,97.81,1.5601
0.1215,97.81,1.5601
0.1216,97.81,1.5601
0.1217,97.81,1.5601
0.1218,97.81,1.5601
0.1219,97.81,1.5601
0.122,97.81,1.5601
0.1221,97.81,1.5601
0.1222,97.81,1.5601
0.1223,97.81,1.5601
0.1224,97.81,1.5601
0.1225,97.81,1.5601
0.1226,97.81,1.5601
0.1227,97.81,1.5601
0.1228,97.81,1.5601
0.1229,97.81,1.5601
0.123,97.8,1.58745
0.1231,97.8,1.58745
0.1232,97.79,1.58931
0.1233,97.79,1.58931
0.1234,97.79,1.58931
0.1235,97.78,1.5911
0.1236,97.78,1.5911
0.1237,97.78,1.5911
0.1238,97.78,1.5911
0.1239,97.78,1.5911
0.124,97.78,1.5911
0.1241,97.78,1.5911
0.1242,97.78,1.5911
0.1243,97.78,1.5911
0.1244,97.78,1.5911
0.1245,97.77,1.58654
0.1246,97.77,1.58654
0.1247,97.76,1.60698
0.1248,97.76,1.60698
0.1249,97.76,1.60698
0.125,97.76,1.60698
0.1251,97.76,1.60698
0.1252,97.76,1.60698
0.1253,97.76,1.60698
0.1254,97.76,1.60698
0.1255,97.76,1.60698
0.1256,97.76,1.60698
0.1257,97.76,1.60698
0.1258,97.76,1.60698
0.1259,97.76,1.60698
0.126,97.76,1.60698
0.1261,97.76,1.60698
0.1262,97.76,1.60698
0.1263,97.76,1.60698
0.1264,97.76,1.60698
0.1265,97.76,1.60698
0.1266,97.76,1.60698
0.1267,97.76,1.60698
0.1268,97.76,1.60698
0.1269,97.76,1.60698
0.127,97.76,1.60698
0.1271,97.76,1.60698
0.1272,97.75,1.60857
0.1273,97.75,1.60857
0.1274,97.75,1.60857
0.1275,97.75,1.60857
0.1276,97.75,1.60857
0.1277,97.75,1.60857
0.1278,97.75,1.60857
0.1279,97.75,1.60857
0.128,97.75,1.60857
0.1281,97.75,1.60857
0.1282,97.75,1.60857
0.1283,97.75,1.60857
0.1284,97.75,1.60857
0.1285,97.73,1.61775
0.1286,97.73,1.61775
0.1287,97.73,1.61775
0.1288,97.73,1.61775
0.1289,97.73,1.61775
0.129,97.73,1.61775
0.1291,97.73,1.61775
0.1292,97.73,1.61775
0.1293,97.73,1.61775
0.1294,97.73,1.61775
0.1295,97.73,1.61775
0.1296,97.73,1.61775
0.1297,97.73,1.61775
0.1298,97.73,1.61775
0.1299,97.73,1.61775
0.13,97.73,1.61775
0.1301,97.73,1.61775
0.1302,97.73,1.61775
0.1303,97.73,1.61775
0.1304,97.73,1.61775
0.1305,97.72,1.64365
0.1306,97.72,1.64365
0.1307,97.71,1.63887
0.1308,97.71,1.63887
0.1309,97.7,1.66433
0.131,97.7,1.66433
0.1311,97.7,1.66433
0.1312,97.7,1.66433
0.1313,97.7,1.66433
0.1314,97.7,1.66433
0.1315,97.7,1.66433
0.1316,97.7,1.66433
0.1317,97.7,1.66433
0.1318,97.7,1.66433
0.1319,97.7,1.66433
0.132,97.7,1.66433
0.1321,97.7,1.66433
0.1322,97.7,1.66433
0.1323,97.69,1.6655
0.1324,97.69,1.6655
0.1325,97.69,1.6655
0.1326,97.69,1.6655
0.1327,97.69,1.6655
0.1328,97.69,1.6655
0.1329,97.68,1.6726
0.133,97.68,1.6726
0.1331,97.68,1.6726
0.1332,97.68,1.6726
0.1333,97.68,1.6726
0.1334,97.68,1.6726
0.1335,97.68,1.6726
0.1336,97.68,1.6726
0.1337,97.68,1.6726
0.1338,97.68,1.6726
0.1339,97.68,1.6726
0.134,97.68,1.6726
0.1341,97.67,1.68556
0.1342,97.67,1.68556
0.1343,97.67,1.68556
0.1344,97.67,1.68556
0.1345,97.67,1.68556
0.1346,97.67,1.68556
0.1347,97.67,1.68556
0.1348,97.67,1.68556
0.1349,97.67,1.68556
0.135,97.67,1.68556
0.1351,97.67,1.68556
0.1352,97.67,1.68556
0.1353,97.67,1.68556
0.1354,97.66,1.71593
0.1355,97.66,1.71593
0.1356,97.65,1.73997
0.1357,97.65,1.73997
0.1358,97.64,1.76363
0.1359,97.64,1.76363
0.136,97.64,1.76363
0.1361,97.64,1.76363
0.1362,97.63,1.78132
0.1363,97.63,1.78132
0.1364,97.63,1.78132
0.1365,97.63,1.78132
0.1366,97.63,1.78132
0.1367,97.63,1.78132
0.1368,97.63,1.78132
0.1369,97.61,1.78827
0.137,97.61,1.78827
0.1371,97.61,1.78827
0.1372,97.61,1.78827
0.1373,97.6,1.78326
0.1374,97.6,1.78326
0.1375,97.6,1.78326
0.1376,97.6,1.78326
0.1377,97.6,1.78326
0.1378,97.6,1.78326
0.1379,97.6,1.78326
0.138,97.6,1.78326
0.1381,97.6,1.78326
0.1382,97.6,1.78326
0.1383,97.6,1.78326
0.1384,97.6,1.78326
0.1385,97.6,1.78326
0.1386,97.6,1.78326
0.1387,97.6,1.78326
0.1388,97.6,1.78326
0.1389,97.6,1.78326
0.139,97.6,1.78326
0.1391,97.6,1.78326
0.1392,97.6,1.78326
0.1393,97.6,1.78326
0.1394,97.6,1.78326
0.1395,97.6,1.78326
0.1396,97.59,1.78379
0.1397,97.58,1.77865
0.1398,97.58,1.77865
0.1399,97.58,1.77865
0.14,97.58,1.77865
0.1401,97.58,1.77865
0.1402,97.58,1.77865
0.1403,97.58,1.77865
0.1404,97.58,1.77865
0.1405,97.58,1.77865
0.1406,97.58,1.77865
0.1407,97.58,1.77865
0.1408,97.58,1.77865
0.1409,97.58,1.77865
0.141,97.58,1.77865
0.1411,97.58,1.77865
0.1412,97.57,1.80696
0.1413,97.57,1.80696
0.1414,97.57,1.80696
0.1415,97.57,1.80696
0.1416,97.57,1.80696
0.1417,97.57,1.80696
0.1418,97.57,1.80696
0.1419,97.56,1.81284
0.142,97.56,1.81284
0.1421,97.56,1.81284
0.1422,97.56,1.81284
0.1423,97.56,1.81284
0.1424,97.56,1.81284
0.1425,97.56,1.81284
0.1426,97.56,1.81284
0.1427,97.56,1.81284
0.1428,97.56,1.81284
0.1429,97.56,1.81284
0.143,97.56,1.81284
0.1431,97.55,1.82414
0.1432,97.55,1.82414
0.1433,97.55,1.82414
0.1434,97.55,1.82414
0.1435,97.55,1.82414
0.1436,97.55,1.82414
0.1437,97.55,1.82414
0.1438,97.55,1.82414
0.1439,97.55,1.82414
0.144,97.55,1.82414
0.1441,97.55,1.82414
0.1442,97.55,1.82414
0.1443,97.55,1.82414
0.1444,97.55,1.82414
0.1445,97.55,1.82414
0.1446,97.55,1.82414
0.1447,97.55,1.82414
0.1448,97.54,1.82986
0.1449,97.54,1.82986
0.145,97.54,1.82986
0.1451,97.53,1.83005
0.1452,97.53,1.83005
0.1453,97.51,1.88942
0.1454,97.51,1.88942
0.1455,97.51,1.88942
0.1456,97.5,1.9
0.1457,97.5,1.9
0.1458,97.5,1.9
0.1459,97.5,1.9
0.146,97.5,1.9
0.1461,97.49,1.8947
0.1462,97.49,1.8947
0.1463,97.49,1.8947
0.1464,97.49,1.8947
0.1465,97.48,1.89462
0.1466,97.48,1.89462
0.1467,97.48,1.89462
0.1468,97.48,1.89462
0.1469,97.48,1.89462
0.147,97.48,1.89462
0.1471,97.47,1.90502
0.1472,97.47,1.90502
0.1473,97.47,1.90502
0.1474,97.47,1.90502
0.1475,97.47,1.90502
0.1476,97.47,1.90502
0.1477,97.47,1.90502
0.1478,97.47,1.90502
0.1479,97.47,1.90502
0.148,97.47,1.90502
0.1481,97.47,1.90502
0.1482,97.47,1.90502
0.1483,97.47,1.90502
0.1484,97.47,1.90502
0.1485,97.47,1.90502
0.1486,97.47,1.90502
0.1487,97.47,1.90502
0.1488,97.46,1.91531
0.1489,97.46,1.91531
0.149,97.46,1.91531
0.1491,97.46,1.91531
0.1492,97.46,1.91531
0.1493,97.46,1.91531
0.1494,97.46,1.91531
0.1495,97.46,1.91531
0.1496,97.46,1.91531
0.1497,97.45,1.92029
0.1498,97.45,1.92029
0.1499,97.45,1.92029
0.15,97.45,1.92029
0.1501,97.45,1.92029
0.1502,97.45,1.92029
0.1503,97.45,1.92029
0.1504,97.45,1.92029
0.1505,97.45,1.92029
0.1506,97.45,1.92029
0.1507,97.45,1.92029
0.1508,97.45,1.92029
0.1509,97.45,1.92029
0.151,97.45,1.92029
0.1511,97.45,1.92029
0.1512,97.45,1.92029
0.1513,97.45,1.92029
0.1514,97.44,1.91478
0.1515,97.44,1.91478
0.1516,97.44,1.91478
0.1517,97.44,1.91478
0.1518,97.44,1.91478
0.1519,97.44,1.91478
0.152,97.42,1.91405
0.1521,97.42,1.91405
0.1522,97.42,1.91405
0.1523,97.42,1.91405
0.1524,97.42,1.91405
0.1525,97.42,1.91405
0.1526,97.42,1.91405
0.1527,97.42,1.91405
0.1528,97.42,1.91405
0.1529,97.42,1.91405
0.153,97.42,1.91405
0.1531,97.42,1.91405
0.1532,97.42,1.91405
0.1533,97.42,1.91405
0.1534,97.42,1.91405
0.1535,97.42,1.91405
0.1536,97.42,1.91405
0.1537,97.42,1.91405
0.1538,97.41,1.91361
0.1539,97.41,1.91361
0.154,97.41,1.91361
0.1541,97.41,1.91361
0.1542,97.41,1.91361
0.1543,97.4,1.92354
0.1544,97.39,1.95394
0.1545,97.39,1.95394
0.1546,97.39,1.95394
0.1547,97.39,1.95394
0.1548,97.39,1.95394
0.1549,97.39,1.95394
0.155,97.39,1.95394
0.1551,97.39,1.95394
0.1552,97.39,1.95394
0.1553,97.39,1.95394
0.1554,97.39,1.95394
0.1555,97.39,1.95394
0.1556,97.39,1.95394
0.1557,97.39,1.95394
0.1558,97.39,1.95394
0.1559,97.39,1.95394
0.156,97.39,1.95394
0.1561,97.39,1.95394
0.1562,97.39,1.95394
0.1563,97.39,1.95394
0.1564,97.38,1.98383
0.1565,97.38,1.98383
0.1566,97.38,1.98383
0.1567,97.38,1.98383
0.1568,97.38,1.98383
0.1569,97.38,1.98383
0.157,97.38,1.98383
0.1571,97.38,1.98383
0.1572,97.38,1.98383
0.1573,97.38,1.98383
0.1574,97.38,1.98383
0.1575,97.38,1.98383
0.1576,97.38,1.98383
0.1577,97.38,1.98383
0.1578,97.38,1.98383
0.1579,97.38,1.98383
0.158,97.38,1.98383
0.1581,97.38,1.98383
0.1582,97.38,1.98383
0.1583,97.38,1.98383
0.1584,97.37,2.01819
0.1585,97.37,2.01819
0.1586,97.37,2.01819
0.1587,97.37,2.01819
0.1588,97.36,2.01752
0.1589,97.36,2.01752
0.159,97.36,2.01752
0.1591,97.36,2.01752
0.1592,97.35,2.03654
0.1593,97.35,2.03654
0.1594,97.35,2.03654
0.1595,97.35,2.03654
0.1596,97.34,2.05046
0.1597,97.34,2.05046
0.1598,97.34,2.05046
0.1599,97.34,2.05046
0.16,97.34,2.05046
0.1601,97.34,2.05046
0.1602,97.34,2.05046
0.1603,97.34,2.05046
0.1604,97.34,2.05046
0.1605,97.34,2.05046
0.1606,97.34,2.05046
0.1607,97.34,2.05046
0.1608,97.34,2.05046
0.1609,97.34,2.05046
0.161,97.34,2.05046
0.1611,97.34,2.05046
0.1612,97.34,2.05046
0.1613,97.33,2.05453
0.1614,97.33,2.05453
