time,state2Mean,state2lower,state2upper
1.78,35.68,21.3525,50.0075
1.785,35.55,21.22,49.88
1.79,35.41,21.1033,49.7167
1.795,35.24,21.0554,49.4246
1.8,35.1,20.9625,49.2375
1.805,34.94,20.832,49.048
1.81,34.77,20.6981,48.8419
1.815,34.57,20.5734,48.5666
1.82,34.48,20.5097,48.4503
1.825,34.28,20.4149,48.1451
1.83,34.11,20.2551,47.9649
1.835,33.91,20.1288,47.6912
1.84,33.72,19.9134,47.5266
1.845,33.54,19.7927,47.2873
1.85,33.45,19.7479,47.1521
1.855,33.34,19.6643,47.0157
1.86,33.19,19.6123,46.7677
1.865,32.99,19.5375,46.4425
1.87,32.89,19.4528,46.3272
1.875,32.75,19.3632,46.1368
1.88,32.65,19.2893,46.0107
1.885,32.45,19.2059,45.6941
1.89,32.33,19.1042,45.5558
1.895,32.12,18.9767,45.2633
1.9,31.94,18.8535,45.0265
1.905,31.77,18.7171,44.8229
1.91,31.63,18.6003,44.6597
1.915,31.53,18.5497,44.5103
1.92,31.36,18.4771,44.2429
1.925,31.2,18.3299,44.0701
1.93,30.99,18.1787,43.8013
1.935,30.91,18.1326,43.6874
1.94,30.72,18.018,43.422
1.945,30.58,17.9189,43.2411
1.95,30.49,17.8634,43.1166
1.955,30.39,17.8211,42.9589
1.96,30.2,17.6788,42.7212
1.965,29.95,17.5473,42.3527
1.97,29.8,17.442,42.158
1.975,29.67,17.372,41.968
1.98,29.51,17.1864,41.8336
1.985,29.37,17.0845,41.6555
1.99,29.19,16.9175,41.4625
1.995,29.03,16.7953,41.2647
2,28.85,16.6784,41.0216
2.005,28.74,16.5797,40.9003
2.01,28.68,16.5442,40.8158
2.015,28.54,16.5005,40.5795
2.02,28.38,16.3935,40.3665
2.025,28.28,16.2858,40.2742
2.03,28.15,16.163,40.137
2.035,27.93,16.0858,39.7742
2.04,27.85,16.0913,39.6087
2.045,27.77,16.0066,39.5334
2.05,27.66,15.9619,39.3581
2.055,27.58,15.9197,39.2403
2.06,27.53,15.9003,39.1597
2.065,27.35,15.754,38.946
2.07,27.26,15.656,38.864
2.075,27.07,15.5277,38.6123
2.08,27.01,15.4779,38.5421
2.085,26.92,15.4129,38.4271
2.09,26.81,15.3333,38.2867
2.095,26.7,15.2444,38.1556
2.1,26.65,15.1867,38.1133
2.105,26.49,15.0738,37.9062
2.11,26.35,14.9778,37.7222
2.115,26.31,14.898,37.722
2.12,26.2,14.8246,37.5754
2.125,26.1,14.7629,37.4371
2.13,25.93,14.5949,37.2651
2.135,25.82,14.4804,37.1596
2.14,25.62,14.373,36.867
2.145,25.53,14.3609,36.6991
2.15,25.42,14.2717,36.5683
2.155,25.3,14.1937,36.4063
2.16,25.17,14.1074,36.2326
2.165,25.11,14.0684,36.1516
2.17,24.99,14.0096,35.9704
2.175,24.9,13.9442,35.8558
2.18,24.81,13.8677,35.7523
2.185,24.66,13.7749,35.5451
2.19,24.57,13.7393,35.4007
2.195,24.42,13.5939,35.2461
2.2,24.29,13.5417,35.0383
2.205,24.18,13.542,34.818
2.21,24.09,13.5173,34.6627
2.215,24,13.4444,34.5556
2.22,23.86,13.3919,34.3281
2.225,23.76,13.3685,34.1515
2.23,23.71,13.3001,34.1199
2.235,23.62,13.2366,34.0034
2.24,23.56,13.1683,33.9517
2.245,23.39,13.019,33.761
2.25,23.28,12.9465,33.6135
2.255,23.15,12.8414,33.4586
2.26,23.08,12.7643,33.3957
2.265,22.98,12.6698,33.2902
2.27,22.89,12.5916,33.1884
2.275,22.83,12.5703,33.0897
2.28,22.76,12.554,32.966
2.285,22.66,12.4784,32.8416
2.29,22.57,12.4337,32.7063
2.295,22.47,12.3809,32.5591
2.3,22.34,12.3218,32.3582
2.305,22.31,12.2624,32.3576
2.31,22.19,12.1673,32.2127
2.315,22.07,12.1229,32.0171
2.32,21.95,12.0148,31.8852
2.325,21.9,11.9738,31.8262
2.33,21.83,11.9294,31.7306
2.335,21.74,11.8601,31.6199
2.34,21.65,11.8058,31.4942
2.345,21.62,11.7653,31.4747
2.35,21.46,11.6473,31.2727
2.355,21.42,11.6076,31.2324
2.36,21.35,11.609,31.091
2.365,21.24,11.528,30.952
2.37,21.18,11.4678,30.8922
2.375,21.03,11.3435,30.7165
2.38,20.88,11.262,30.498
2.385,20.76,11.1901,30.3299
2.39,20.64,11.1211,30.1589
2.395,20.56,11.0129,30.1071
2.4,20.43,10.9176,29.9424
2.405,20.32,10.9052,29.7348
2.41,20.24,10.8836,29.5964
2.415,20.19,10.864,29.516
2.42,20.02,10.7961,29.2439
2.425,19.88,10.7451,29.0149
2.43,19.81,10.7516,28.8684
2.435,19.74,10.685,28.795
2.44,19.68,10.6646,28.6954
2.445,19.58,10.6121,28.5479
2.45,19.44,10.5323,28.3477
2.455,19.37,10.4822,28.2578
2.46,19.25,10.3862,28.1138
2.465,19.19,10.3112,28.0688
2.47,19.09,10.2729,27.9071
2.475,18.93,10.1879,27.6721
2.48,18.88,10.1803,27.5797
2.485,18.75,10.1252,27.3748
2.49,18.67,10.1177,27.2223
2.495,18.58,10.0487,27.1113
2.5,18.47,9.94538,26.9946
2.505,18.42,9.91567,26.9243
2.51,18.37,9.87688,26.8631
2.515,18.26,9.87594,26.6441
2.52,18.14,9.79013,26.4899
2.525,18,9.71507,26.2849
2.53,17.94,9.66858,26.2114
2.535,17.87,9.63027,26.1097
2.54,17.81,9.58359,26.0364
2.545,17.66,9.52339,25.7966
2.55,17.56,9.49611,25.6239
2.555,17.44,9.4109,25.4691
2.56,17.38,9.38028,25.3797
2.565,17.34,9.35724,25.3228
2.57,17.26,9.28677,25.2332
2.575,17.2,9.25016,25.1498
2.58,17.12,9.19879,25.0412
2.585,17.02,9.14475,24.8953
2.59,16.91,9.09323,24.7268
2.595,16.79,9.00759,24.5724
2.6,16.69,8.92895,24.4511
2.605,16.59,8.84133,24.3387
2.61,16.47,8.75968,24.1803
2.615,16.4,8.71495,24.0851
2.62,16.35,8.70883,23.9912
2.625,16.23,8.63546,23.8245
2.63,16.17,8.59233,23.7477
2.635,16.08,8.53191,23.6281
2.64,15.96,8.40365,23.5163
2.645,15.87,8.32195,23.4181
2.65,15.81,8.28046,23.3395
2.655,15.75,8.2809,23.2191
2.66,15.69,8.23521,23.1448
2.665,15.61,8.19125,23.0288
