time,susceptible upper
2.53,88.71972058091157
2.535,88.70952744660183
2.54,88.64490933134246
2.545,88.59253698366629
2.55,88.55222881912874
2.555,88.43084431846131
2.56,88.38056179163871
2.565,88.30482380708546
2.57,88.23260965311462
2.575,88.09995767599477
2.58,88.07240042536262
2.585,88.03277445275386
2.59,87.99447170535228
2.595,87.96087877325299
2.6,87.8816917888567
2.605,87.83733219447652
2.61,87.80909788421206
2.615,87.77278989926013
2.62,87.72435785464745
2.625,87.61845317941382
2.63,87.4800186081067
2.635,87.44793728215706
2.64,87.35223343841142
2.645,87.3041577310427
2.65,87.2172966659063
2.655,87.14736761701984
2.66,87.03781482234666
2.665,86.95220401506629
2.67,86.88729138009103
2.675,86.84176937010815
2.68,86.78530130720257
2.685,86.74065650288364
2.69,86.71176496895157
2.695,86.65705909232409
2.7,86.61536704855476
2.705,86.56844093235213
2.71,86.45550178920553
2.715,86.43335280326735
2.72,86.39743842961092
2.725,86.30592398482226
2.73,86.2437382023071
2.735,86.19930594047949
2.74,86.14566268012122
2.745,86.06836452130851
2.75,86.00309305143067
2.755,85.96617704238625
2.76,85.89362027649045
2.765,85.82498900615442
2.77,85.7580251859016
2.775,85.70957122534394
2.78,85.61896815206873
2.785,85.58946789457194
2.79,85.50494562375228
2.795,85.39994432840815
2.8,85.25708608325955
2.805,85.18966516113606
2.81,85.08933945152003
2.815,84.97683483192168
2.82,84.84409863717006
2.825,84.76860369434468
2.83,84.6369632639447
2.835,84.56151907840855
2.84,84.45042556545303
2.845,84.34186633121224
2.85,84.2822156491051
2.855,84.19150819707176
2.86,84.12049674123412
2.865,84.05472431054872
2.87,84.01569545482418
2.875,83.93673458183596
2.88,83.84755518922934
2.885,83.70824194876201
2.89,83.6258174839932
2.895,83.53066270442073
2.9,83.41994920415543
2.905,83.32229876125248
2.91,83.2011508382648
2.915,83.13258341758275
2.92,83.03014001316458
2.925,82.9714066378263
2.93,82.92069985717025
2.935,82.83509013905542
2.94,82.81596087885967
